time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse
2.284,0.5000,0.5000,0.5000,0.5000,2.82,18.94,0.543,,1,0,,
2.313,0.5000,0.5000,0.5000,0.5000,2.83,19.41,0.529,,1,0,,
2.345,0.5000,0.5000,0.5000,0.5000,2.83,19.83,0.533,,1,0,,
2.375,0.5000,0.5000,0.5000,0.5000,2.83,20.22,0.528,,1,0,,
2.410,0.5000,0.5000,0.5000,0.5000,2.79,20.57,0.536,,1,0,,
2.440,0.5000,0.5000,0.5000,0.5000,2.78,20.82,0.540,,1,0,,
2.472,0.5000,0.5000,0.5000,0.5000,2.72,21.00,0.532,,1,0,,
2.505,0.5000,0.5000,0.5000,0.5000,2.67,21.25,0.533,,1,0,,
2.537,0.5000,0.5000,0.5000,0.5000,2.59,21.52,0.535,,1,0,,
2.569,0.5000,0.5000,0.5000,0.5000,2.53,21.78,0.532,,1,0,,
2.601,0.5000,0.5000,0.5000,0.5000,2.50,22.02,0.536,,1,0,,
2.632,0.5000,0.5000,0.5000,0.5000,2.45,22.25,0.530,,1,0,,
2.680,0.5000,0.5000,0.5000,0.5000,2.36,22.38,0.523,,1,0,,
2.710,0.5000,0.5000,0.5000,0.5000,2.34,22.54,0.522,,1,0,,
2.745,0.5000,0.5000,0.5000,0.5000,2.34,22.73,0.527,,1,0,,
2.777,0.5000,0.5000,0.5000,0.5000,2.37,22.85,0.509,,1,0,,
2.808,0.5000,0.5000,0.5000,0.5000,2.40,22.86,0.509,,1,0,,
2.843,0.5000,0.5000,0.5000,0.5000,2.43,22.87,0.506,,1,0,,
2.873,0.5000,0.5000,0.5000,0.5000,2.44,22.86,0.513,,1,0,,
2.905,0.5000,0.5000,0.5000,0.5000,2.45,22.81,0.511,,1,0,,
2.937,0.5000,0.5000,0.5000,0.5000,2.47,22.66,0.515,,1,0,,
2.970,0.5000,0.5000,0.5000,0.5000,2.44,22.63,0.512,,1,0,,
3.002,0.5000,0.5000,0.5000,0.5000,2.42,22.48,0.504,,1,0,,
3.034,0.5000,0.5000,0.5000,0.5000,2.34,22.16,0.501,,1,0,,
3.065,0.5000,0.5000,0.5000,0.5000,2.25,21.85,0.502,,1,0,,
3.096,0.5000,0.5000,0.5000,0.5000,2.14,21.57,0.501,,1,0,,
3.129,0.5000,0.5000,0.5000,0.5000,2.01,21.21,0.504,,1,0,,
3.160,0.5000,0.5000,0.5000,0.5000,1.77,20.31,0.528,,1,0,,
3.193,0.5000,0.5000,0.5000,0.5000,1.53,19.34,0.531,,1,0,,
3.241,0.5000,0.5000,0.5000,0.5000,1.07,17.47,0.540,,1,0,,
3.273,0.5000,0.5000,0.5000,0.5000,0.58,15.79,0.550,,1,0,,
3.305,0.5000,0.5000,0.5000,0.5000,0.15,13.94,0.544,,1,0,,
3.336,0.5000,0.5000,0.5000,0.5000,-0.23,12.05,0.545,,1,0,,
3.370,0.5000,0.5000,0.5000,0.5000,-0.56,10.16,0.536,,1,0,,
3.403,0.5000,0.5000,0.5000,0.5000,-0.77,8.43,0.530,,1,0,,
3.434,0.5000,0.5000,0.5000,0.5000,-0.85,7.01,0.524,,1,0,,
3.464,0.5000,0.5000,0.5000,0.5000,-0.95,5.49,0.535,,1,0,,
3.498,0.5000,0.5000,0.5000,0.5000,-0.94,4.15,0.533,,1,0,,
3.530,0.5000,0.5000,0.5000,0.5000,-0.96,2.94,0.532,,1,0,,
3.560,0.5000,0.5000,0.5000,0.5000,-0.95,1.90,0.536,,1,0,,
3.594,0.5000,0.5000,0.5000,0.5000,-0.94,0.83,0.539,,1,0,,
3.624,0.5000,0.5000,0.5000,0.5000,-0.92,-0.10,0.536,,1,0,,
3.771,0.5000,0.5000,0.5000,0.5000,-0.61,-2.31,0.502,,1,0,,
3.801,0.5000,0.5000,0.5000,0.5000,-0.52,-2.63,0.507,,1,0,,
3.836,0.5000,0.5000,0.5000,0.5000,-0.43,-2.71,0.509,,1,0,,
3.865,0.5000,0.5000,0.5000,0.5000,-0.34,-2.55,0.512,,1,0,,
3.898,0.5000,0.5000,0.5000,0.5000,-0.24,-2.26,0.509,,1,0,,
3.930,0.5000,0.5000,0.5000,0.5000,-0.14,-1.94,0.510,,1,0,,
3.964,0.5000,0.5000,0.5000,0.5000,-0.05,-1.47,0.513,,1,0,,
3.995,0.5000,0.5000,0.5000,0.5000,0.06,-1.07,0.510,,1,0,,
4.025,0.5000,0.5000,0.5000,0.5000,0.16,-0.87,0.510,,1,0,,
4.058,0.5000,0.5000,0.5000,0.5000,0.28,-0.64,0.502,,1,0,,
4.088,0.5000,0.5000,0.5000,0.5000,0.37,-0.42,0.502,,1,0,,
4.121,0.5000,0.5000,0.5000,0.5000,0.43,0.03,0.497,,1,0,,
4.152,0.5000,0.5000,0.5000,0.5000,0.51,0.39,0.498,,1,0,,
4.184,0.5000,0.5000,0.5000,0.5000,0.58,0.96,0.493,,1,0,,
4.255,0.5000,0.5000,0.5000,0.5000,0.74,1.61,0.479,,1,0,,
4.284,0.5000,0.5000,0.5000,0.5000,0.82,1.91,0.460,,1,0,,
4.314,0.5000,0.5000,0.5000,0.5000,0.89,2.18,0.453,,1,0,,
4.346,0.5000,0.5000,0.5000,0.5000,0.94,2.51,0.447,,1,0,,
4.393,0.5000,0.5000,0.5000,0.5000,1.02,2.73,0.434,,1,0,,
4.424,0.5000,0.5000,0.5000,0.5000,1.05,2.75,0.395,,1,0,,
4.453,0.5000,0.5000,0.5000,0.5000,1.06,2.67,0.391,,1,0,,
4.481,0.5000,0.5000,0.5000,0.5000,1.11,2.66,0.117,,1,0,,
4.504,0.5000,0.5000,0.5000,0.5000,1.18,2.68,0.020,,1,0,,
4.531,0.5000,0.5000,0.5000,0.5000,1.22,2.75,0.020,,1,0,,
4.558,0.5000,0.5000,0.5000,0.5000,1.23,2.83,0.039,,1,0,,
4.586,0.5000,0.5000,0.5000,0.5000,1.19,2.86,0.057,,1,0,,
4.650,0.5000,0.5000,0.5000,0.5000,1.01,2.82,0.098,,1,0,,
4.682,0.5000,0.5000,0.5000,0.5000,0.96,2.89,0.077,,1,0,,
4.714,0.5000,0.5000,0.5000,0.5000,0.91,3.03,0.067,,1,0,,
4.745,0.5000,0.5000,0.5000,0.5000,0.88,3.25,0.065,,1,0,,
4.778,0.5000,0.5000,0.5000,0.5000,0.85,3.50,0.059,,1,0,,
4.812,0.5000,0.5000,0.5000,0.5000,0.82,3.63,0.066,,1,0,,
4.844,0.5000,0.5000,0.5000,0.5000,0.82,3.80,0.075,,1,0,,
4.874,0.5000,0.5000,0.5000,0.5000,0.82,3.90,0.056,,1,0,,
4.905,0.5000,0.5000,0.5000,0.5000,0.85,4.06,0.037,,1,0,,
4.953,0.5000,0.5000,0.5000,0.5000,0.91,4.36,0.033,,1,0,,
4.985,0.5000,0.5000,0.5000,0.5000,0.94,4.56,0.038,,1,0,,
5.017,0.5000,0.5000,0.5000,0.5000,0.97,4.71,0.034,,1,0,,
5.050,0.5000,0.5000,0.5000,0.5000,0.99,4.91,0.057,,1,0,,
5.081,0.5000,0.5000,0.5000,0.5000,1.05,5.07,0.043,,1,0,,
5.114,0.5000,0.5000,0.5000,0.5000,1.12,5.21,0.045,,1,0,,
5.146,0.5000,0.5000,0.5000,0.5000,1.19,5.34,0.049,,1,0,,
5.177,0.5000,0.5000,0.5000,0.5000,1.25,5.42,0.051,,1,0,,
5.208,0.5000,0.5000,0.5000,0.5000,1.33,5.51,0.055,,1,0,,
5.242,0.5000,0.5000,0.5000,0.5000,1.44,5.64,0.054,,1,0,,
5.272,0.5000,0.5000,0.5000,0.5000,1.55,5.83,0.063,,1,0,,
5.304,0.5000,0.5000,0.5000,0.5000,1.59,6.35,0.291,,1,0,,
5.337,0.5000,0.5000,0.5000,0.5000,1.62,7.03,0.433,,1,0,,
5.369,0.5000,0.5000,0.5000,0.5000,1.63,7.75,0.492,,1,0,,
5.402,0.5000,0.5000,0.5000,0.5000,1.64,8.46,0.530,,1,0,,
5.434,0.5000,0.5000,0.5000,0.5000,1.64,9.25,0.526,,1,0,,
5.468,0.5000,0.5000,0.5000,0.5000,1.62,10.01,0.521,,1,0,,
5.513,0.5000,0.5000,0.5000,0.5000,1.62,10.95,0.507,,1,0,,
5.544,0.5000,0.5000,0.5000,0.5000,1.64,11.46,0.480,,1,0,,
5.578,0.5000,0.5000,0.5000,0.5000,1.65,12.03,0.462,,1,0,,
5.610,0.5000,0.5000,0.5000,0.5000,1.68,12.59,0.471,,1,0,,
5.641,0.5000,0.5000,0.5000,0.5000,1.71,13.05,0.511,,1,0,,
5.673,0.5000,0.5000,0.5000,0.5000,1.74,13.37,0.525,,1,0,,
5.705,0.5000,0.5000,0.5000,0.5000,1.76,13.74,0.540,,1,0,,
5.738,0.5000,0.5000,0.5000,0.5000,1.79,14.08,0.552,,1,0,,
5.768,0.5000,0.5000,0.5000,0.5000,1.81,14.39,0.548,,1,0,,
5.802,0.5000,0.5000,0.5000,0.5000,1.83,14.72,0.544,,1,0,,
5.832,0.5000,0.5000,0.5000,0.5000,1.83,14.98,0.531,,1,0,,
5.867,0.5000,0.5000,0.5000,0.5000,1.83,15.25,0.527,,1,0,,
5.897,0.5000,0.5000,0.5000,0.5000,1.81,15.50,0.518,,1,0,,
5.929,0.5000,0.5000,0.5000,0.5000,1.82,15.55,0.510,,1,0,,
5.965,0.5000,0.5000,0.5000,0.5000,1.84,15.59,0.511,,1,0,,
5.993,0.5000,0.5000,0.5000,0.5000,1.84,15.66,0.504,,1,0,,
6.024,0.5000,0.5000,0.5000,0.5000,1.82,15.77,0.505,,1,0,,
6.057,0.5000,0.5000,0.5000,0.5000,1.78,15.88,0.505,,1,0,,
6.105,0.5000,0.5000,0.5000,0.5000,1.72,16.05,0.501,,1,0,,
6.137,0.5000,0.5000,0.5000,0.5000,1.71,16.19,0.499,,1,0,,
6.169,0.5000,0.5000,0.5000,0.5000,1.69,16.38,0.500,,1,0,,
6.201,0.5000,0.5000,0.5000,0.5000,1.67,16.58,0.506,,1,0,,
6.232,0.5000,0.5000,0.5000,0.5000,1.65,16.69,0.507,,1,0,,
6.264,0.5000,0.5000,0.5000,0.5000,1.64,16.79,0.503,,1,0,,
6.298,0.5000,0.5000,0.5000,0.5000,1.63,16.89,0.512,,1,0,,
6.329,0.5000,0.5000,0.5000,0.5000,1.64,16.93,0.509,,1,0,,
6.362,0.5000,0.5000,0.5000,0.5000,1.66,17.00,0.507,,1,0,,
6.392,0.5000,0.5000,0.5000,0.5000,1.67,17.07,0.503,,1,0,,
6.425,0.5000,0.5000,0.5000,0.5000,1.69,17.15,0.497,,1,0,,
6.457,0.5000,0.5000,0.5000,0.5000,1.71,17.25,0.500,,1,0,,
6.488,0.5000,0.5000,0.5000,0.5000,1.73,17.36,0.504,,1,0,,
6.520,0.5000,0.5000,0.5000,0.5000,1.74,17.45,0.502,,1,0,,
6.553,0.5000,0.5000,0.5000,0.5000,1.73,17.52,0.502,,1,0,,
6.619,0.5000,0.5000,0.5000,0.5000,1.75,17.59,0.504,,1,0,,
6.665,0.5000,0.5000,0.5000,0.5000,1.75,17.68,0.505,,1,0,,
6.698,0.5000,0.5000,0.5000,0.5000,1.74,17.75,0.504,,1,0,,
6.724,0.5000,0.5000,0.5000,0.5000,1.73,17.83,0.504,,1,0,,
6.751,0.5000,0.5000,0.5000,0.5000,1.72,17.90,0.504,,1,0,,
6.775,0.5000,0.5000,0.5000,0.5000,1.71,17.98,0.501,,1,0,,
6.802,0.5000,0.5000,0.5000,0.5000,1.72,18.04,0.502,,1,0,,
6.828,0.5000,0.5000,0.5000,0.5000,1.73,18.09,0.502,,1,0,,
6.857,0.5000,0.5000,0.5000,0.5000,1.74,18.10,0.505,,1,0,,
6.889,0.5000,0.5000,0.5000,0.5000,1.73,18.24,0.501,,1,0,,
6.921,0.5000,0.5000,0.5000,0.5000,1.74,18.34,0.500,,1,0,,
6.953,0.5000,0.5000,0.5000,0.5000,1.76,18.41,0.502,,1,0,,
6.986,0.5000,0.5000,0.5000,0.5000,1.77,18.48,0.505,,1,0,,
7.054,0.5000,0.5000,0.5000,0.5000,1.77,18.55,0.509,,1,0,,
7.081,0.5000,0.5000,0.5000,0.5000,1.76,18.59,0.505,,1,0,,
7.112,0.5000,0.5000,0.5000,0.5000,1.76,18.63,0.505,,1,0,,
7.146,0.5000,0.5000,0.5000,0.5000,1.77,18.67,0.510,,1,0,,
7.176,0.5000,0.5000,0.5000,0.5000,1.76,18.76,0.508,,1,0,,
7.224,0.5000,0.5000,0.5000,0.5000,1.73,18.92,0.515,,1,0,,
7.257,0.5000,0.5000,0.5000,0.5000,1.72,19.03,0.513,,1,0,,
7.285,0.5000,0.5000,0.5000,0.5000,1.71,19.11,0.512,,1,0,,
7.310,0.5000,0.5000,0.5000,0.5000,1.71,19.15,0.512,,1,0,,
7.337,0.5000,0.5000,0.5000,0.5000,1.71,19.21,0.504,,1,0,,
7.365,0.5000,0.5000,0.5000,0.5000,1.72,19.19,0.504,,1,0,,
7.418,0.5000,0.5000,0.5000,0.5000,1.71,19.11,0.506,,1,0,,
7.448,0.5000,0.5000,0.5000,0.5000,1.70,19.07,0.503,,1,0,,
7.481,0.5000,0.5000,0.5000,0.5000,1.70,19.03,0.502,,1,0,,
7.514,0.5000,0.5000,0.5000,0.5000,1.69,18.99,0.499,,1,0,,
7.545,0.5000,0.5000,0.5000,0.5000,1.68,18.97,0.502,,1,0,,
7.577,0.5000,0.5000,0.5000,0.5000,1.67,18.97,0.501,,1,0,,
7.608,0.5000,0.5000,0.5000,0.5000,1.65,18.99,0.496,,1,0,,
7.640,0.5000,0.5000,0.5000,0.5000,1.64,19.07,0.497,,1,0,,
7.674,0.5000,0.5000,0.5000,0.5000,1.63,19.14,0.503,,1,0,,
7.703,0.5000,0.5000,0.5000,0.5000,1.63,19.19,0.504,,1,0,,
7.737,0.5000,0.5000,0.5000,0.5000,1.62,19.22,0.502,,1,0,,
7.786,0.5000,0.5000,0.5000,0.5000,1.60,19.26,0.497,,1,0,,
7.815,0.5000,0.5000,0.5000,0.5000,1.59,19.28,0.497,,1,0,,
7.850,0.5000,0.5000,0.5000,0.5000,1.58,19.30,0.499,,1,0,,
7.882,0.5000,0.5000,0.5000,0.5000,1.57,19.31,0.504,,1,0,,
7.913,0.5000,0.5000,0.5000,0.5000,1.58,19.32,0.504,,1,0,,
7.944,0.5000,0.5000,0.5000,0.5000,1.59,19.31,0.504,,1,0,,
7.975,0.5000,0.5000,0.5000,0.5000,1.60,19.32,0.503,,1,0,,
8.008,0.5000,0.5000,0.5000,0.5000,1.59,19.33,0.502,,1,0,,
8.040,0.5000,0.5000,0.5000,0.5000,1.59,19.30,0.505,,1,0,,
8.073,0.5000,0.5000,0.5000,0.5000,1.58,19.27,0.500,,1,0,,
8.104,0.5000,0.5000,0.5000,0.5000,1.60,19.23,0.500,,1,0,,
8.137,0.5000,0.5000,0.5000,0.5000,1.61,19.18,0.500,,1,0,,
8.169,0.5000,0.5000,0.5000,0.5000,1.60,19.16,0.496,,1,0,,
8.202,0.5000,0.5000,0.5000,0.5000,1.61,19.10,0.493,,1,0,,
8.234,0.5000,0.5000,0.5000,0.5000,1.62,19.04,0.496,,1,0,,
8.266,0.5000,0.5000,0.5000,0.5000,1.64,18.97,0.497,,1,0,,
8.298,0.5000,0.5000,0.5000,0.5000,1.66,18.92,0.499,,1,0,,
8.329,0.5000,0.5000,0.5000,0.5000,1.68,18.88,0.500,,1,0,,
8.378,0.5000,0.5000,0.5000,0.5000,1.71,18.82,0.508,,1,0,,
8.409,0.5000,0.5000,0.5000,0.5000,1.73,18.78,0.505,,1,0,,
8.441,0.5000,0.5000,0.5000,0.5000,1.74,18.74,0.505,,1,0,,
8.472,0.5000,0.5000,0.5000,0.5000,1.75,18.71,0.502,,1,0,,
8.505,0.5000,0.5000,0.5000,0.5000,1.77,18.68,0.501,,1,0,,
8.536,0.5000,0.5000,0.5000,0.5000,1.79,18.65,0.499,,1,0,,
8.570,0.5000,0.5000,0.5000,0.5000,1.81,18.59,0.498,,1,0,,
8.603,0.5000,0.5000,0.5000,0.5000,1.80,18.51,0.494,,1,0,,
8.635,0.5000,0.5000,0.5000,0.5000,1.80,18.46,0.496,,1,0,,
8.666,0.5000,0.5000,0.5000,0.5000,1.81,18.44,0.497,,1,0,,
8.698,0.5000,0.5000,0.5000,0.5000,1.81,18.35,0.499,,1,0,,
8.730,0.5000,0.5000,0.5000,0.5000,1.82,18.26,0.499,,1,0,,
8.761,0.5000,0.5000,0.5000,0.5000,1.84,18.19,0.498,,1,0,,
8.792,0.5000,0.5000,0.5000,0.5000,1.86,18.11,0.485,,1,0,,
8.824,0.5000,0.5000,0.5000,0.5000,1.85,18.04,0.488,,1,0,,
8.858,0.5000,0.5000,0.5000,0.5000,1.85,17.96,0.494,,1,0,,
8.888,0.5000,0.5000,0.5000,0.5000,1.83,17.91,0.502,,1,0,,
8.937,0.5000,0.5000,0.5000,0.5000,1.81,17.76,0.498,,1,0,,
8.969,0.5000,0.5000,0.5000,0.5000,1.78,17.76,0.496,,1,0,,
9.001,0.5000,0.5000,0.5000,0.5000,1.76,17.72,0.494,,1,0,,
9.032,0.5000,0.5000,0.5000,0.5000,1.72,17.67,0.497,,1,0,,
9.065,0.5000,0.5000,0.5000,0.5000,1.70,17.61,0.502,,1,0,,
9.096,0.5000,0.5000,0.5000,0.5000,1.67,17.56,0.502,,1,0,,
9.128,0.5000,0.5000,0.5000,0.5000,1.63,17.55,0.503,,1,0,,
9.161,0.5000,0.5000,0.5000,0.5000,1.61,17.47,0.513,,1,0,,
9.192,0.5000,0.5000,0.5000,0.5000,1.61,17.41,0.518,,1,0,,
9.225,0.5000,0.5000,0.5000,0.5000,1.60,17.35,0.515,,1,0,,
9.256,0.5000,0.5000,0.5000,0.5000,1.59,17.30,0.512,,1,0,,
9.288,0.5000,0.5000,0.5000,0.5000,1.58,17.27,0.514,,1,0,,
9.321,0.5000,0.5000,0.5000,0.5000,1.57,17.28,0.509,,1,0,,
9.353,0.5000,0.5000,0.5000,0.5000,1.56,17.34,0.514,,1,0,,
9.417,0.5000,0.5000,0.5000,0.5000,1.54,17.44,0.518,,1,0,,
9.450,0.5000,0.5000,0.5000,0.5000,1.54,17.52,0.518,,1,0,,
9.498,0.5000,0.5000,0.5000,0.5000,1.55,17.58,0.525,,1,0,,
9.529,0.5000,0.5000,0.5000,0.5000,1.57,17.64,0.520,,1,0,,
9.555,0.5000,0.5000,0.5000,0.5000,1.58,17.70,0.519,,1,0,,
9.582,0.5000,0.5000,0.5000,0.5000,1.59,17.74,0.518,,1,0,,
9.607,0.5000,0.5000,0.5000,0.5000,1.60,17.75,0.515,,1,0,,
9.635,0.5000,0.5000,0.5000,0.5000,1.61,17.81,0.515,,1,0,,
9.661,0.5000,0.5000,0.5000,0.5000,1.62,17.91,0.515,,1,0,,
9.690,0.5000,0.5000,0.5000,0.5000,1.62,18.02,0.513,,1,0,,
9.720,0.5000,0.5000,0.5000,0.5000,1.64,18.11,0.518,,1,0,,
9.752,0.5000,0.5000,0.5000,0.5000,1.65,18.18,0.518,,1,0,,
9.820,0.5000,0.5000,0.5000,0.5000,1.68,18.31,0.510,,1,0,,
9.852,0.5000,0.5000,0.5000,0.5000,1.70,18.36,0.508,,1,0,,
9.882,0.5000,0.5000,0.5000,0.5000,1.72,18.46,0.509,,1,0,,
9.912,0.5000,0.5000,0.5000,0.5000,1.74,18.52,0.509,,1,0,,
9.946,0.5000,0.5000,0.5000,0.5000,1.75,18.56,0.507,,1,0,,
9.978,0.5000,0.5000,0.5000,0.5000,1.77,18.53,0.509,,1,0,,
10.007,0.5000,0.5000,0.5000,0.5000,1.78,18.53,0.508,,1,0,,
10.057,0.5000,0.5000,0.5000,0.5000,1.80,18.52,0.509,,1,0,,
10.088,0.5000,0.5000,0.5000,0.5000,1.82,18.49,0.509,,1,0,,
10.115,0.5000,0.5000,0.5000,0.5000,1.83,18.46,0.510,,1,0,,
10.140,0.5000,0.5000,0.5000,0.5000,1.85,18.44,0.514,,1,0,,
10.165,0.5000,0.5000,0.5000,0.5000,1.87,18.40,0.513,,1,0,,
10.219,0.5000,0.5000,0.5000,0.5000,1.89,18.49,0.508,,1,0,,
10.249,0.5000,0.5000,0.5000,0.5000,1.91,18.51,0.508,,1,0,,
10.284,0.5000,0.5000,0.5000,0.5000,1.93,18.55,0.508,,1,0,,
10.315,0.5000,0.5000,0.5000,0.5000,1.93,18.59,0.511,,1,0,,
10.346,0.5000,0.5000,0.5000,0.5000,1.93,18.66,0.513,,1,0,,
10.377,0.5000,0.5000,0.5000,0.5000,1.94,18.74,0.515,,1,0,,
10.409,0.5000,0.5000,0.5000,0.5000,1.94,18.82,0.513,,1,0,,
10.443,0.5000,0.5000,0.5000,0.5000,1.95,18.88,0.513,,1,0,,
10.472,0.5000,0.5000,0.5000,0.5000,1.96,18.95,0.512,,1,0,,
10.505,0.5000,0.5000,0.5000,0.5000,1.94,19.04,0.512,,1,0,,
10.536,0.5000,0.5000,0.5000,0.5000,1.93,19.08,0.512,,1,0,,
10.571,0.5000,0.5000,0.5000,0.5000,1.93,19.11,0.512,,1,0,,
10.602,0.5000,0.5000,0.5000,0.5000,1.93,19.15,0.510,,1,0,,
10.648,0.5000,0.5000,0.5000,0.5000,1.94,19.20,0.512,,1,0,,
10.681,0.5000,0.5000,0.5000,0.5000,1.94,19.30,0.511,,1,0,,
10.712,0.5000,0.5000,0.5000,0.5000,1.97,19.38,0.511,,1,0,,
10.745,0.5000,0.5000,0.5000,0.5000,1.97,19.46,0.508,,1,0,,
10.776,0.5000,0.5000,0.5000,0.5000,1.99,19.53,0.507,,1,0,,
10.808,0.5000,0.5000,0.5000,0.5000,1.99,19.60,0.509,,1,0,,
10.841,0.5000,0.5000,0.5000,0.5000,2.00,19.68,0.506,,1,0,,
10.873,0.5000,0.5000,0.5000,0.5000,2.00,19.76,0.507,,1,0,,
10.904,0.5000,0.5000,0.5000,0.5000,1.99,19.86,0.506,,1,0,,
10.936,0.5000,0.5000,0.5000,0.5000,1.99,19.92,0.508,,1,0,,
10.969,0.5000,0.5000,0.5000,0.5000,1.98,19.97,0.507,,1,0,,
11.001,0.5000,0.5000,0.5000,0.5000,1.98,20.01,0.508,,1,0,,
11.033,0.5000,0.5000,0.5000,0.5000,1.97,20.05,0.510,,1,0,,
11.065,0.5000,0.5000,0.5000,0.5000,1.96,20.10,0.510,,1,0,,
11.097,0.5000,0.5000,0.5000,0.5000,1.97,20.13,0.511,,1,0,,
11.131,0.5000,0.5000,0.5000,0.5000,1.98,20.15,0.511,,1,0,,
11.162,0.5000,0.5000,0.5000,0.5000,1.99,20.16,0.510,,1,0,,
11.209,0.5000,0.5000,0.5000,0.5000,1.98,20.16,0.508,,1,0,,
11.242,0.5000,0.5000,0.5000,0.5000,1.97,20.16,0.510,,1,0,,
11.272,0.5000,0.5000,0.5000,0.5000,1.99,20.18,0.510,,1,0,,
11.304,0.5000,0.5000,0.5000,0.5000,1.99,20.26,0.514,,1,0,,
11.336,0.5000,0.5000,0.5000,0.5000,2.00,20.29,0.512,,1,0,,
