time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse
3.090,0.5000,0.5000,0.5000,0.5000,10.71,27.45,0.406,,1,0,,
3.119,0.5000,0.5000,0.5000,0.5000,10.73,27.45,0.402,,1,0,,
3.229,0.5000,0.5000,0.5000,0.5000,10.84,27.68,0.405,,1,0,,
3.257,0.5000,0.5000,0.5000,0.5000,10.87,27.70,0.402,,1,0,,
3.284,0.5000,0.5000,0.5000,0.5000,10.88,27.70,0.397,,1,0,,
3.310,0.5000,0.5000,0.5000,0.5000,10.90,27.82,0.387,,1,0,,
3.336,0.5000,0.5000,0.5000,0.5000,10.93,27.99,0.390,,1,0,,
3.365,0.5000,0.5000,0.5000,0.5000,10.95,28.12,0.384,,1,0,,
3.392,0.5000,0.5000,0.5000,0.5000,10.96,28.23,0.379,,1,0,,
3.419,0.5000,0.5000,0.5000,0.5000,10.96,28.31,0.378,,1,0,,
3.448,0.5000,0.5000,0.5000,0.5000,10.97,28.43,0.377,,1,0,,
3.474,0.5000,0.5000,0.5000,0.5000,11.00,28.53,0.379,,1,0,,
3.501,0.5000,0.5000,0.5000,0.5000,11.04,28.61,0.386,,1,0,,
3.529,0.5000,0.5000,0.5000,0.5000,11.07,28.68,0.374,,1,0,,
3.555,0.5000,0.5000,0.5000,0.5000,11.10,28.71,0.344,,1,0,,
3.581,0.5000,0.5000,0.5000,0.5000,11.11,28.76,0.348,,1,0,,
3.613,0.5000,0.5000,0.5000,0.5000,11.11,28.85,0.349,,1,0,,
3.645,0.5000,0.5000,0.5000,0.5000,11.12,28.97,0.347,,1,0,,
3.679,0.5000,0.5000,0.5000,0.5000,11.12,29.07,0.340,,1,0,,
3.710,0.5000,0.5000,0.5000,0.5000,11.11,29.14,0.354,,1,0,,
3.742,0.5000,0.5000,0.5000,0.5000,11.10,29.20,0.356,,1,0,,
3.774,0.5000,0.5000,0.5000,0.5000,11.10,29.27,0.356,,1,0,,
3.803,0.5000,0.5000,0.5000,0.5000,11.11,29.40,0.356,,1,0,,
3.888,0.5000,0.5000,0.5000,0.5000,11.15,29.41,0.348,,1,0,,
3.912,0.5000,0.5000,0.5000,0.5000,11.17,29.42,0.346,,1,0,,
3.938,0.5000,0.5000,0.5000,0.5000,11.17,29.43,0.339,,1,0,,
3.963,0.5000,0.5000,0.5000,0.5000,11.14,29.49,0.344,,1,0,,
3.989,0.5000,0.5000,0.5000,0.5000,11.12,29.57,0.357,,1,0,,
4.015,0.5000,0.5000,0.5000,0.5000,11.09,29.68,0.369,,1,0,,
4.047,0.5000,0.5000,0.5000,0.5000,11.03,29.78,0.374,,1,0,,
4.080,0.5000,0.5000,0.5000,0.5000,10.95,29.94,0.374,,1,0,,
4.109,0.5000,0.5000,0.5000,0.5000,10.89,30.04,0.380,,1,0,,
4.141,0.5000,0.5000,0.5000,0.5000,10.83,30.20,0.382,,1,0,,
4.174,0.5000,0.5000,0.5000,0.5000,10.73,30.34,0.394,,1,0,,
4.204,0.5000,0.5000,0.5000,0.5000,10.67,30.44,0.398,,1,0,,
4.273,0.5000,0.5000,0.5000,0.5000,10.49,30.67,0.382,,1,0,,
4.301,0.5000,0.5000,0.5000,0.5000,10.32,30.84,0.393,,1,0,,
4.333,0.5000,0.5000,0.5000,0.5000,10.08,30.96,0.415,,1,0,,
4.364,0.5000,0.5000,0.5000,0.5000,9.90,31.08,0.398,,1,0,,
4.413,0.5000,0.5000,0.5000,0.5000,9.59,31.36,0.416,,1,0,,
4.447,0.5000,0.5000,0.5000,0.5000,9.35,31.55,0.415,,1,0,,
4.472,0.5000,0.5000,0.5000,0.5000,9.14,31.71,0.435,,1,0,,
4.499,0.5000,0.5000,0.5000,0.5000,8.96,31.88,0.400,,1,0,,
4.524,0.5000,0.5000,0.5000,0.5000,8.77,31.93,0.390,,1,0,,
4.548,0.5000,0.5000,0.5000,0.5000,8.61,31.95,0.393,,1,0,,
4.574,0.5000,0.5000,0.5000,0.5000,8.44,32.07,0.395,,1,0,,
4.605,0.5000,0.5000,0.5000,0.5000,8.26,32.28,0.417,,1,0,,
4.672,0.5000,0.5000,0.5000,0.5000,8.05,32.81,0.399,,1,0,,
4.701,0.5000,0.5000,0.5000,0.5000,7.95,33.03,0.403,,1,0,,
4.731,0.5000,0.5000,0.5000,0.5000,7.91,33.15,0.415,,1,0,,
4.765,0.5000,0.5000,0.5000,0.5000,7.75,33.22,0.400,,1,0,,
4.798,0.5000,0.5000,0.5000,0.5000,7.55,33.24,0.429,,1,0,,
4.831,0.5000,0.5000,0.5000,0.5000,7.32,33.32,0.430,,1,0,,
4.861,0.5000,0.5000,0.5000,0.5000,7.04,33.30,0.423,,1,0,,
4.893,0.5000,0.5000,0.5000,0.5000,6.67,33.08,0.410,,1,0,,
4.926,0.5000,0.5000,0.5000,0.5000,6.22,32.80,0.412,,1,0,,
4.973,0.5000,0.5000,0.5000,0.5000,5.25,31.91,0.437,,1,0,,
5.004,0.5000,0.5000,0.5000,0.5000,4.44,31.08,0.464,,1,0,,
5.031,0.5000,0.5000,0.5000,0.5000,3.84,30.42,0.463,,1,0,,
5.069,0.5000,0.5000,0.5000,0.5000,2.94,29.59,0.459,,1,0,,
5.101,0.5000,0.5000,0.5000,0.5000,2.19,29.23,0.491,,1,0,,
5.132,0.5000,0.5000,0.5000,0.5000,1.56,28.83,0.493,,1,0,,
5.165,0.5000,0.5000,0.5000,0.5000,0.96,28.89,0.473,,1,0,,
5.197,0.5000,0.5000,0.5000,0.5000,0.40,29.09,0.490,,1,0,,
5.229,0.5000,0.5000,0.5000,0.5000,-0.13,29.29,0.487,,1,0,,
5.262,0.5000,0.5000,0.5000,0.5000,-0.74,29.37,0.519,,1,0,,
5.292,0.5000,0.5000,0.5000,0.5000,-1.27,29.60,0.524,,1,0,,
5.326,0.5000,0.5000,0.5000,0.5000,-1.99,29.73,0.460,,1,0,,
5.356,0.5000,0.5000,0.5000,0.5000,-2.71,30.01,0.434,,1,0,,
5.388,0.5000,0.5000,0.5000,0.5000,-3.45,30.49,0.527,,1,0,,
5.422,0.5000,0.5000,0.5000,0.5000,-4.17,30.87,0.440,,1,0,,
5.452,0.5000,0.5000,0.5000,0.5000,-4.69,31.08,0.445,,1,0,,
5.484,0.5000,0.5000,0.5000,0.5000,-5.18,31.18,0.460,,1,0,,
5.516,0.5000,0.5000,0.5000,0.5000,-5.56,31.32,0.443,,1,0,,
5.566,0.5000,0.5000,0.5000,0.5000,-6.18,31.48,0.429,,1,0,,
5.597,0.5000,0.5000,0.5000,0.5000,-6.52,31.72,0.428,,1,0,,
5.630,0.5000,0.5000,0.5000,0.5000,-6.91,31.71,0.462,,1,0,,
5.662,0.5000,0.5000,0.5000,0.5000,-7.31,31.81,0.425,,1,0,,
5.695,0.5000,0.5000,0.5000,0.5000,-7.44,31.86,0.362,,1,0,,
5.725,0.5000,0.5000,0.5000,0.5000,-7.43,31.77,0.412,,1,0,,
5.758,0.5000,0.5000,0.5000,0.5000,-7.35,31.58,0.422,,1,0,,
5.790,0.5000,0.5000,0.5000,0.5000,-7.26,31.36,0.424,,1,0,,
5.821,0.5000,0.5000,0.5000,0.5000,-7.16,31.16,0.416,,1,0,,
5.855,0.5000,0.5000,0.5000,0.5000,-7.10,30.91,0.411,,1,0,,
5.884,0.5000,0.5000,0.5000,0.5000,-7.01,30.61,0.428,,1,0,,
5.917,0.5000,0.5000,0.5000,0.5000,-6.90,30.39,0.437,,1,0,,
5.948,0.5000,0.5000,0.5000,0.5000,-6.77,30.25,0.437,,1,0,,
5.980,0.5000,0.5000,0.5000,0.5000,-6.56,30.01,0.437,,1,0,,
6.013,0.5000,0.5000,0.5000,0.5000,-6.36,29.74,0.428,,1,0,,
6.044,0.5000,0.5000,0.5000,0.5000,-6.15,29.52,0.442,,1,0,,
6.077,0.5000,0.5000,0.5000,0.5000,-5.98,29.25,0.433,,1,0,,
6.124,0.5000,0.5000,0.5000,0.5000,-5.69,28.90,0.435,,1,0,,
6.157,0.5000,0.5000,0.5000,0.5000,-5.56,28.55,0.425,,1,0,,
6.189,0.5000,0.5000,0.5000,0.5000,-5.42,28.27,0.430,,1,0,,
6.221,0.5000,0.5000,0.5000,0.5000,-5.32,27.99,0.427,,1,0,,
6.252,0.5000,0.5000,0.5000,0.5000,-5.14,27.62,0.432,,1,0,,
6.284,0.5000,0.5000,0.5000,0.5000,-5.01,27.25,0.437,,1,0,,
6.316,0.5000,0.5000,0.5000,0.5000,-4.88,26.89,0.428,,1,0,,
6.349,0.5000,0.5000,0.5000,0.5000,-4.75,26.54,0.439,,1,0,,
6.380,0.5000,0.5000,0.5000,0.5000,-4.67,26.17,0.431,,1,0,,
6.414,0.5000,0.5000,0.5000,0.5000,-4.57,25.89,0.399,,1,0,,
6.446,0.5000,0.5000,0.5000,0.5000,-4.46,25.37,0.191,,1,0,,
6.478,0.5000,0.5000,0.5000,0.5000,-4.45,24.70,0.141,,1,0,,
6.509,0.5000,0.5000,0.5000,0.5000,-4.36,24.19,0.209,,1,0,,
6.541,0.5000,0.5000,0.5000,0.5000,-4.32,23.93,0.370,,1,0,,
6.575,0.5000,0.5000,0.5000,0.5000,-4.28,23.69,0.396,,1,0,,
6.607,0.5000,0.5000,0.5000,0.5000,-4.24,23.49,0.407,,1,0,,
6.691,0.5000,0.5000,0.5000,0.5000,-4.20,23.50,0.408,,1,0,,
6.717,0.5000,0.5000,0.5000,0.5000,-4.18,23.57,0.411,,1,0,,
6.743,0.5000,0.5000,0.5000,0.5000,-4.17,23.66,0.415,,1,0,,
6.767,0.5000,0.5000,0.5000,0.5000,-4.17,23.74,0.404,,1,0,,
6.792,0.5000,0.5000,0.5000,0.5000,-4.20,23.92,0.421,,1,0,,
6.817,0.5000,0.5000,0.5000,0.5000,-4.25,24.15,0.426,,1,0,,
6.845,0.5000,0.5000,0.5000,0.5000,-4.26,24.34,0.420,,1,0,,
6.877,0.5000,0.5000,0.5000,0.5000,-4.21,24.57,0.396,,1,0,,
6.910,0.5000,0.5000,0.5000,0.5000,-4.19,24.81,0.398,,1,0,,
6.940,0.5000,0.5000,0.5000,0.5000,-4.16,25.05,0.400,,1,0,,
6.972,0.5000,0.5000,0.5000,0.5000,-4.10,25.18,0.378,,1,0,,
7.005,0.5000,0.5000,0.5000,0.5000,-4.11,25.52,0.359,,1,0,,
7.074,0.5000,0.5000,0.5000,0.5000,-4.11,25.62,0.381,,1,0,,
7.111,0.5000,0.5000,0.5000,0.5000,-4.03,25.68,0.371,,1,0,,
7.138,0.5000,0.5000,0.5000,0.5000,-3.99,25.83,0.386,,1,0,,
7.165,0.5000,0.5000,0.5000,0.5000,-3.96,25.85,0.373,,1,0,,
7.196,0.5000,0.5000,0.5000,0.5000,-3.84,25.81,0.387,,1,0,,
7.246,0.5000,0.5000,0.5000,0.5000,-3.69,25.75,0.387,,1,0,,
7.280,0.5000,0.5000,0.5000,0.5000,-3.54,25.74,0.433,,1,0,,
7.306,0.5000,0.5000,0.5000,0.5000,-3.45,25.63,0.418,,1,0,,
7.330,0.5000,0.5000,0.5000,0.5000,-3.32,25.61,0.429,,1,0,,
7.356,0.5000,0.5000,0.5000,0.5000,-3.22,25.54,0.406,,1,0,,
7.381,0.5000,0.5000,0.5000,0.5000,-3.08,25.33,0.430,,1,0,,
7.406,0.5000,0.5000,0.5000,0.5000,-2.94,25.02,0.429,,1,0,,
7.473,0.5000,0.5000,0.5000,0.5000,-2.64,24.18,0.412,,1,0,,
7.501,0.5000,0.5000,0.5000,0.5000,-2.46,23.96,0.415,,1,0,,
7.532,0.5000,0.5000,0.5000,0.5000,-2.49,23.57,0.410,,1,0,,
7.567,0.5000,0.5000,0.5000,0.5000,-2.31,23.22,0.439,,1,0,,
7.596,0.5000,0.5000,0.5000,0.5000,-2.05,22.73,0.372,,1,0,,
7.629,0.5000,0.5000,0.5000,0.5000,-1.73,22.21,0.340,,1,0,,
7.662,0.5000,0.5000,0.5000,0.5000,-1.43,21.85,0.363,,1,0,,
7.693,0.5000,0.5000,0.5000,0.5000,-1.25,21.39,0.351,,1,0,,
7.726,0.5000,0.5000,0.5000,0.5000,-1.06,20.99,0.361,,1,0,,
7.756,0.5000,0.5000,0.5000,0.5000,-0.91,20.69,0.374,,1,0,,
7.790,0.5000,0.5000,0.5000,0.5000,-0.84,20.10,0.259,,1,0,,
7.838,0.5000,0.5000,0.5000,0.5000,-0.64,18.68,0.031,,1,0,,
7.870,0.5000,0.5000,0.5000,0.5000,-0.48,17.99,0.034,,1,0,,
7.901,0.5000,0.5000,0.5000,0.5000,-0.38,17.22,0.060,,1,0,,
7.933,0.5000,0.5000,0.5000,0.5000,-0.34,16.53,0.066,,1,0,,
7.966,0.5000,0.5000,0.5000,0.5000,-0.28,15.93,0.108,,1,0,,
7.997,0.5000,0.5000,0.5000,0.5000,-0.28,15.33,0.090,,1,0,,
8.030,0.5000,0.5000,0.5000,0.5000,-0.23,14.76,0.076,,1,0,,
8.062,0.5000,0.5000,0.5000,0.5000,-0.16,14.37,0.109,,1,0,,
8.095,0.5000,0.5000,0.5000,0.5000,-0.11,13.99,0.120,,1,0,,
8.126,0.5000,0.5000,0.5000,0.5000,-0.04,13.56,0.121,,1,0,,
8.158,0.5000,0.5000,0.5000,0.5000,0.01,13.18,0.130,,1,0,,
8.189,0.5000,0.5000,0.5000,0.5000,0.07,12.85,0.133,,1,0,,
8.220,0.5000,0.5000,0.5000,0.5000,0.14,12.42,0.131,,1,0,,
8.254,0.5000,0.5000,0.5000,0.5000,0.21,12.13,0.144,,1,0,,
8.285,0.5000,0.5000,0.5000,0.5000,0.30,12.13,0.199,,1,0,,
8.318,0.5000,0.5000,0.5000,0.5000,0.35,12.47,0.301,,1,0,,
8.349,0.5000,0.5000,0.5000,0.5000,0.41,12.75,0.326,,1,0,,
8.397,0.5000,0.5000,0.5000,0.5000,0.47,13.37,0.347,,1,0,,
8.432,0.5000,0.5000,0.5000,0.5000,0.50,13.76,0.350,,1,0,,
8.461,0.5000,0.5000,0.5000,0.5000,0.52,14.08,0.378,,1,0,,
8.494,0.5000,0.5000,0.5000,0.5000,0.52,14.36,0.404,,1,0,,
8.528,0.5000,0.5000,0.5000,0.5000,0.53,14.62,0.397,,1,0,,
8.557,0.5000,0.5000,0.5000,0.5000,0.52,14.82,0.407,,1,0,,
8.590,0.5000,0.5000,0.5000,0.5000,0.54,14.96,0.418,,1,0,,
8.621,0.5000,0.5000,0.5000,0.5000,0.58,15.00,0.416,,1,0,,
8.653,0.5000,0.5000,0.5000,0.5000,0.63,15.04,0.436,,1,0,,
8.685,0.5000,0.5000,0.5000,0.5000,0.70,15.08,0.425,,1,0,,
8.719,0.5000,0.5000,0.5000,0.5000,0.75,15.23,0.420,,1,0,,
8.749,0.5000,0.5000,0.5000,0.5000,0.79,15.18,0.405,,1,0,,
8.782,0.5000,0.5000,0.5000,0.5000,0.81,15.21,0.394,,1,0,,
8.813,0.5000,0.5000,0.5000,0.5000,0.83,15.40,0.393,,1,0,,
8.845,0.5000,0.5000,0.5000,0.5000,0.84,15.32,0.376,,1,0,,
8.876,0.5000,0.5000,0.5000,0.5000,0.85,15.26,0.371,,1,0,,
8.908,0.5000,0.5000,0.5000,0.5000,0.84,15.19,0.371,,1,0,,
8.958,0.5000,0.5000,0.5000,0.5000,0.85,15.05,0.376,,1,0,,
8.988,0.5000,0.5000,0.5000,0.5000,0.86,15.13,0.376,,1,0,,
9.023,0.5000,0.5000,0.5000,0.5000,0.87,15.34,0.380,,1,0,,
9.052,0.5000,0.5000,0.5000,0.5000,0.90,15.52,0.363,,1,0,,
9.089,0.5000,0.5000,0.5000,0.5000,0.92,15.69,0.360,,1,0,,
9.117,0.5000,0.5000,0.5000,0.5000,0.94,15.75,0.356,,1,0,,
9.148,0.5000,0.5000,0.5000,0.5000,0.96,15.76,0.364,,1,0,,
9.181,0.5000,0.5000,0.5000,0.5000,1.01,15.89,0.365,,1,0,,
9.213,0.5000,0.5000,0.5000,0.5000,1.05,16.15,0.366,,1,0,,
9.247,0.5000,0.5000,0.5000,0.5000,1.08,16.20,0.356,,1,0,,
9.278,0.5000,0.5000,0.5000,0.5000,1.10,16.19,0.361,,1,0,,
9.310,0.5000,0.5000,0.5000,0.5000,1.10,16.19,0.367,,1,0,,
9.346,0.5000,0.5000,0.5000,0.5000,1.07,16.32,0.364,,1,0,,
9.383,0.5000,0.5000,0.5000,0.5000,1.06,16.55,0.363,,1,0,,
9.411,0.5000,0.5000,0.5000,0.5000,1.06,16.57,0.367,,1,0,,
9.471,0.5000,0.5000,0.5000,0.5000,1.09,17.12,0.373,,1,0,,
9.502,0.5000,0.5000,0.5000,0.5000,1.10,17.32,0.375,,1,0,,
9.548,0.5000,0.5000,0.5000,0.5000,1.12,17.49,0.377,,1,0,,
9.574,0.5000,0.5000,0.5000,0.5000,1.12,17.54,0.381,,1,0,,
9.598,0.5000,0.5000,0.5000,0.5000,1.15,17.67,0.377,,1,0,,
9.626,0.5000,0.5000,0.5000,0.5000,1.19,17.85,0.378,,1,0,,
9.653,0.5000,0.5000,0.5000,0.5000,1.24,18.02,0.376,,1,0,,
9.680,0.5000,0.5000,0.5000,0.5000,1.30,18.16,0.378,,1,0,,
9.709,0.5000,0.5000,0.5000,0.5000,1.35,18.27,0.372,,1,0,,
9.742,0.5000,0.5000,0.5000,0.5000,1.40,18.38,0.368,,1,0,,
9.773,0.5000,0.5000,0.5000,0.5000,1.48,18.54,0.357,,1,0,,
9.804,0.5000,0.5000,0.5000,0.5000,1.58,18.67,0.355,,1,0,,
9.874,0.5000,0.5000,0.5000,0.5000,1.73,18.77,0.365,,1,0,,
9.900,0.5000,0.5000,0.5000,0.5000,1.79,18.92,0.351,,1,0,,
9.933,0.5000,0.5000,0.5000,0.5000,1.85,19.09,0.352,,1,0,,
9.966,0.5000,0.5000,0.5000,0.5000,1.88,19.20,0.361,,1,0,,
9.996,0.5000,0.5000,0.5000,0.5000,1.92,19.39,0.363,,1,0,,
10.028,0.5000,0.5000,0.5000,0.5000,1.95,19.56,0.360,,1,0,,
10.062,0.5000,0.5000,0.5000,0.5000,1.99,19.74,0.366,,1,0,,
10.109,0.5000,0.5000,0.5000,0.5000,2.04,20.09,0.366,,1,0,,
10.142,0.5000,0.5000,0.5000,0.5000,2.06,20.27,0.366,,1,0,,
10.168,0.5000,0.5000,0.5000,0.5000,2.08,20.41,0.365,,1,0,,
10.196,0.5000,0.5000,0.5000,0.5000,2.10,20.50,0.358,,1,0,,
10.220,0.5000,0.5000,0.5000,0.5000,2.12,20.62,0.311,,1,0,,
10.270,0.5000,0.5000,0.5000,0.5000,2.18,20.80,0.296,,1,0,,
10.301,0.5000,0.5000,0.5000,0.5000,2.21,20.87,0.300,,1,0,,
10.333,0.5000,0.5000,0.5000,0.5000,2.25,20.93,0.312,,1,0,,
10.365,0.5000,0.5000,0.5000,0.5000,2.29,20.97,0.317,,1,0,,
10.396,0.5000,0.5000,0.5000,0.5000,2.31,21.03,0.324,,1,0,,
10.428,0.5000,0.5000,0.5000,0.5000,2.31,21.12,0.344,,1,0,,
10.462,0.5000,0.5000,0.5000,0.5000,2.32,21.21,0.347,,1,0,,
10.493,0.5000,0.5000,0.5000,0.5000,2.32,21.31,0.349,,1,0,,
10.526,0.5000,0.5000,0.5000,0.5000,2.34,21.39,0.359,,1,0,,
10.559,0.5000,0.5000,0.5000,0.5000,2.34,21.43,0.352,,1,0,,
10.590,0.5000,0.5000,0.5000,0.5000,2.35,21.49,0.352,,1,0,,
10.623,0.5000,0.5000,0.5000,0.5000,2.36,21.53,0.363,,1,0,,
10.668,0.5000,0.5000,0.5000,0.5000,2.34,21.57,0.361,,1,0,,
10.704,0.5000,0.5000,0.5000,0.5000,2.33,21.52,0.359,,1,0,,
10.734,0.5000,0.5000,0.5000,0.5000,2.34,21.48,0.367,,1,0,,
10.765,0.5000,0.5000,0.5000,0.5000,2.34,21.44,0.369,,1,0,,
10.798,0.5000,0.5000,0.5000,0.5000,2.35,21.43,0.367,,1,0,,
10.828,0.5000,0.5000,0.5000,0.5000,2.35,21.44,0.363,,1,0,,
10.860,0.5000,0.5000,0.5000,0.5000,2.34,21.46,0.363,,1,0,,
10.893,0.5000,0.5000,0.5000,0.5000,2.34,21.47,0.363,,1,0,,
10.925,0.5000,0.5000,0.5000,0.5000,2.34,21.47,0.362,,1,0,,
10.958,0.5000,0.5000,0.5000,0.5000,2.35,21.48,0.352,,1,0,,
10.991,0.5000,0.5000,0.5000,0.5000,2.35,21.48,0.353,,1,0,,
11.022,0.5000,0.5000,0.5000,0.5000,2.36,21.44,0.364,,1,0,,
11.052,0.5000,0.5000,0.5000,0.5000,2.36,21.43,0.361,,1,0,,
11.087,0.5000,0.5000,0.5000,0.5000,2.36,21.40,0.357,,1,0,,
11.116,0.5000,0.5000,0.5000,0.5000,2.37,21.42,0.355,,1,0,,
11.150,0.5000,0.5000,0.5000,0.5000,2.36,21.42,0.352,,1,0,,
11.181,0.5000,0.5000,0.5000,0.5000,2.36,21.39,0.358,,1,0,,
11.229,0.5000,0.5000,0.5000,0.5000,2.38,21.36,0.358,,1,0,,
11.262,0.5000,0.5000,0.5000,0.5000,2.39,21.34,0.346,,1,0,,
11.294,0.5000,0.5000,0.5000,0.5000,2.41,21.30,0.342,,1,0,,
11.327,0.5000,0.5000,0.5000,0.5000,2.42,21.27,0.355,,1,0,,
11.357,0.5000,0.5000,0.5000,0.5000,2.42,21.19,0.363,,1,0,,
11.390,0.5000,0.5000,0.5000,0.5000,2.42,21.15,0.365,,1,0,,
11.421,0.5000,0.5000,0.5000,0.5000,2.42,21.15,0.367,,1,0,,
11.452,0.5000,0.5000,0.5000,0.5000,2.43,21.17,0.367,,1,0,,
11.484,0.5000,0.5000,0.5000,0.5000,2.44,21.19,0.367,,1,0,,
11.516,0.5000,0.5000,0.5000,0.5000,2.44,21.22,0.369,,1,0,,
11.550,0.5000,0.5000,0.5000,0.5000,2.42,21.18,0.359,,1,0,,
11.582,0.5000,0.5000,0.5000,0.5000,2.41,21.18,0.357,,1,0,,
11.614,0.5000,0.5000,0.5000,0.5000,2.41,21.20,0.353,,1,0,,
11.645,0.5000,0.5000,0.5000,0.5000,2.41,21.12,0.357,,1,0,,
11.678,0.5000,0.5000,0.5000,0.5000,2.41,21.05,0.356,,1,0,,
11.709,0.5000,0.5000,0.5000,0.5000,2.42,20.92,0.358,,1,0,,
11.742,0.5000,0.5000,0.5000,0.5000,2.43,20.86,0.359,,1,0,,
