time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y,X_feat,Y_feat,loo_mgae_deg,loo_euc_cm,loo_euc_x_cm,loo_euc_y_cm,tap_target_x,tap_target_y
0.578,,,,,,,,,0,0,,,,,,,,,,,,,
0.619,,,,,,,,,0,0,,,,,,,,,,,,,
0.643,,,,,,,,,0,0,,,,,,,,,,,,,
0.665,,,,,,,,,0,0,,,,,,,,,,,,,
0.689,,,,,,,,,0,0,,,,,,,,,,,,,
0.713,,,,,,,,,0,0,,,,,,,,,,,,,
0.741,,,,,,,,,0,0,,,,,,,,,,,,,
0.772,,,,,,,,,0,0,,,,,,,,,,,,,
0.803,,,,,,,,,0,0,,,,,,,,,,,,,
0.831,,,,,,,,,0,0,,,,,,,,,,,,,
0.866,,,,,,,,,0,0,,,,,,,,,,,,,
0.899,,,,,,,,,0,0,,,,,,,,,,,,,
0.945,,,,,,,,,0,0,,,,,,,,,,,,,
0.977,,,,,,,,,0,0,,,,,,,,,,,,,
1.008,,,,,,,,,0,0,,,,,,,,,,,,,
1.041,,,,,,,,,0,0,,,,,,,,,,,,,
1.075,,,,,,,,,0,0,,,,,,,,,,,,,
1.105,,,,,,,,,0,0,,,,,,,,,,,,,
1.139,,,,,,,,,0,0,,,,,,,,,,,,,
1.169,,,,,,,,,0,0,,,,,,,,,,,,,
1.204,,,,,,,,,0,0,,,,,,,,,,,,,
1.233,,,,,,,,,0,0,,,,,,,,,,,,,
1.267,,,,,,,,,0,0,,,,,,,,,,,,,
1.298,,,,,,,,,0,0,,,,,,,,,,,,,
1.328,,,,,,,,,0,0,,,,,,,,,,,,,
1.399,,,,,,,,,0,0,,,,,,,,,,,,,
1.428,,,,,,,,,0,0,,,,,,,,,,,,,
1.459,,,,,,,,,0,0,,,,,,,,,,,,,
1.490,,,,,,,,,0,0,,,,,,,,,,,,,
1.540,,,,,,,,,0,0,,,,,,,,,,,,,
1.557,,,,,,,,,0,0,,,,,,,,,,,,,
1.576,,,,,,,,,0,0,,,,,,,,,,,,,
1.603,,,,,,,,,0,0,,,,,,,,,,,,,
1.633,,,,,,,,,0,0,,,,,,,,,,,,,
1.667,,,,,,,,,0,0,,,,,,,,,,,,,
1.697,,,,,,,,,0,0,,,,,,,,,,,,,
1.730,,,,,,,,,0,0,,,,,,,,,,,,,
1.795,,,,,,,,,0,0,,,,,,,,,,,,,
1.825,,,,,,,,,0,0,,,,,,,,,,,,,
1.859,,,,,,,,,0,0,,,,,,,,,,,,,
1.888,,,,,,,,,0,0,,,,,,,,,,,,,
1.920,,,,,,,,,0,0,,,,,,,,,,,,,
1.953,,,,,,,,,0,0,,,,,,,,,,,,,
1.984,,,,,,,,,0,0,,,,,,,,,,,,,
2.018,,,,,,,,,0,0,,,,,,,,,,,,,
2.049,,,,,,,,,0,0,,,,,,,,,,,,,
2.100,,,,,,,,,0,0,,,,,,,,,,,,,
2.128,,,,,,,,,0,0,,,,,,,,,,,,,
2.147,,,,,,,,,0,0,,,,,,,,,,,,,
2.195,,,,,,,,,0,0,,,,,,,,,,,,,
2.227,,,,,,,,,0,0,,,,,,,,,,,,,
2.257,,,,,,,,,0,0,,,,,,,,,,,,,
2.292,,,,,,,,,0,0,,,,,,,,,,,,,
2.322,,,,,,,,,0,0,,,,,,,,,,,,,
2.354,,,,,,,,,0,0,,,,,,,,,,,,,
2.385,,,,,,,,,0,0,,,,,,,,,,,,,
2.419,,,,,,,,,0,0,,,,,,,,,,,,,
2.451,,,,,,,,,0,0,,,,,,,,,,,,,
2.481,,,,,,,,,0,0,,,,,,,,,,,,,
2.516,,,,,,,,,0,0,,,,,,,,,,,,,
2.545,,,,,,,,,0,0,,,,,,,,,,,,,
2.577,,,,,,,,,0,0,,,,,,,,,,,,,
2.609,,,,,,,,,0,0,,,,,,,,,,,,,
2.660,,,,,,,,,0,0,,,,,,,,,,,,,
2.691,,,,,,,,,0,0,,,,,,,,,,,,,
2.723,,,,,,,,,0,0,,,,,,,,,,,,,
2.755,,,,,,,,,0,0,,,,,,,,,,,,,
2.785,,,,,,,,,0,0,,,,,,,,,,,,,
2.818,,,,,,,,,0,0,,,,,,,,,,,,,
2.851,,,,,,,,,0,0,,,,,,,,,,,,,
2.881,,,,,,,,,0,0,,,,,,,,,,,,,
2.916,,,,,,,,,0,0,,,,,,,,,,,,,
2.945,,,,,,,,,0,0,,,,,,,,,,,,,
2.977,,,,,,,,,0,0,,,,,,,,,,,,,
3.009,,,,,,,,,0,0,,,,,,,,,,,,,
3.039,,,,,,,,,0,0,,,,,,,,,,,,,
3.073,,,,,,,,,0,0,,,,,,,,,,,,,
3.105,,,,,,,,,0,0,,,,,,,,,,,,,
3.136,,,,,,,,,0,0,,,,,,,,,,,,,
3.172,,,,,,,,,0,0,,,,,,,,,,,,,
3.219,,,,,,,,,0,0,,,,,,,,,,,,,
3.249,,,,,,,,,0,0,,,,,,,,,,,,,
3.281,,,,,,,,,0,0,,,,,,,,,,,,,
3.312,,,,,,,,,0,0,,,,,,,,,,,,,
3.345,,,,,,,,,0,0,,,,,,,,,,,,,
3.378,,,,,,,,,0,0,,,,,,,,,,,,,
3.411,,,,,,,,,0,0,,,,,,,,,,,,,
3.443,,,,,,,,,0,0,,,,,,,,,,,,,
3.473,,,,,,,,,0,0,,,,,,,,,,,,,
3.505,,,,,,,,,0,0,,,,,,,,,,,,,
3.536,,,,,,,,,0,0,,,,,,,,,,,,,
3.569,,,,,,,,,0,0,,,,,,,,,,,,,
3.602,,,,,,,,,0,0,,,,,,,,,,,,,
3.632,,,,,,,,,0,0,,,,,,,,,,,,,
3.667,,,,,,,,,0,0,,,,,,,,,,,,,
3.697,,,,,,,,,0,0,,,,,,,,,,,,,
3.732,,,,,,,,,0,0,,,,,,,,,,,,,
3.815,,,,,,,,,0,0,,,,,,,,,,,,,
3.845,,,,,,,,,0,0,,,,,,,,,,,,,
3.863,,,,,,,,,0,0,,,,,,,,,,,,,
3.879,,,,,,,,,0,0,,,,,,,,,,,,,
3.904,,,,,,,,,0,0,,,,,,,,,,,,,
3.936,,,,,,,,,0,0,,,,,,,,,,,,,
3.971,,,,,,,,,0,0,,,,,,,,,,,,,
4.002,,,,,,,,,0,0,,,,,,,,,,,,,
4.033,,,,,,,,,0,0,,,,,,,,,,,,,
4.067,,,,,,,,,0,0,,,,,,,,,,,,,
4.097,,,,,,,,,0,0,,,,,,,,,,,,,
4.129,,,,,,,,,0,0,,,,,,,,,,,,,
4.194,,,,,,,,,0,0,,,,,,,,,,,,,
4.227,,,,,,,,,0,0,,,,,,,,,,,,,
4.260,,,,,,,,,0,0,,,,,,,,,,,,,
4.289,,,,,,,,,0,0,,,,,,,,,,,,,
4.323,,,,,,,,,0,0,,,,,,,,,,,,,
4.371,,,,,,,,,0,0,,,,,,,,,,,,,
4.401,,,,,,,,,0,0,,,,,,,,,,,,,
4.425,,,,,,,,,0,0,,,,,,,,,,,,,
4.442,,,,,,,,,0,0,,,,,,,,,,,,,
4.465,,,,,,,,,0,0,,,,,,,,,,,,,
4.499,,,,,,,,,0,0,,,,,,,,,,,,,
4.529,,,,,,,,,0,0,,,,,,,,,,,,,
4.596,,,,,,,,,0,0,,,,,,,,,,,,,
4.624,,,,,,,,,0,0,,,,,,,,,,,,,
4.661,,,,,,,,,0,0,,,,,,,,,,,,,
4.689,,,,,,,,,0,0,,,,,,,,,,,,,
4.724,,,,,,,,,0,0,,,,,,,,,,,,,
4.756,,,,,,,,,0,0,,,,,,,,,,,,,
4.785,,,,,,,,,0,0,,,,,,,,,,,,,
4.817,,,,,,,,,0,0,,,,,,,,,,,,,
4.851,,,,,,,,,0,0,,,,,,,,,,,,,
4.881,,,,,,,,,0,0,,,,,,,,,,,,,
4.930,,,,,,,,,0,0,,,,,,,,,,,,,
4.963,,,,,,,,,0,0,,,,,,,,,,,,,
4.993,,,,,,,,,0,0,,,,,,,,,,,,,
5.024,,,,,,,,,0,0,,,,,,,,,,,,,
5.061,,,,,,,,,0,0,,,,,,,,,,,,,
5.089,,,,,,,,,0,0,,,,,,,,,,,,,
5.123,,,,,,,,,0,0,,,,,,,,,,,,,
5.161,,,,,,,,,0,0,,,,,,,,,,,,,
5.188,,,,,,,,,0,0,,,,,,,,,,,,,
5.220,,,,,,,,,0,0,,,,,,,,,,,,,
5.249,,,,,,,,,0,0,,,,,,,,,,,,,
5.281,,,,,,,,,0,0,,,,,,,,,,,,,
5.314,,,,,,,,,0,0,,,,,,,,,,,,,
5.347,,,,,,,,,0,0,,,,,,,,,,,,,
5.377,,,,,,,,,0,0,,,,,,,,,,,,,
5.412,,,,,,,,,0,0,,,,,,,,,,,,,
5.441,,,,,,,,,0,0,,,,,,,,,,,,,
5.488,,,,,,,,,0,0,,,,,,,,,,,,,
5.520,,,,,,,,,0,0,,,,,,,,,,,,,
5.554,,,,,,,,,0,0,,,,,,,,,,,,,
5.584,,,,,,,,,0,0,,,,,,,,,,,,,
5.619,,,,,,,,,0,0,,,,,,,,,,,,,
5.651,,,,,,,,,0,0,,,,,,,,,,,,,
5.681,,,,,,,,,0,0,,,,,,,,,,,,,
5.712,,,,,,,,,0,0,,,,,,,,,,,,,
5.745,,,,,,,,,0,0,,,,,,,,,,,,,
5.777,,,,,,,,,0,0,,,,,,,,,,,,,
5.812,,,,,,,,,0,0,,,,,,,,,,,,,
5.845,,,,,,,,,0,0,,,,,,,,,,,,,
5.875,,,,,,,,,0,0,,,,,,,,,,,,,
5.905,,,,,,,,,0,0,,,,,,,,,,,,,
5.939,,,,,,,,,0,0,,,,,,,,,,,,,
5.971,,,,,,,,,0,0,,,,,,,,,,,,,
6.003,,,,,,,,,0,0,,,,,,,,,,,,,
6.034,,,,,,,,,0,0,,,,,,,,,,,,,
6.082,,,,,,,,,0,0,,,,,,,,,,,,,
6.113,,,,,,,,,0,0,,,,,,,,,,,,,
6.145,,,,,,,,,0,0,,,,,,,,,,,,,
6.177,,,,,,,,,0,0,,,,,,,,,,,,,
6.209,,,,,,,,,0,0,,,,,,,,,,,,,
6.240,,,,,,,,,0,0,,,,,,,,,,,,,
6.273,,,,,,,,,0,0,,,,,,,,,,,,,
6.303,,,,,,,,,0,0,,,,,,,,,,,,,
6.337,,,,,,,,,0,0,,,,,,,,,,,,,
6.371,,,,,,,,,0,0,,,,,,,,,,,,,
6.401,,,,,,,,,0,0,,,,,,,,,,,,,
6.435,,,,,,,,,0,0,,,,,,,,,,,,,
6.465,,,,,,,,,0,0,,,,,,,,,,,,,
6.499,,,,,,,,,0,0,,,,,,,,,,,,,
6.529,,,,,,,,,0,0,,,,,,,,,,,,,
6.599,,,,,,,,,0,0,,,,,,,,,,,,,
6.640,,,,,,,,,0,0,,,,,,,,,,,,,
6.677,,,,,,,,,0,0,,,,,,,,,,,,,
6.693,,,,,,,,,0,0,,,,,,,,,,,,,
6.712,,,,,,,,,0,0,,,,,,,,,,,,,
6.737,,,,,,,,,0,0,,,,,,,,,,,,,
6.768,,,,,,,,,0,0,,,,,,,,,,,,,
6.803,,,,,,,,,0,0,,,,,,,,,,,,,
6.833,,,,,,,,,0,0,,,,,,,,,,,,,
6.864,,,,,,,,,0,0,,,,,,,,,,,,,
6.897,,,,,,,,,0,0,,,,,,,,,,,,,
6.930,,,,,,,,,0,0,,,,,,,,,,,,,
6.998,,,,,,,,,0,0,,,,,,,,,,,,,
7.025,,,,,,,,,0,0,,,,,,,,,,,,,
7.057,,,,,,,,,0,0,,,,,,,,,,,,,
7.089,,,,,,,,,0,0,,,,,,,,,,,,,
7.122,,,,,,,,,0,0,,,,,,,,,,,,,
7.154,,,,,,,,,0,0,,,,,,,,,,,,,
7.200,,,,,,,,,0,0,,,,,,,,,,,,,
7.235,,,,,,,,,0,0,,,,,,,,,,,,,
7.250,,,,,,,,,0,0,,,,,,,,,,,,,
7.268,,,,,,,,,0,0,,,,,,,,,,,,,
7.297,,,,,,,,,0,0,,,,,,,,,,,,,
7.329,,,,,,,,,0,0,,,,,,,,,,,,,
7.399,,,,,,,,,0,0,,,,,,,,,,,,,
