time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse
2.278,0.5000,0.5000,0.5000,0.5000,4.35,21.64,0.506,,1,0,,
2.310,0.5000,0.5000,0.5000,0.5000,4.21,21.42,0.505,,1,0,,
2.344,0.5000,0.5000,0.5000,0.5000,4.10,20.92,0.508,,1,0,,
2.376,0.5000,0.5000,0.5000,0.5000,3.95,20.75,0.513,,1,0,,
2.408,0.5000,0.5000,0.5000,0.5000,3.81,20.46,0.509,,1,0,,
2.444,0.5000,0.5000,0.5000,0.5000,4.08,20.59,0.511,,1,0,,
2.472,0.5000,0.5000,0.5000,0.5000,4.11,20.68,0.508,,1,0,,
2.501,0.5000,0.5000,0.5000,0.5000,4.04,20.45,0.508,,1,0,,
2.541,0.5000,0.5000,0.5000,0.5000,3.86,20.69,0.508,,1,0,,
2.571,0.5000,0.5000,0.5000,0.5000,3.93,20.09,0.507,,1,0,,
2.603,0.5000,0.5000,0.5000,0.5000,3.95,19.24,0.507,,1,0,,
2.634,0.5000,0.5000,0.5000,0.5000,3.84,19.00,0.509,,1,0,,
2.681,0.5000,0.5000,0.5000,0.5000,3.72,17.95,0.509,,1,0,,
2.711,0.5000,0.5000,0.5000,0.5000,3.77,17.84,0.511,,1,0,,
2.743,0.5000,0.5000,0.5000,0.5000,3.86,18.31,0.511,,1,0,,
2.776,0.5000,0.5000,0.5000,0.5000,3.84,19.13,0.510,,1,0,,
2.806,0.5000,0.5000,0.5000,0.5000,3.80,19.36,0.510,,1,0,,
2.841,0.5000,0.5000,0.5000,0.5000,3.92,20.10,0.503,,1,0,,
2.873,0.5000,0.5000,0.5000,0.5000,3.83,19.99,0.484,,1,0,,
2.903,0.5000,0.5000,0.5000,0.5000,4.77,18.98,0.241,,1,0,,
2.934,0.5000,0.5000,0.5000,0.5000,5.18,15.12,0.140,,1,0,,
2.968,0.5000,0.5000,0.5000,0.5000,4.90,17.77,0.216,,1,0,,
2.997,0.5000,0.5000,0.5000,0.5000,4.51,19.56,0.257,,1,0,,
3.033,0.5000,0.5000,0.5000,0.5000,4.75,19.77,0.310,,1,0,,
3.067,0.5000,0.5000,0.5000,0.5000,4.94,20.56,0.361,,1,0,,
3.097,0.5000,0.5000,0.5000,0.5000,4.65,20.69,0.403,,1,0,,
3.134,0.5000,0.5000,0.5000,0.5000,4.71,20.84,0.428,,1,0,,
3.160,0.5000,0.5000,0.5000,0.5000,4.58,20.45,0.447,,1,0,,
3.191,0.5000,0.5000,0.5000,0.5000,4.44,20.28,0.455,,1,0,,
3.250,0.5000,0.5000,0.5000,0.5000,4.40,20.50,0.465,,1,0,,
3.278,0.5000,0.5000,0.5000,0.5000,4.31,20.00,0.471,,1,0,,
3.305,0.5000,0.5000,0.5000,0.5000,4.30,20.29,0.471,,1,0,,
3.336,0.5000,0.5000,0.5000,0.5000,4.19,20.78,0.475,,1,0,,
3.368,0.5000,0.5000,0.5000,0.5000,4.29,20.09,0.474,,1,0,,
3.400,0.5000,0.5000,0.5000,0.5000,4.34,20.42,0.476,,1,0,,
3.430,0.5000,0.5000,0.5000,0.5000,4.30,20.19,0.475,,1,0,,
3.464,0.5000,0.5000,0.5000,0.5000,4.23,20.74,0.475,,1,0,,
3.494,0.5000,0.5000,0.5000,0.5000,4.05,20.60,0.473,,1,0,,
3.529,0.5000,0.5000,0.5000,0.5000,3.95,20.31,0.470,,1,0,,
3.562,0.5000,0.5000,0.5000,0.5000,3.85,20.32,0.472,,1,0,,
3.597,0.5000,0.5000,0.5000,0.5000,3.96,20.76,0.474,,1,0,,
3.622,0.5000,0.5000,0.5000,0.5000,3.76,21.96,0.476,,1,0,,
3.656,0.5000,0.5000,0.5000,0.5000,3.75,21.33,0.476,,1,0,,
3.691,0.5000,0.5000,0.5000,0.5000,4.14,21.65,0.477,,1,0,,
3.724,0.5000,0.5000,0.5000,0.5000,4.17,21.07,0.478,,1,0,,
3.752,0.5000,0.5000,0.5000,0.5000,4.23,21.03,0.479,,1,0,,
3.835,0.5000,0.5000,0.5000,0.5000,4.32,20.87,0.476,,1,0,,
3.872,0.5000,0.5000,0.5000,0.5000,4.20,20.99,0.478,,1,0,,
3.905,0.5000,0.5000,0.5000,0.5000,4.11,21.23,0.483,,1,0,,
3.937,0.5000,0.5000,0.5000,0.5000,4.17,20.08,0.483,,1,0,,
3.963,0.5000,0.5000,0.5000,0.5000,4.02,20.84,0.483,,1,0,,
3.997,0.5000,0.5000,0.5000,0.5000,4.07,20.47,0.486,,1,0,,
4.027,0.5000,0.5000,0.5000,0.5000,4.12,20.60,0.482,,1,0,,
4.052,0.5000,0.5000,0.5000,0.5000,4.13,19.86,0.480,,1,0,,
4.079,0.5000,0.5000,0.5000,0.5000,4.03,20.35,0.479,,1,0,,
4.102,0.5000,0.5000,0.5000,0.5000,4.06,20.05,0.481,,1,0,,
4.129,0.5000,0.5000,0.5000,0.5000,3.86,20.34,0.490,,1,0,,
4.154,0.5000,0.5000,0.5000,0.5000,3.65,20.13,0.491,,1,0,,
4.221,0.5000,0.5000,0.5000,0.5000,4.09,19.22,0.479,,1,0,,
4.247,0.5000,0.5000,0.5000,0.5000,4.09,20.25,0.475,,1,0,,
4.279,0.5000,0.5000,0.5000,0.5000,4.04,20.38,0.482,,1,0,,
4.314,0.5000,0.5000,0.5000,0.5000,4.18,20.43,0.481,,1,0,,
4.345,0.5000,0.5000,0.5000,0.5000,4.09,21.30,0.476,,1,0,,
4.400,0.5000,0.5000,0.5000,0.5000,4.07,21.94,0.487,,1,0,,
4.435,0.5000,0.5000,0.5000,0.5000,3.80,21.94,0.503,,1,0,,
4.464,0.5000,0.5000,0.5000,0.5000,3.63,21.96,0.510,,1,0,,
4.491,0.5000,0.5000,0.5000,0.5000,3.34,21.80,0.504,,1,0,,
4.522,0.5000,0.5000,0.5000,0.5000,3.38,21.47,0.504,,1,0,,
4.551,0.5000,0.5000,0.5000,0.5000,3.46,21.77,0.503,,1,0,,
4.576,0.5000,0.5000,0.5000,0.5000,3.67,20.58,0.509,,1,0,,
4.614,0.5000,0.5000,0.5000,0.5000,3.53,22.44,0.511,,1,0,,
4.647,0.5000,0.5000,0.5000,0.5000,3.59,21.68,0.515,,1,0,,
4.677,0.5000,0.5000,0.5000,0.5000,3.60,18.37,0.504,,1,0,,
4.711,0.5000,0.5000,0.5000,0.5000,3.62,18.95,0.505,,1,0,,
4.743,0.5000,0.5000,0.5000,0.5000,3.69,17.77,0.505,,1,0,,
4.784,0.5000,0.5000,0.5000,0.5000,3.77,17.62,0.515,,1,0,,
4.814,0.5000,0.5000,0.5000,0.5000,3.81,18.45,0.521,,1,0,,
4.838,0.5000,0.5000,0.5000,0.5000,3.94,18.01,0.522,,1,0,,
4.874,0.5000,0.5000,0.5000,0.5000,3.99,18.52,0.524,,1,0,,
4.908,0.5000,0.5000,0.5000,0.5000,3.86,18.30,0.514,,1,0,,
4.950,0.5000,0.5000,0.5000,0.5000,4.13,17.24,0.508,,1,0,,
4.985,0.5000,0.5000,0.5000,0.5000,3.80,18.05,0.504,,1,0,,
5.019,0.5000,0.5000,0.5000,0.5000,4.12,18.95,0.505,,1,0,,
5.055,0.5000,0.5000,0.5000,0.5000,4.01,19.66,0.508,,1,0,,
5.082,0.5000,0.5000,0.5000,0.5000,4.45,19.64,0.494,,1,0,,
5.112,0.5000,0.5000,0.5000,0.5000,4.09,19.65,0.494,,1,0,,
5.143,0.5000,0.5000,0.5000,0.5000,4.49,19.00,0.492,,1,0,,
5.173,0.5000,0.5000,0.5000,0.5000,4.41,18.78,0.491,,1,0,,
5.211,0.5000,0.5000,0.5000,0.5000,4.52,18.29,0.501,,1,0,,
5.244,0.5000,0.5000,0.5000,0.5000,4.94,17.55,0.498,,1,0,,
5.275,0.5000,0.5000,0.5000,0.5000,5.14,17.68,0.506,,1,0,,
5.310,0.5000,0.5000,0.5000,0.5000,5.22,17.76,0.498,,1,0,,
5.339,0.5000,0.5000,0.5000,0.5000,5.01,17.92,0.499,,1,0,,
5.369,0.5000,0.5000,0.5000,0.5000,4.73,18.03,0.510,,1,0,,
5.398,0.5000,0.5000,0.5000,0.5000,4.73,17.73,0.501,,1,0,,
5.433,0.5000,0.5000,0.5000,0.5000,5.04,17.78,0.510,,1,0,,
5.464,0.5000,0.5000,0.5000,0.5000,4.63,18.14,0.508,,1,0,,
5.515,0.5000,0.5000,0.5000,0.5000,5.17,18.20,0.509,,1,0,,
5.547,0.5000,0.5000,0.5000,0.5000,4.86,17.06,0.509,,1,0,,
5.575,0.5000,0.5000,0.5000,0.5000,5.15,16.74,0.509,,1,0,,
5.609,0.5000,0.5000,0.5000,0.5000,5.01,16.33,0.499,,1,0,,
5.639,0.5000,0.5000,0.5000,0.5000,5.19,15.58,0.499,,1,0,,
5.672,0.5000,0.5000,0.5000,0.5000,4.52,12.06,0.516,,1,0,,
5.706,0.5000,0.5000,0.5000,0.5000,3.92,12.63,0.497,,1,0,,
5.742,0.5000,0.5000,0.5000,0.5000,3.35,10.49,0.500,,1,0,,
5.779,0.5000,0.5000,0.5000,0.5000,3.02,10.69,0.494,,1,0,,
5.804,0.5000,0.5000,0.5000,0.5000,3.52,11.94,0.489,,1,0,,
5.839,0.5000,0.5000,0.5000,0.5000,2.89,14.70,0.510,,1,0,,
5.873,0.5000,0.5000,0.5000,0.5000,1.03,13.89,0.507,,1,0,,
5.896,0.5000,0.5000,0.5000,0.5000,2.42,14.38,0.521,,1,0,,
5.934,0.5000,0.5000,0.5000,0.5000,2.46,17.34,0.511,,1,0,,
5.971,0.5000,0.5000,0.5000,0.5000,1.99,15.95,0.498,,1,0,,
6.003,0.5000,0.5000,0.5000,0.5000,2.72,17.04,0.487,,1,0,,
6.033,0.5000,0.5000,0.5000,0.5000,2.20,15.30,0.515,,1,0,,
6.056,0.5000,0.5000,0.5000,0.5000,1.54,13.18,0.511,,1,0,,
6.109,0.5000,0.5000,0.5000,0.5000,1.74,12.08,0.515,,1,0,,
6.143,0.5000,0.5000,0.5000,0.5000,2.26,8.01,0.505,,1,0,,
6.174,0.5000,0.5000,0.5000,0.5000,1.12,11.45,0.499,,1,0,,
6.208,0.5000,0.5000,0.5000,0.5000,2.32,10.62,0.486,,1,0,,
6.235,0.5000,0.5000,0.5000,0.5000,2.53,10.65,0.492,,1,0,,
6.261,0.5000,0.5000,0.5000,0.5000,2.56,9.09,0.499,,1,0,,
6.301,0.5000,0.5000,0.5000,0.5000,2.44,5.28,0.504,,1,0,,
6.330,0.5000,0.5000,0.5000,0.5000,2.14,2.44,0.507,,1,0,,
6.360,0.5000,0.5000,0.5000,0.5000,3.04,2.07,0.511,,1,0,,
6.395,0.5000,0.5000,0.5000,0.5000,3.16,1.51,0.497,,1,0,,
6.424,0.5000,0.5000,0.5000,0.5000,3.98,0.44,0.495,,1,0,,
6.458,0.5000,0.5000,0.5000,0.5000,3.57,-0.14,0.489,,1,0,,
6.488,0.5000,0.5000,0.5000,0.5000,4.49,-0.74,0.489,,1,0,,
6.520,0.5000,0.5000,0.5000,0.5000,3.97,-2.68,0.491,,1,0,,
6.556,0.5000,0.5000,0.5000,0.5000,3.64,-3.69,0.488,,1,0,,
6.624,0.5000,0.5000,0.5000,0.5000,2.55,-5.09,0.483,,1,0,,
6.671,0.5000,0.5000,0.5000,0.5000,2.07,-4.16,0.452,,1,0,,
6.703,0.5000,0.5000,0.5000,0.5000,-0.12,-5.02,0.467,,1,0,,
6.730,0.5000,0.5000,0.5000,0.5000,1.26,-5.06,0.488,,1,0,,
6.758,0.5000,0.5000,0.5000,0.5000,-0.01,-7.20,0.456,,1,0,,
6.786,0.5000,0.5000,0.5000,0.5000,-3.01,-12.49,0.424,,1,0,,
6.820,0.5000,0.5000,0.5000,0.5000,-1.66,-12.53,0.312,,1,0,,
6.846,0.5000,0.5000,0.5000,0.5000,0.49,-10.43,0.294,,1,0,,
6.876,0.5000,0.5000,0.5000,0.5000,2.80,-9.36,0.284,,1,0,,
6.897,0.5000,0.5000,0.5000,0.5000,5.51,-9.37,0.284,,1,0,,
6.922,0.5000,0.5000,0.5000,0.5000,1.43,-12.19,0.308,,1,0,,
6.949,0.5000,0.5000,0.5000,0.5000,-3.98,-16.68,0.288,,1,0,,
7.030,0.5000,0.5000,0.5000,0.5000,-8.14,-10.03,0.311,,1,0,,
7.070,0.5000,0.5000,0.5000,0.5000,-5.99,-14.15,0.354,,1,0,,
7.103,0.5000,0.5000,0.5000,0.5000,-4.60,-18.08,0.370,,1,0,,
7.135,0.5000,0.5000,0.5000,0.5000,-2.65,-13.47,0.482,,1,0,,
7.163,0.5000,0.5000,0.5000,0.5000,-0.65,-11.55,0.477,,1,0,,
7.194,0.5000,0.5000,0.5000,0.5000,-0.41,-10.42,0.457,,1,0,,
7.228,0.5000,0.5000,0.5000,0.5000,-0.84,-11.35,0.466,,1,0,,
7.260,0.5000,0.5000,0.5000,0.5000,-1.39,-10.76,0.485,,1,0,,
7.288,0.5000,0.5000,0.5000,0.5000,-0.96,-10.12,0.481,,1,0,,
7.316,0.5000,0.5000,0.5000,0.5000,-2.69,-12.04,0.475,,1,0,,
7.345,0.5000,0.5000,0.5000,0.5000,-2.30,-7.54,0.484,,1,0,,
7.371,0.5000,0.5000,0.5000,0.5000,-2.50,-10.65,0.480,,1,0,,
7.413,0.5000,0.5000,0.5000,0.5000,-1.35,-15.84,0.480,,1,0,,
7.447,0.5000,0.5000,0.5000,0.5000,-0.81,-11.65,0.470,,1,0,,
7.482,0.5000,0.5000,0.5000,0.5000,-2.66,-9.65,0.476,,1,0,,
7.518,0.5000,0.5000,0.5000,0.5000,-1.57,-3.59,0.476,,1,0,,
7.544,0.5000,0.5000,0.5000,0.5000,-1.44,-2.53,0.466,,1,0,,
7.575,0.5000,0.5000,0.5000,0.5000,1.48,-0.84,0.440,,1,0,,
7.613,0.5000,0.5000,0.5000,0.5000,3.01,-0.03,0.443,,1,0,,
7.645,0.5000,0.5000,0.5000,0.5000,3.30,1.21,0.449,,1,0,,
7.682,0.5000,0.5000,0.5000,0.5000,2.95,1.71,0.455,,1,0,,
7.713,0.5000,0.5000,0.5000,0.5000,3.53,3.97,0.478,,1,0,,
7.741,0.5000,0.5000,0.5000,0.5000,3.66,4.69,0.477,,1,0,,
7.784,0.5000,0.5000,0.5000,0.5000,3.55,3.90,0.438,,1,0,,
7.818,0.5000,0.5000,0.5000,0.5000,3.99,3.56,0.439,,1,0,,
7.846,0.5000,0.5000,0.5000,0.5000,4.17,2.25,0.450,,1,0,,
7.887,0.5000,0.5000,0.5000,0.5000,5.33,2.23,0.441,,1,0,,
7.929,0.5000,0.5000,0.5000,0.5000,6.43,3.72,0.429,,1,0,,
7.955,0.5000,0.5000,0.5000,0.5000,6.74,4.42,0.425,,1,0,,
7.977,0.5000,0.5000,0.5000,0.5000,5.54,4.28,0.427,,1,0,,
8.005,0.5000,0.5000,0.5000,0.5000,4.14,6.27,0.452,,1,0,,
8.039,0.5000,0.5000,0.5000,0.5000,6.44,7.14,0.425,,1,0,,
8.074,0.5000,0.5000,0.5000,0.5000,4.72,7.85,0.441,,1,0,,
8.103,0.5000,0.5000,0.5000,0.5000,3.92,8.95,0.408,,1,0,,
8.136,0.5000,0.5000,0.5000,0.5000,3.89,11.26,0.420,,1,0,,
8.174,0.5000,0.5000,0.5000,0.5000,2.96,8.92,0.414,,1,0,,
8.206,0.5000,0.5000,0.5000,0.5000,3.06,10.58,0.430,,1,0,,
8.236,0.5000,0.5000,0.5000,0.5000,2.02,12.09,0.435,,1,0,,
8.266,0.5000,0.5000,0.5000,0.5000,1.84,15.43,0.423,,1,0,,
8.302,0.5000,0.5000,0.5000,0.5000,2.49,11.89,0.409,,1,0,,
8.329,0.5000,0.5000,0.5000,0.5000,2.05,8.35,0.414,,1,0,,
8.379,0.5000,0.5000,0.5000,0.5000,2.55,7.33,0.465,,1,0,,
8.410,0.5000,0.5000,0.5000,0.5000,1.96,5.09,0.487,,1,0,,
8.443,0.5000,0.5000,0.5000,0.5000,1.18,4.57,0.483,,1,0,,
8.470,0.5000,0.5000,0.5000,0.5000,2.02,4.61,0.448,,1,0,,
8.510,0.5000,0.5000,0.5000,0.5000,1.97,3.69,0.456,,1,0,,
8.544,0.5000,0.5000,0.5000,0.5000,1.96,4.59,0.473,,1,0,,
8.569,0.5000,0.5000,0.5000,0.5000,1.28,3.51,0.469,,1,0,,
8.600,0.5000,0.5000,0.5000,0.5000,2.81,2.08,0.471,,1,0,,
8.629,0.5000,0.5000,0.5000,0.5000,3.91,1.49,0.511,,1,0,,
8.665,0.5000,0.5000,0.5000,0.5000,3.99,4.09,0.482,,1,0,,
8.694,0.5000,0.5000,0.5000,0.5000,4.09,4.87,0.460,,1,0,,
8.731,0.5000,0.5000,0.5000,0.5000,3.87,6.51,0.444,,1,0,,
8.762,0.5000,0.5000,0.5000,0.5000,3.11,8.09,0.454,,1,0,,
8.791,0.5000,0.5000,0.5000,0.5000,2.59,9.41,0.448,,1,0,,
8.821,0.5000,0.5000,0.5000,0.5000,2.68,9.72,0.458,,1,0,,
8.855,0.5000,0.5000,0.5000,0.5000,3.13,10.09,0.465,,1,0,,
8.889,0.5000,0.5000,0.5000,0.5000,2.44,12.28,0.458,,1,0,,
8.933,0.5000,0.5000,0.5000,0.5000,1.54,14.31,0.470,,1,0,,
8.971,0.5000,0.5000,0.5000,0.5000,-0.09,15.05,0.390,,1,0,,
8.998,0.5000,0.5000,0.5000,0.5000,1.49,13.87,0.419,,1,0,,
9.029,0.5000,0.5000,0.5000,0.5000,1.25,13.95,0.405,,1,0,,
9.068,0.5000,0.5000,0.5000,0.5000,0.59,17.75,0.426,,1,0,,
9.096,0.5000,0.5000,0.5000,0.5000,0.50,18.40,0.424,,1,0,,
9.126,0.5000,0.5000,0.5000,0.5000,0.98,17.58,0.431,,1,0,,
9.165,0.5000,0.5000,0.5000,0.5000,1.03,17.90,0.394,,1,0,,
9.203,0.5000,0.5000,0.5000,0.5000,1.30,19.09,0.405,,1,0,,
9.239,0.5000,0.5000,0.5000,0.5000,0.51,19.62,0.446,,1,0,,
9.266,0.5000,0.5000,0.5000,0.5000,1.97,18.34,0.442,,1,0,,
9.290,0.5000,0.5000,0.5000,0.5000,2.82,16.40,0.446,,1,0,,
9.318,0.5000,0.5000,0.5000,0.5000,3.60,16.97,0.423,,1,0,,
9.350,0.5000,0.5000,0.5000,0.5000,3.98,14.22,0.425,,1,0,,
9.421,0.5000,0.5000,0.5000,0.5000,3.95,15.95,0.425,,1,0,,
9.445,0.5000,0.5000,0.5000,0.5000,3.17,16.71,0.403,,1,0,,
9.500,0.5000,0.5000,0.5000,0.5000,3.14,17.34,0.434,,1,0,,
9.528,0.5000,0.5000,0.5000,0.5000,3.50,14.79,0.429,,1,0,,
9.557,0.5000,0.5000,0.5000,0.5000,3.64,14.10,0.430,,1,0,,
9.581,0.5000,0.5000,0.5000,0.5000,4.10,13.54,0.431,,1,0,,
9.612,0.5000,0.5000,0.5000,0.5000,4.51,15.58,0.431,,1,0,,
9.643,0.5000,0.5000,0.5000,0.5000,4.80,14.32,0.432,,1,0,,
9.672,0.5000,0.5000,0.5000,0.5000,4.49,13.77,0.436,,1,0,,
9.701,0.5000,0.5000,0.5000,0.5000,4.39,14.53,0.435,,1,0,,
9.732,0.5000,0.5000,0.5000,0.5000,4.42,13.01,0.428,,1,0,,
9.761,0.5000,0.5000,0.5000,0.5000,4.64,10.36,0.431,,1,0,,
9.822,0.5000,0.5000,0.5000,0.5000,4.48,11.55,0.431,,1,0,,
9.849,0.5000,0.5000,0.5000,0.5000,4.04,9.98,0.428,,1,0,,
9.881,0.5000,0.5000,0.5000,0.5000,3.46,7.17,0.451,,1,0,,
9.913,0.5000,0.5000,0.5000,0.5000,3.46,10.00,0.457,,1,0,,
9.946,0.5000,0.5000,0.5000,0.5000,3.60,12.16,0.452,,1,0,,
9.977,0.5000,0.5000,0.5000,0.5000,3.78,10.22,0.447,,1,0,,
10.011,0.5000,0.5000,0.5000,0.5000,3.73,11.14,0.448,,1,0,,
10.064,0.5000,0.5000,0.5000,0.5000,3.63,9.77,0.450,,1,0,,
10.101,0.5000,0.5000,0.5000,0.5000,3.14,7.71,0.452,,1,0,,
10.125,0.5000,0.5000,0.5000,0.5000,3.37,6.89,0.453,,1,0,,
10.150,0.5000,0.5000,0.5000,0.5000,3.43,7.56,0.460,,1,0,,
10.174,0.5000,0.5000,0.5000,0.5000,3.61,7.88,0.449,,1,0,,
10.214,0.5000,0.5000,0.5000,0.5000,3.02,7.53,0.451,,1,0,,
10.246,0.5000,0.5000,0.5000,0.5000,3.46,10.69,0.447,,1,0,,
10.278,0.5000,0.5000,0.5000,0.5000,3.81,10.21,0.459,,1,0,,
10.311,0.5000,0.5000,0.5000,0.5000,3.33,12.10,0.464,,1,0,,
10.343,0.5000,0.5000,0.5000,0.5000,3.25,12.29,0.439,,1,0,,
10.374,0.5000,0.5000,0.5000,0.5000,2.50,10.98,0.364,,1,0,,
10.407,0.5000,0.5000,0.5000,0.5000,3.42,6.04,0.118,,1,0,,
10.438,0.5000,0.5000,0.5000,0.5000,3.75,5.96,0.074,,1,0,,
10.501,0.5000,0.5000,0.5000,0.5000,3.35,6.86,0.155,,1,0,,
10.525,0.5000,0.5000,0.5000,0.5000,3.19,6.46,0.157,,1,0,,
10.551,0.5000,0.5000,0.5000,0.5000,3.16,7.09,0.271,,1,0,,
10.581,0.5000,0.5000,0.5000,0.5000,2.62,11.65,0.306,,1,0,,
10.622,0.5000,0.5000,0.5000,0.5000,2.07,11.55,0.305,,1,0,,
10.659,0.5000,0.5000,0.5000,0.5000,1.53,5.51,0.320,,1,0,,
10.690,0.5000,0.5000,0.5000,0.5000,1.19,9.44,0.347,,1,0,,
10.727,0.5000,0.5000,0.5000,0.5000,1.02,14.91,0.381,,1,0,,
10.757,0.5000,0.5000,0.5000,0.5000,0.80,9.90,0.387,,1,0,,
10.785,0.5000,0.5000,0.5000,0.5000,0.51,14.89,0.398,,1,0,,
10.812,0.5000,0.5000,0.5000,0.5000,0.42,15.52,0.420,,1,0,,
10.843,0.5000,0.5000,0.5000,0.5000,0.98,13.91,0.439,,1,0,,
10.872,0.5000,0.5000,0.5000,0.5000,0.26,14.13,0.424,,1,0,,
10.907,0.5000,0.5000,0.5000,0.5000,0.39,7.41,0.391,,1,0,,
10.936,0.5000,0.5000,0.5000,0.5000,0.59,12.78,0.355,,1,0,,
10.968,0.5000,0.5000,0.5000,0.5000,1.27,13.05,0.339,,1,0,,
11.003,0.5000,0.5000,0.5000,0.5000,1.03,11.53,0.326,,1,0,,
11.032,0.5000,0.5000,0.5000,0.5000,1.13,13.76,0.328,,1,0,,
11.063,0.5000,0.5000,0.5000,0.5000,0.98,11.16,0.317,,1,0,,
11.095,0.5000,0.5000,0.5000,0.5000,0.46,11.00,0.311,,1,0,,
11.128,0.5000,0.5000,0.5000,0.5000,0.83,8.41,0.273,,1,0,,
11.161,0.5000,0.5000,0.5000,0.5000,0.87,12.52,0.268,,1,0,,
11.207,0.5000,0.5000,0.5000,0.5000,0.79,11.75,0.288,,1,0,,
