time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse
1.500,0.5000,0.5000,0.5000,0.5000,-0.91,16.38,0.537,,1,0,,
1.532,0.5000,0.5000,0.5000,0.5000,-0.88,16.29,0.536,,1,0,,
1.560,0.5000,0.5000,0.5000,0.5000,-0.86,16.23,0.537,,1,0,,
1.608,0.5000,0.5000,0.5000,0.5000,-0.83,16.13,0.537,,1,0,,
2.409,0.5000,0.5000,0.5000,0.5000,-0.48,15.08,0.454,,1,0,,
2.438,0.5000,0.5000,0.5000,0.5000,-0.44,15.07,0.426,,1,0,,
2.466,0.5000,0.5000,0.5000,0.5000,-0.39,15.08,0.394,,1,0,,
2.493,0.5000,0.5000,0.5000,0.5000,-0.34,15.08,0.388,,1,0,,
2.521,0.5000,0.5000,0.5000,0.5000,-0.28,15.08,0.393,,1,0,,
2.549,0.5000,0.5000,0.5000,0.5000,-0.24,15.08,0.383,,1,0,,
2.573,0.5000,0.5000,0.5000,0.5000,-0.20,15.07,0.391,,1,0,,
2.602,0.5000,0.5000,0.5000,0.5000,-0.18,15.08,0.394,,1,0,,
2.625,0.5000,0.5000,0.5000,0.5000,-0.17,15.08,0.399,,1,0,,
2.653,0.5000,0.5000,0.5000,0.5000,-0.15,15.12,0.405,,1,0,,
2.675,0.5000,0.5000,0.5000,0.5000,-0.14,15.19,0.408,,1,0,,
2.700,0.5000,0.5000,0.5000,0.5000,-0.13,15.27,0.409,,1,0,,
2.722,0.5000,0.5000,0.5000,0.5000,-0.13,15.36,0.410,,1,0,,
2.766,0.5000,0.5000,0.5000,0.5000,-0.11,15.52,0.408,,1,0,,
2.792,0.5000,0.5000,0.5000,0.5000,-0.08,15.64,0.413,,1,0,,
2.825,0.5000,0.5000,0.5000,0.5000,-0.04,15.74,0.413,,1,0,,
2.858,0.5000,0.5000,0.5000,0.5000,-0.01,15.78,0.413,,1,0,,
2.889,0.5000,0.5000,0.5000,0.5000,0.00,15.82,0.413,,1,0,,
2.924,0.5000,0.5000,0.5000,0.5000,0.02,15.85,0.412,,1,0,,
2.954,0.5000,0.5000,0.5000,0.5000,0.03,15.91,0.404,,1,0,,
3.072,0.5000,0.5000,0.5000,0.5000,-0.04,16.28,0.451,,1,0,,
3.101,0.5000,0.5000,0.5000,0.5000,-0.07,16.34,0.478,,1,0,,
3.129,0.5000,0.5000,0.5000,0.5000,-0.10,16.43,0.493,,1,0,,
3.157,0.5000,0.5000,0.5000,0.5000,-0.12,16.53,0.503,,1,0,,
3.186,0.5000,0.5000,0.5000,0.5000,-0.13,16.64,0.508,,1,0,,
3.214,0.5000,0.5000,0.5000,0.5000,-0.15,16.82,0.509,,1,0,,
3.241,0.5000,0.5000,0.5000,0.5000,-0.16,16.98,0.514,,1,0,,
3.270,0.5000,0.5000,0.5000,0.5000,-0.18,17.12,0.513,,1,0,,
3.295,0.5000,0.5000,0.5000,0.5000,-0.19,17.28,0.507,,1,0,,
3.325,0.5000,0.5000,0.5000,0.5000,-0.21,17.41,0.503,,1,0,,
3.353,0.5000,0.5000,0.5000,0.5000,-0.23,17.52,0.500,,1,0,,
3.384,0.5000,0.5000,0.5000,0.5000,-0.24,17.53,0.499,,1,0,,
3.411,0.5000,0.5000,0.5000,0.5000,-0.23,17.57,0.499,,1,0,,
3.441,0.5000,0.5000,0.5000,0.5000,-0.23,17.62,0.499,,1,0,,
3.469,0.5000,0.5000,0.5000,0.5000,-0.23,17.66,0.503,,1,0,,
3.500,0.5000,0.5000,0.5000,0.5000,-0.23,17.72,0.504,,1,0,,
3.533,0.5000,0.5000,0.5000,0.5000,-0.23,17.76,0.501,,1,0,,
3.563,0.5000,0.5000,0.5000,0.5000,-0.23,17.81,0.502,,1,0,,
3.600,0.5000,0.5000,0.5000,0.5000,-0.22,17.90,0.500,,1,0,,
3.630,0.5000,0.5000,0.5000,0.5000,-0.23,18.02,0.500,,1,0,,
3.659,0.5000,0.5000,0.5000,0.5000,-0.23,18.15,0.500,,1,0,,
3.687,0.5000,0.5000,0.5000,0.5000,-0.23,18.29,0.502,,1,0,,
3.714,0.5000,0.5000,0.5000,0.5000,-0.23,18.35,0.503,,1,0,,
3.741,0.5000,0.5000,0.5000,0.5000,-0.23,18.40,0.504,,1,0,,
3.770,0.5000,0.5000,0.5000,0.5000,-0.22,18.41,0.502,,1,0,,
3.799,0.5000,0.5000,0.5000,0.5000,-0.23,18.46,0.503,,1,0,,
3.883,0.5000,0.5000,0.5000,0.5000,-0.22,18.45,0.504,,1,0,,
3.913,0.5000,0.5000,0.5000,0.5000,-0.23,18.46,0.505,,1,0,,
3.942,0.5000,0.5000,0.5000,0.5000,-0.23,18.47,0.504,,1,0,,
3.968,0.5000,0.5000,0.5000,0.5000,-0.22,18.48,0.503,,1,0,,
3.996,0.5000,0.5000,0.5000,0.5000,-0.22,18.50,0.503,,1,0,,
4.023,0.5000,0.5000,0.5000,0.5000,-0.22,18.53,0.504,,1,0,,
4.054,0.5000,0.5000,0.5000,0.5000,-0.21,18.55,0.502,,1,0,,
4.088,0.5000,0.5000,0.5000,0.5000,-0.20,18.56,0.502,,1,0,,
4.118,0.5000,0.5000,0.5000,0.5000,-0.19,18.59,0.501,,1,0,,
4.146,0.5000,0.5000,0.5000,0.5000,-0.17,18.60,0.500,,1,0,,
4.175,0.5000,0.5000,0.5000,0.5000,-0.15,18.61,0.502,,1,0,,
4.206,0.5000,0.5000,0.5000,0.5000,-0.13,18.71,0.500,,1,0,,
4.266,0.5000,0.5000,0.5000,0.5000,-0.13,18.97,0.495,,1,0,,
4.298,0.5000,0.5000,0.5000,0.5000,-0.14,19.11,0.496,,1,0,,
4.328,0.5000,0.5000,0.5000,0.5000,-0.14,19.25,0.499,,1,0,,
4.360,0.5000,0.5000,0.5000,0.5000,-0.14,19.32,0.497,,1,0,,
4.415,0.5000,0.5000,0.5000,0.5000,-0.14,19.41,0.491,,1,0,,
4.461,0.5000,0.5000,0.5000,0.5000,-0.14,19.42,0.495,,1,0,,
4.504,0.5000,0.5000,0.5000,0.5000,-0.11,19.33,0.496,,1,0,,
4.566,0.5000,0.5000,0.5000,0.5000,-0.06,19.17,0.495,,1,0,,
4.595,0.5000,0.5000,0.5000,0.5000,-0.05,19.12,0.496,,1,0,,
4.639,0.5000,0.5000,0.5000,0.5000,-0.06,19.06,0.497,,1,0,,
4.701,0.5000,0.5000,0.5000,0.5000,-0.07,19.13,0.500,,1,0,,
4.751,0.5000,0.5000,0.5000,0.5000,-0.07,19.20,0.507,,1,0,,
4.803,0.5000,0.5000,0.5000,0.5000,-0.08,19.27,0.504,,1,0,,
4.844,0.5000,0.5000,0.5000,0.5000,-0.10,19.32,0.504,,1,0,,
4.879,0.5000,0.5000,0.5000,0.5000,-0.12,19.34,0.503,,1,0,,
4.926,0.5000,0.5000,0.5000,0.5000,-0.12,19.31,0.503,,1,0,,
4.969,0.5000,0.5000,0.5000,0.5000,-0.13,19.26,0.511,,1,0,,
5.006,0.5000,0.5000,0.5000,0.5000,-0.14,19.27,0.508,,1,0,,
5.050,0.5000,0.5000,0.5000,0.5000,-0.17,19.26,0.510,,1,0,,
5.086,0.5000,0.5000,0.5000,0.5000,-0.22,19.25,0.514,,1,0,,
5.121,0.5000,0.5000,0.5000,0.5000,-0.25,19.26,0.516,,1,0,,
5.152,0.5000,0.5000,0.5000,0.5000,-0.27,19.19,0.519,,1,0,,
5.188,0.5000,0.5000,0.5000,0.5000,-0.30,19.11,0.522,,1,0,,
5.221,0.5000,0.5000,0.5000,0.5000,-0.33,19.06,0.525,,1,0,,
5.256,0.5000,0.5000,0.5000,0.5000,-0.34,18.96,0.528,,1,0,,
5.293,0.5000,0.5000,0.5000,0.5000,-0.33,18.85,0.526,,1,0,,
5.329,0.5000,0.5000,0.5000,0.5000,-0.31,18.71,0.536,,1,0,,
5.365,0.5000,0.5000,0.5000,0.5000,-0.30,18.56,0.534,,1,0,,
5.406,0.5000,0.5000,0.5000,0.5000,-0.27,18.28,0.532,,1,0,,
5.437,0.5000,0.5000,0.5000,0.5000,-0.24,18.06,0.532,,1,0,,
5.472,0.5000,0.5000,0.5000,0.5000,-0.23,17.89,0.532,,1,0,,
5.512,0.5000,0.5000,0.5000,0.5000,-0.21,17.64,0.535,,1,0,,
5.548,0.5000,0.5000,0.5000,0.5000,-0.19,17.40,0.531,,1,0,,
5.587,0.5000,0.5000,0.5000,0.5000,-0.17,17.19,0.525,,1,0,,
5.621,0.5000,0.5000,0.5000,0.5000,-0.15,17.06,0.517,,1,0,,
5.652,0.5000,0.5000,0.5000,0.5000,-0.12,16.94,0.519,,1,0,,
5.687,0.5000,0.5000,0.5000,0.5000,-0.09,16.84,0.520,,1,0,,
5.718,0.5000,0.5000,0.5000,0.5000,-0.05,16.72,0.518,,1,0,,
5.752,0.5000,0.5000,0.5000,0.5000,-0.00,16.59,0.517,,1,0,,
5.794,0.5000,0.5000,0.5000,0.5000,0.04,16.46,0.514,,1,0,,
5.826,0.5000,0.5000,0.5000,0.5000,0.09,16.36,0.498,,1,0,,
5.859,0.5000,0.5000,0.5000,0.5000,0.14,16.23,0.493,,1,0,,
5.897,0.5000,0.5000,0.5000,0.5000,0.19,16.16,0.490,,1,0,,
5.939,0.5000,0.5000,0.5000,0.5000,0.23,15.94,0.489,,1,0,,
5.970,0.5000,0.5000,0.5000,0.5000,0.29,15.76,0.487,,1,0,,
6.015,0.5000,0.5000,0.5000,0.5000,0.34,15.67,0.496,,1,0,,
6.058,0.5000,0.5000,0.5000,0.5000,0.36,15.56,0.514,,1,0,,
6.093,0.5000,0.5000,0.5000,0.5000,0.40,15.38,0.515,,1,0,,
6.128,0.5000,0.5000,0.5000,0.5000,0.41,15.25,0.517,,1,0,,
6.161,0.5000,0.5000,0.5000,0.5000,0.42,15.10,0.514,,1,0,,
6.193,0.5000,0.5000,0.5000,0.5000,0.42,14.88,0.515,,1,0,,
6.224,0.5000,0.5000,0.5000,0.5000,0.41,14.72,0.518,,1,0,,
6.258,0.5000,0.5000,0.5000,0.5000,0.40,14.53,0.519,,1,0,,
6.292,0.5000,0.5000,0.5000,0.5000,0.40,14.35,0.519,,1,0,,
6.339,0.5000,0.5000,0.5000,0.5000,0.40,14.07,0.527,,1,0,,
6.379,0.5000,0.5000,0.5000,0.5000,0.38,13.83,0.524,,1,0,,
6.416,0.5000,0.5000,0.5000,0.5000,0.39,13.75,0.523,,1,0,,
6.446,0.5000,0.5000,0.5000,0.5000,0.34,13.71,0.524,,1,0,,
6.480,0.5000,0.5000,0.5000,0.5000,0.29,13.70,0.523,,1,0,,
6.510,0.5000,0.5000,0.5000,0.5000,0.28,13.66,0.514,,1,0,,
6.544,0.5000,0.5000,0.5000,0.5000,0.28,13.72,0.508,,1,0,,
6.574,0.5000,0.5000,0.5000,0.5000,0.27,13.80,0.511,,1,0,,
6.617,0.5000,0.5000,0.5000,0.5000,0.27,13.90,0.509,,1,0,,
6.672,0.5000,0.5000,0.5000,0.5000,0.25,14.12,0.505,,1,0,,
6.704,0.5000,0.5000,0.5000,0.5000,0.24,14.23,0.495,,1,0,,
6.753,0.5000,0.5000,0.5000,0.5000,0.26,14.30,0.456,,1,0,,
6.786,0.5000,0.5000,0.5000,0.5000,0.30,14.32,0.442,,1,0,,
6.821,0.5000,0.5000,0.5000,0.5000,0.33,14.26,0.197,,1,0,,
6.854,0.5000,0.5000,0.5000,0.5000,0.43,13.97,0.062,,1,0,,
6.893,0.5000,0.5000,0.5000,0.5000,0.57,13.79,0.118,,1,0,,
6.933,0.5000,0.5000,0.5000,0.5000,0.68,13.86,0.179,,1,0,,
6.975,0.5000,0.5000,0.5000,0.5000,0.72,14.01,0.263,,1,0,,
7.021,0.5000,0.5000,0.5000,0.5000,0.73,14.32,0.274,,1,0,,
7.057,0.5000,0.5000,0.5000,0.5000,0.71,14.47,0.278,,1,0,,
7.092,0.5000,0.5000,0.5000,0.5000,0.70,14.64,0.281,,1,0,,
7.128,0.5000,0.5000,0.5000,0.5000,0.68,14.75,0.265,,1,0,,
7.162,0.5000,0.5000,0.5000,0.5000,0.64,14.82,0.232,,1,0,,
7.195,0.5000,0.5000,0.5000,0.5000,0.57,15.02,0.252,,1,0,,
7.228,0.5000,0.5000,0.5000,0.5000,0.51,15.17,0.266,,1,0,,
7.263,0.5000,0.5000,0.5000,0.5000,0.41,15.42,0.255,,1,0,,
7.303,0.5000,0.5000,0.5000,0.5000,0.32,15.76,0.320,,1,0,,
7.347,0.5000,0.5000,0.5000,0.5000,0.16,16.15,0.396,,1,0,,
7.387,0.5000,0.5000,0.5000,0.5000,0.07,16.16,0.415,,1,0,,
7.428,0.5000,0.5000,0.5000,0.5000,-0.05,15.97,0.426,,1,0,,
7.476,0.5000,0.5000,0.5000,0.5000,-0.20,15.87,0.441,,1,0,,
7.513,0.5000,0.5000,0.5000,0.5000,-0.29,15.90,0.444,,1,0,,
7.552,0.5000,0.5000,0.5000,0.5000,-0.38,16.04,0.447,,1,0,,
7.596,0.5000,0.5000,0.5000,0.5000,-0.49,15.91,0.448,,1,0,,
7.644,0.5000,0.5000,0.5000,0.5000,-0.70,15.63,0.451,,1,0,,
7.697,0.5000,0.5000,0.5000,0.5000,-0.87,15.55,0.450,,1,0,,
7.760,0.5000,0.5000,0.5000,0.5000,-1.33,13.80,0.449,,1,0,,
7.808,0.5000,0.5000,0.5000,0.5000,-1.51,13.21,0.446,,1,0,,
7.852,0.5000,0.5000,0.5000,0.5000,-1.58,12.96,0.447,,1,0,,
7.897,0.5000,0.5000,0.5000,0.5000,-1.67,12.91,0.452,,1,0,,
7.941,0.5000,0.5000,0.5000,0.5000,-1.82,11.97,0.447,,1,0,,
7.978,0.5000,0.5000,0.5000,0.5000,-1.89,11.44,0.446,,1,0,,
8.021,0.5000,0.5000,0.5000,0.5000,-1.99,10.91,0.450,,1,0,,
8.055,0.5000,0.5000,0.5000,0.5000,-2.05,10.47,0.451,,1,0,,
8.088,0.5000,0.5000,0.5000,0.5000,-2.10,10.15,0.449,,1,0,,
8.126,0.5000,0.5000,0.5000,0.5000,-2.17,9.76,0.442,,1,0,,
8.159,0.5000,0.5000,0.5000,0.5000,-2.17,9.66,0.440,,1,0,,
8.194,0.5000,0.5000,0.5000,0.5000,-2.13,9.88,0.437,,1,0,,
8.226,0.5000,0.5000,0.5000,0.5000,-2.11,9.89,0.435,,1,0,,
8.262,0.5000,0.5000,0.5000,0.5000,-2.12,9.68,0.431,,1,0,,
8.297,0.5000,0.5000,0.5000,0.5000,-2.15,9.44,0.427,,1,0,,
8.331,0.5000,0.5000,0.5000,0.5000,-2.20,9.24,0.422,,1,0,,
8.363,0.5000,0.5000,0.5000,0.5000,-2.21,9.25,0.427,,1,0,,
8.392,0.5000,0.5000,0.5000,0.5000,-2.20,9.21,0.424,,1,0,,
8.425,0.5000,0.5000,0.5000,0.5000,-2.19,9.23,0.424,,1,0,,
8.463,0.5000,0.5000,0.5000,0.5000,-2.17,9.27,0.423,,1,0,,
8.498,0.5000,0.5000,0.5000,0.5000,-2.15,9.34,0.424,,1,0,,
8.671,0.5000,0.5000,0.5000,0.5000,-2.02,9.24,0.346,,1,0,,
8.700,0.5000,0.5000,0.5000,0.5000,-1.99,9.18,0.333,,1,0,,
8.723,0.5000,0.5000,0.5000,0.5000,-1.98,9.11,0.330,,1,0,,
8.749,0.5000,0.5000,0.5000,0.5000,-1.96,9.05,0.332,,1,0,,
8.784,0.5000,0.5000,0.5000,0.5000,-1.96,9.11,0.333,,1,0,,
8.818,0.5000,0.5000,0.5000,0.5000,-1.96,9.20,0.334,,1,0,,
8.852,0.5000,0.5000,0.5000,0.5000,-1.96,9.25,0.348,,1,0,,
8.885,0.5000,0.5000,0.5000,0.5000,-1.96,9.29,0.401,,1,0,,
8.913,0.5000,0.5000,0.5000,0.5000,-1.97,9.23,0.423,,1,0,,
8.937,0.5000,0.5000,0.5000,0.5000,-2.00,9.34,0.440,,1,0,,
8.967,0.5000,0.5000,0.5000,0.5000,-2.00,9.38,0.438,,1,0,,
9.023,0.5000,0.5000,0.5000,0.5000,-2.02,9.43,0.443,,1,0,,
9.053,0.5000,0.5000,0.5000,0.5000,-2.07,9.59,0.439,,1,0,,
9.082,0.5000,0.5000,0.5000,0.5000,-2.11,9.72,0.438,,1,0,,
9.113,0.5000,0.5000,0.5000,0.5000,-2.14,9.85,0.438,,1,0,,
9.146,0.5000,0.5000,0.5000,0.5000,-2.16,9.98,0.436,,1,0,,
9.177,0.5000,0.5000,0.5000,0.5000,-2.19,10.09,0.430,,1,0,,
9.211,0.5000,0.5000,0.5000,0.5000,-2.19,10.20,0.422,,1,0,,
9.240,0.5000,0.5000,0.5000,0.5000,-2.18,10.27,0.423,,1,0,,
9.272,0.5000,0.5000,0.5000,0.5000,-2.14,10.45,0.422,,1,0,,
9.309,0.5000,0.5000,0.5000,0.5000,-2.14,10.53,0.424,,1,0,,
9.337,0.5000,0.5000,0.5000,0.5000,-2.12,10.69,0.429,,1,0,,
9.369,0.5000,0.5000,0.5000,0.5000,-2.13,10.91,0.430,,1,0,,
9.405,0.5000,0.5000,0.5000,0.5000,-2.16,10.97,0.434,,1,0,,
9.467,0.5000,0.5000,0.5000,0.5000,-2.20,11.00,0.438,,1,0,,
9.500,0.5000,0.5000,0.5000,0.5000,-2.21,10.97,0.439,,1,0,,
9.530,0.5000,0.5000,0.5000,0.5000,-2.23,10.91,0.437,,1,0,,
9.578,0.5000,0.5000,0.5000,0.5000,-2.26,10.67,0.436,,1,0,,
9.611,0.5000,0.5000,0.5000,0.5000,-2.32,10.28,0.438,,1,0,,
9.638,0.5000,0.5000,0.5000,0.5000,-2.38,9.93,0.440,,1,0,,
9.663,0.5000,0.5000,0.5000,0.5000,-2.40,9.73,0.431,,1,0,,
9.685,0.5000,0.5000,0.5000,0.5000,-2.42,9.57,0.431,,1,0,,
9.711,0.5000,0.5000,0.5000,0.5000,-2.44,9.41,0.429,,1,0,,
9.825,0.5000,0.5000,0.5000,0.5000,-2.42,9.46,0.429,,1,0,,
9.854,0.5000,0.5000,0.5000,0.5000,-2.44,9.51,0.428,,1,0,,
9.882,0.5000,0.5000,0.5000,0.5000,-2.46,9.49,0.424,,1,0,,
9.907,0.5000,0.5000,0.5000,0.5000,-2.47,9.62,0.420,,1,0,,
9.939,0.5000,0.5000,0.5000,0.5000,-2.48,9.64,0.421,,1,0,,
9.967,0.5000,0.5000,0.5000,0.5000,-2.50,9.61,0.421,,1,0,,
9.996,0.5000,0.5000,0.5000,0.5000,-2.52,9.57,0.422,,1,0,,
10.025,0.5000,0.5000,0.5000,0.5000,-2.58,9.41,0.427,,1,0,,
10.058,0.5000,0.5000,0.5000,0.5000,-2.60,9.46,0.428,,1,0,,
10.090,0.5000,0.5000,0.5000,0.5000,-2.62,9.55,0.435,,1,0,,
10.122,0.5000,0.5000,0.5000,0.5000,-2.70,9.75,0.437,,1,0,,
10.158,0.5000,0.5000,0.5000,0.5000,-2.75,9.91,0.435,,1,0,,
10.195,0.5000,0.5000,0.5000,0.5000,-2.86,10.21,0.438,,1,0,,
10.235,0.5000,0.5000,0.5000,0.5000,-2.98,10.60,0.436,,1,0,,
10.273,0.5000,0.5000,0.5000,0.5000,-3.09,10.86,0.437,,1,0,,
10.307,0.5000,0.5000,0.5000,0.5000,-3.16,11.03,0.444,,1,0,,
10.336,0.5000,0.5000,0.5000,0.5000,-3.18,11.07,0.451,,1,0,,
10.361,0.5000,0.5000,0.5000,0.5000,-3.24,11.23,0.453,,1,0,,
10.388,0.5000,0.5000,0.5000,0.5000,-3.31,11.42,0.450,,1,0,,
10.417,0.5000,0.5000,0.5000,0.5000,-3.34,11.88,0.378,,1,0,,
10.447,0.5000,0.5000,0.5000,0.5000,-3.33,12.31,0.221,,1,0,,
10.479,0.5000,0.5000,0.5000,0.5000,-3.31,12.80,0.265,,1,0,,
10.513,0.5000,0.5000,0.5000,0.5000,-3.30,13.11,0.288,,1,0,,
10.538,0.5000,0.5000,0.5000,0.5000,-3.29,13.43,0.325,,1,0,,
10.567,0.5000,0.5000,0.5000,0.5000,-3.29,13.80,0.336,,1,0,,
10.595,0.5000,0.5000,0.5000,0.5000,-3.29,14.12,0.346,,1,0,,
10.622,0.5000,0.5000,0.5000,0.5000,-3.30,14.56,0.348,,1,0,,
10.651,0.5000,0.5000,0.5000,0.5000,-3.30,14.98,0.321,,1,0,,
10.696,0.5000,0.5000,0.5000,0.5000,-3.31,15.61,0.271,,1,0,,
10.730,0.5000,0.5000,0.5000,0.5000,-3.28,15.92,0.244,,1,0,,
10.759,0.5000,0.5000,0.5000,0.5000,-3.28,15.82,0.079,,1,0,,
10.792,0.5000,0.5000,0.5000,0.5000,-3.29,15.60,0.045,,1,0,,
10.824,0.5000,0.5000,0.5000,0.5000,-3.33,15.31,0.062,,1,0,,
10.856,0.5000,0.5000,0.5000,0.5000,-3.33,15.21,0.089,,1,0,,
10.888,0.5000,0.5000,0.5000,0.5000,-3.31,15.26,0.136,,1,0,,
10.920,0.5000,0.5000,0.5000,0.5000,-3.29,15.36,0.160,,1,0,,
10.952,0.5000,0.5000,0.5000,0.5000,-3.29,15.39,0.142,,1,0,,
10.982,0.5000,0.5000,0.5000,0.5000,-3.29,15.50,0.152,,1,0,,
11.016,0.5000,0.5000,0.5000,0.5000,-3.30,15.61,0.134,,1,0,,
11.049,0.5000,0.5000,0.5000,0.5000,-3.30,15.74,0.124,,1,0,,
11.080,0.5000,0.5000,0.5000,0.5000,-3.33,15.87,0.116,,1,0,,
11.112,0.5000,0.5000,0.5000,0.5000,-3.35,16.02,0.128,,1,0,,
11.144,0.5000,0.5000,0.5000,0.5000,-3.35,16.17,0.120,,1,0,,
11.176,0.5000,0.5000,0.5000,0.5000,-3.35,16.37,0.111,,1,0,,
11.209,0.5000,0.5000,0.5000,0.5000,-3.36,16.53,0.128,,1,0,,
11.240,0.5000,0.5000,0.5000,0.5000,-3.36,16.73,0.123,,1,0,,
11.288,0.5000,0.5000,0.5000,0.5000,-3.35,16.86,0.114,,1,0,,
11.319,0.5000,0.5000,0.5000,0.5000,-3.35,16.95,0.110,,1,0,,
11.352,0.5000,0.5000,0.5000,0.5000,-3.35,17.01,0.060,,1,0,,
11.383,0.5000,0.5000,0.5000,0.5000,-3.31,17.07,0.018,,1,0,,
11.417,0.5000,0.5000,0.5000,0.5000,-3.28,17.13,0.024,,1,0,,
11.449,0.5000,0.5000,0.5000,0.5000,-3.28,17.22,0.051,,1,0,,
11.482,0.5000,0.5000,0.5000,0.5000,-3.34,17.40,0.214,,1,0,,
11.514,0.5000,0.5000,0.5000,0.5000,-3.41,17.66,0.312,,1,0,,
11.544,0.5000,0.5000,0.5000,0.5000,-3.45,17.95,0.328,,1,0,,
11.575,0.5000,0.5000,0.5000,0.5000,-3.49,18.31,0.333,,1,0,,
11.611,0.5000,0.5000,0.5000,0.5000,-3.56,18.66,0.349,,1,0,,
11.640,0.5000,0.5000,0.5000,0.5000,-3.65,19.00,0.369,,1,0,,
11.673,0.5000,0.5000,0.5000,0.5000,-3.73,19.29,0.367,,1,0,,
11.704,0.5000,0.5000,0.5000,0.5000,-3.80,19.58,0.380,,1,0,,
11.736,0.5000,0.5000,0.5000,0.5000,-3.88,19.84,0.410,,1,0,,
11.768,0.5000,0.5000,0.5000,0.5000,-3.95,20.11,0.413,,1,0,,
11.803,0.5000,0.5000,0.5000,0.5000,-4.01,20.31,0.408,,1,0,,
11.848,0.5000,0.5000,0.5000,0.5000,-4.08,20.50,0.410,,1,0,,
11.879,0.5000,0.5000,0.5000,0.5000,-4.14,20.57,0.412,,1,0,,
11.911,0.5000,0.5000,0.5000,0.5000,-4.18,20.66,0.415,,1,0,,
11.944,0.5000,0.5000,0.5000,0.5000,-4.24,20.75,0.427,,1,0,,
11.975,0.5000,0.5000,0.5000,0.5000,-4.28,20.88,0.420,,1,0,,
12.007,0.5000,0.5000,0.5000,0.5000,-4.35,21.04,0.422,,1,0,,
12.044,0.5000,0.5000,0.5000,0.5000,-4.41,21.26,0.422,,1,0,,
12.073,0.5000,0.5000,0.5000,0.5000,-4.47,21.44,0.421,,1,0,,
12.104,0.5000,0.5000,0.5000,0.5000,-4.51,21.60,0.404,,1,0,,
12.137,0.5000,0.5000,0.5000,0.5000,-4.55,21.73,0.411,,1,0,,
12.168,0.5000,0.5000,0.5000,0.5000,-4.59,21.87,0.408,,1,0,,
12.200,0.5000,0.5000,0.5000,0.5000,-4.64,22.02,0.412,,1,0,,
12.231,0.5000,0.5000,0.5000,0.5000,-4.69,22.16,0.408,,1,0,,
12.296,0.5000,0.5000,0.5000,0.5000,-4.75,22.40,0.390,,1,0,,
12.327,0.5000,0.5000,0.5000,0.5000,-4.78,22.49,0.390,,1,0,,
12.361,0.5000,0.5000,0.5000,0.5000,-4.81,22.56,0.391,,1,0,,
12.410,0.5000,0.5000,0.5000,0.5000,-4.85,22.70,0.386,,1,0,,
12.440,0.5000,0.5000,0.5000,0.5000,-4.88,22.72,0.388,,1,0,,
12.467,0.5000,0.5000,0.5000,0.5000,-4.90,22.68,0.387,,1,0,,
12.496,0.5000,0.5000,0.5000,0.5000,-4.92,22.63,0.389,,1,0,,
12.524,0.5000,0.5000,0.5000,0.5000,-4.94,22.52,0.388,,1,0,,
