time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y,X_feat,Y_feat,loo_mgae_deg,loo_euc_cm,loo_euc_x_cm,loo_euc_y_cm,tap_target_x,tap_target_y
3.228,0.5000,0.5000,0.5000,0.5000,-1.41,28.98,0.608,,1,0,,,,,,12.84661,-3.38581,,,,,,
3.271,0.5000,0.5000,0.5000,0.5000,2.17,1.39,0.610,,1,0,,,,,,13.03429,-3.35149,,,,,,
3.303,0.5000,0.5000,0.5000,0.5000,-1.27,27.56,0.705,,1,0,,,,,,13.08579,-3.30086,,,,,,
3.337,0.5000,0.5000,0.5000,0.5000,-3.44,-23.38,0.781,,1,0,,,,,,13.05349,-3.29469,,,,,,
3.370,0.5000,0.5000,0.5000,0.5000,-4.41,-65.53,0.820,,1,0,,,,,,12.95754,-3.23183,,,,,,
3.404,0.5000,0.5000,0.5000,0.5000,-0.09,-26.16,0.815,,1,0,,,,,,12.69272,-3.18954,,,,,,
3.440,0.5000,0.5000,0.5000,0.5000,5.07,-31.08,0.767,,1,0,,,,,,12.76373,-3.15161,,,,,,
3.472,0.5000,0.5000,0.5000,0.5000,-14.92,-44.78,0.717,,1,0,,,,,,12.47079,-3.11855,,,,,,
3.506,0.5000,0.5000,0.5000,0.5000,-4.77,-62.98,0.717,,1,0,,,,,,12.34621,-3.08026,,,,,,
3.536,0.5000,0.5000,0.5000,0.5000,-2.72,22.99,0.704,,1,0,,,,,,12.42221,-3.06862,,,,,,
3.575,0.5000,0.5000,0.5000,0.5000,-14.90,-43.76,0.701,,1,0,,,,,,12.14425,-2.95256,,,,,,
3.610,0.5000,0.5000,0.5000,0.5000,11.22,-9.88,0.677,,1,0,,,,,,12.33022,-2.94856,,,,,,
3.644,0.5000,0.5000,0.5000,0.5000,-10.56,-27.12,0.681,,1,0,,,,,,12.35251,-2.92328,,,,,,
3.678,0.5000,0.5000,0.5000,0.5000,-21.33,-31.55,0.696,,1,0,,,,,,12.23249,-2.88691,,,,,,
3.711,0.5000,0.5000,0.5000,0.5000,-22.57,-51.43,0.709,,1,0,,,,,,12.29438,-2.87872,,,,,,
3.745,0.5000,0.5000,0.5000,0.5000,-4.03,-44.80,0.686,,1,0,,,,,,12.34552,-2.87042,,,,,,
3.778,0.5000,0.5000,0.5000,0.5000,-13.87,-54.53,0.693,,1,0,,,,,,12.20031,-2.84134,,,,,,
3.829,0.5000,0.5000,0.5000,0.5000,-0.32,27.71,0.685,,1,0,,,,,,12.63676,-2.86206,,,,,,
3.852,0.5000,0.5000,0.5000,0.5000,-16.33,-28.88,0.643,,1,0,,,,,,13.08292,-2.89377,,,,,,
3.897,0.5000,0.5000,0.5000,0.5000,-2.24,23.99,0.580,,1,0,,,,,,13.07212,-2.87194,,,,,,
3.929,0.5000,0.5000,0.5000,0.5000,-2.67,24.31,0.576,,1,0,,,,,,12.87295,-2.82884,,,,,,
3.966,0.5000,0.5000,0.5000,0.5000,-2.11,25.26,0.575,,1,0,,,,,,12.82964,-2.81494,,,,,,
3.997,0.5000,0.5000,0.5000,0.5000,-2.36,24.42,0.586,,1,0,,,,,,13.04691,-2.80258,,,,,,
4.031,0.5000,0.5000,0.5000,0.5000,-2.26,25.83,0.585,,1,0,,,,,,12.92444,-2.78741,,,,,,
4.067,0.5000,0.5000,0.5000,0.5000,-2.11,26.30,0.591,,1,0,,,,,,12.88918,-2.78678,,,,,,
4.102,0.5000,0.5000,0.5000,0.5000,-2.16,25.78,0.590,,1,0,,,,,,12.96633,-2.79417,,,,,,
4.135,0.5000,0.5000,0.5000,0.5000,-2.02,27.01,0.578,,1,0,,,,,,13.08777,-2.79119,,,,,,
4.171,0.5000,0.5000,0.5000,0.5000,-2.05,27.96,0.559,,1,0,,,,,,13.11081,-2.77248,,,,,,
4.204,0.5000,0.5000,0.5000,0.5000,-14.69,-55.30,0.561,,1,0,,,,,,13.18684,-2.77752,,,,,,
4.245,0.5000,0.5000,0.5000,0.5000,-15.37,-25.79,0.530,,1,0,,,,,,13.40912,-2.77117,,,,,,
4.282,0.5000,0.5000,0.5000,0.5000,16.58,-5.83,0.490,,1,0,,,,,,13.44796,-2.75846,,,,,,
4.323,0.5000,0.5000,0.5000,0.5000,-1.66,-66.33,0.528,,1,0,,,,,,13.58226,-2.74737,,,,,,
4.356,0.5000,0.5000,0.5000,0.5000,0.57,-56.16,0.497,,1,0,,,,,,13.51275,-2.78057,,,,,,
4.390,0.5000,0.5000,0.5000,0.5000,18.54,-73.45,0.508,,1,0,,,,,,13.61646,-2.79528,,,,,,
4.423,0.5000,0.5000,0.5000,0.5000,26.65,-36.23,0.513,,1,0,,,,,,13.44006,-2.77810,,,,,,
4.458,0.5000,0.5000,0.5000,0.5000,3.53,27.71,0.504,,1,0,,,,,,13.44999,-2.79114,,,,,,
4.490,0.5000,0.5000,0.5000,0.5000,-9.86,-26.07,0.488,,1,0,,,,,,13.35935,-2.78136,,,,,,
4.527,0.5000,0.5000,0.5000,0.5000,20.87,-11.62,0.517,,1,0,,,,,,13.31411,-2.78695,,,,,,
4.553,0.5000,0.5000,0.5000,0.5000,-8.89,-15.84,0.520,,1,0,,,,,,13.45306,-2.80134,,,,,,
4.591,0.5000,0.5000,0.5000,0.5000,-59.42,-50.72,0.527,,1,0,,,,,,13.44356,-2.79965,,,,,,
4.625,0.5000,0.5000,0.5000,0.5000,-41.10,-25.69,0.622,,1,0,,,,,,13.37930,-2.81329,,,,,,
4.659,0.5000,0.5000,0.5000,0.5000,-1.68,30.68,0.764,,1,0,,,,,,13.34998,-2.88496,,,,,,
4.690,0.5000,0.5000,0.5000,0.5000,3.76,-5.53,0.815,,1,0,,,,,,12.88941,-2.83320,,,,,,
4.724,0.5000,0.5000,0.5000,0.5000,-1.95,-65.84,0.808,,1,0,,,,,,12.74795,-2.83135,,,,,,
4.759,0.5000,0.5000,0.5000,0.5000,-1.53,27.48,0.832,,1,0,,,,,,12.58584,-2.82662,,,,,,
4.791,0.5000,0.5000,0.5000,0.5000,-2.56,-64.70,0.808,,1,0,,,,,,12.50453,-2.84125,,,,,,
4.829,0.5000,0.5000,0.5000,0.5000,30.99,-51.44,0.785,,1,0,,,,,,12.54247,-2.87862,,,,,,
4.864,0.5000,0.5000,0.5000,0.5000,5.11,-32.04,0.766,,1,0,,,,,,12.47210,-2.85851,,,,,,
4.893,0.5000,0.5000,0.5000,0.5000,27.78,-56.36,0.755,,1,0,,,,,,12.55358,-2.87121,,,,,,
4.929,0.5000,0.5000,0.5000,0.5000,-4.30,-59.92,0.754,,1,0,,,,,,12.60321,-2.87842,,,,,,
4.969,0.5000,0.5000,0.5000,0.5000,-1.84,26.09,0.755,,1,0,,,,,,12.73438,-2.89518,,,,,,
5.000,0.5000,0.5000,0.5000,0.5000,-2.08,26.54,0.716,,1,0,,,,,,12.74728,-2.84743,,,,,,
5.032,0.5000,0.5000,0.5000,0.5000,-52.74,-46.72,0.721,,1,0,,,,,,12.79762,-2.84086,,,,,,
5.071,0.5000,0.5000,0.5000,0.5000,23.37,77.28,0.702,,1,0,,,,,,12.86378,-2.85645,,,,,,
5.102,0.5000,0.5000,0.5000,0.5000,2.85,-32.01,0.708,,1,0,,,,,,12.98735,-2.89581,,,,,,
5.138,0.5000,0.5000,0.5000,0.5000,-15.61,-28.44,0.672,,1,0,,,,,,13.26927,-2.97889,,,,,,
5.173,0.5000,0.5000,0.5000,0.5000,3.79,1.97,0.690,,1,0,,,,,,13.27058,-3.00842,,,,,,
5.210,0.5000,0.5000,0.5000,0.5000,2.32,-69.95,0.684,,1,0,,,,,,13.36453,-3.04810,,,,,,
5.245,0.5000,0.5000,0.5000,0.5000,-16.55,-36.24,0.667,,1,0,,,,,,13.44000,-3.04029,,,,,,
5.281,0.5000,0.5000,0.5000,0.5000,-8.89,-30.05,0.627,,1,0,,,,,,13.36357,-3.02613,,,,,,
5.317,0.5000,0.5000,0.5000,0.5000,-1.09,31.86,0.622,,1,0,,,,,,13.56987,-3.02834,,,,,,
5.352,0.5000,0.5000,0.5000,0.5000,-29.32,-17.41,0.599,,1,0,,,,,,13.55685,-3.00971,,,,,,
5.376,0.5000,0.5000,0.5000,0.5000,30.04,0.45,0.552,,1,0,,,,,,13.76419,-2.98622,,,,,,
5.423,0.5000,0.5000,0.5000,0.5000,-2.81,-11.09,0.402,,1,0,,,,,,14.00308,-2.95711,,,,,,
5.458,0.5000,0.5000,0.5000,0.5000,3.33,4.80,0.339,,1,0,,,,,,13.95190,-2.89005,,,,,,
5.494,0.5000,0.5000,0.5000,0.5000,-59.45,-71.58,0.359,,1,0,,,,,,13.75483,-2.85190,,,,,,
5.529,0.5000,0.5000,0.5000,0.5000,7.85,9.47,0.386,,1,0,,,,,,13.64042,-2.83251,,,,,,
5.561,0.5000,0.5000,0.5000,0.5000,-8.60,-33.28,0.393,,1,0,,,,,,13.66451,-2.83390,,,,,,
5.601,0.5000,0.5000,0.5000,0.5000,-10.60,-22.39,0.382,,1,0,,,,,,13.86836,-2.85917,,,,,,
5.635,0.5000,0.5000,0.5000,0.5000,-12.13,-21.95,0.411,,1,0,,,,,,14.10532,-2.90645,,,,,,
5.671,0.5000,0.5000,0.5000,0.5000,-0.62,-45.27,0.444,,1,0,,,,,,14.08740,-2.91779,,,,,,
5.704,0.5000,0.5000,0.5000,0.5000,0.73,-5.78,0.450,,1,0,,,,,,13.84509,-2.93329,,,,,,
5.739,0.5000,0.5000,0.5000,0.5000,0.53,0.59,0.532,,1,0,,,,,,13.59430,-2.94240,,,,,,
5.776,0.5000,0.5000,0.5000,0.5000,7.25,-36.48,0.593,,1,0,,,,,,13.49010,-2.94105,,,,,,
5.807,0.5000,0.5000,0.5000,0.5000,34.25,-59.82,0.686,,1,0,,,,,,13.27368,-2.98350,,,,,,
5.844,0.5000,0.5000,0.5000,0.5000,-1.34,28.86,0.714,,1,0,,,,,,13.07853,-2.98044,,,,,,
5.882,0.5000,0.5000,0.5000,0.5000,-1.61,27.13,0.685,,1,0,,,,,,13.14137,-3.03283,,,,,,
5.916,0.5000,0.5000,0.5000,0.5000,-1.03,28.31,0.691,,1,0,,,,,,12.88202,-3.01600,,,,,,
5.949,0.5000,0.5000,0.5000,0.5000,-1.25,28.07,0.682,,1,0,,,,,,12.78530,-3.02497,,,,,,
5.985,0.5000,0.5000,0.5000,0.5000,-2.89,-65.02,0.678,,1,0,,,,,,12.87686,-3.07334,,,,,,
6.011,0.5000,0.5000,0.5000,0.5000,-0.45,28.62,0.699,,1,0,,,,,,12.58234,-3.03276,,,,,,
6.054,0.5000,0.5000,0.5000,0.5000,-1.60,27.54,0.694,,1,0,,,,,,12.67545,-3.08669,,,,,,
6.090,0.5000,0.5000,0.5000,0.5000,-2.78,-64.97,0.684,,1,0,,,,,,12.72581,-3.11831,,,,,,
6.126,0.5000,0.5000,0.5000,0.5000,-2.69,25.70,0.643,,1,0,,,,,,12.79015,-3.17275,,,,,,
6.161,0.5000,0.5000,0.5000,0.5000,0.18,-23.13,0.678,,1,0,,,,,,12.34816,-3.11986,,,,,,
6.195,0.5000,0.5000,0.5000,0.5000,4.35,-39.14,0.671,,1,0,,,,,,12.32711,-3.15061,,,,,,
6.228,0.5000,0.5000,0.5000,0.5000,-3.20,-64.52,0.664,,1,0,,,,,,12.27116,-3.14909,,,,,,
6.263,0.5000,0.5000,0.5000,0.5000,-10.68,-17.57,0.655,,1,0,,,,,,12.21035,-3.14094,,,,,,
6.296,0.5000,0.5000,0.5000,0.5000,0.23,28.80,0.668,,1,0,,,,,,12.14826,-3.14308,,,,,,
6.335,0.5000,0.5000,0.5000,0.5000,-3.53,-64.49,0.656,,1,0,,,,,,12.27681,-3.17337,,,,,,
6.369,0.5000,0.5000,0.5000,0.5000,4.50,-30.42,0.652,,1,0,,,,,,12.21128,-3.17349,,,,,,
6.405,0.5000,0.5000,0.5000,0.5000,-8.79,-16.96,0.651,,1,0,,,,,,12.22924,-3.18495,,,,,,
6.441,0.5000,0.5000,0.5000,0.5000,-15.21,-45.26,0.658,,1,0,,,,,,12.13527,-3.17671,,,,,,
6.474,0.5000,0.5000,0.5000,0.5000,-19.27,-28.32,0.642,,1,0,,,,,,12.09698,-3.18257,,,,,,
6.511,0.5000,0.5000,0.5000,0.5000,-15.88,-23.06,0.642,,1,0,,,,,,12.09324,-3.20281,,,,,,
6.548,0.5000,0.5000,0.5000,0.5000,-4.55,-17.05,0.636,,1,0,,,,,,12.00169,-3.20592,,,,,,
6.579,0.5000,0.5000,0.5000,0.5000,-2.39,-62.76,0.643,,1,0,,,,,,12.04590,-3.21588,,,,,,
6.610,0.5000,0.5000,0.5000,0.5000,-1.96,22.73,0.649,,1,0,,,,,,12.23264,-3.24566,,,,,,
6.651,0.5000,0.5000,0.5000,0.5000,-13.03,-45.29,0.655,,1,0,,,,,,12.55386,-3.26744,,,,,,
6.684,0.5000,0.5000,0.5000,0.5000,5.59,-29.70,0.640,,1,0,,,,,,12.54973,-3.25001,,,,,,
6.724,0.5000,0.5000,0.5000,0.5000,-1.30,-63.83,0.644,,1,0,,,,,,12.51617,-3.21339,,,,,,
6.766,0.5000,0.5000,0.5000,0.5000,-1.19,25.21,0.647,,1,0,,,,,,12.49859,-3.19884,,,,,,
6.800,0.5000,0.5000,0.5000,0.5000,2.35,-25.78,0.659,,1,0,,,,,,12.62046,-3.20086,,,,,,
6.832,0.5000,0.5000,0.5000,0.5000,-1.58,-63.91,0.656,,1,0,,,,,,12.71811,-3.20278,,,,,,
6.867,0.5000,0.5000,0.5000,0.5000,-42.48,-51.50,0.657,,1,0,,,,,,12.66944,-3.19399,,,,,,
6.900,0.5000,0.5000,0.5000,0.5000,-1.51,28.29,0.647,,1,0,,,,,,12.87824,-3.21784,,,,,,
6.932,0.5000,0.5000,0.5000,0.5000,-0.78,-64.43,0.662,,1,0,,,,,,13.07836,-3.17201,,,,,,
6.970,0.5000,0.5000,0.5000,0.5000,4.11,-36.92,0.654,,1,0,,,,,,12.86667,-3.11153,,,,,,
7.004,0.5000,0.5000,0.5000,0.5000,-2.10,25.65,0.672,,1,0,,,,,,12.79592,-3.08149,,,,,,
7.037,0.5000,0.5000,0.5000,0.5000,-2.01,26.48,0.675,,1,0,,,,,,12.82748,-3.04220,,,,,,
7.075,0.5000,0.5000,0.5000,0.5000,-1.96,27.16,0.683,,1,0,,,,,,12.96117,-3.05764,,,,,,
7.104,0.5000,0.5000,0.5000,0.5000,-2.28,26.88,0.666,,1,0,,,,,,12.97433,-3.03304,,,,,,
7.141,0.5000,0.5000,0.5000,0.5000,-2.06,25.99,0.645,,1,0,,,,,,13.11468,-3.03537,,,,,,
7.181,0.5000,0.5000,0.5000,0.5000,-1.98,25.67,0.641,,1,0,,,,,,13.12943,-3.05203,,,,,,
7.209,0.5000,0.5000,0.5000,0.5000,-2.26,26.74,0.651,,1,0,,,,,,13.08794,-3.05130,,,,,,
7.250,0.5000,0.5000,0.5000,0.5000,-2.27,26.87,0.660,,1,0,,,,,,13.12407,-3.06953,,,,,,
7.281,0.5000,0.5000,0.5000,0.5000,-2.04,27.43,0.671,,1,0,,,,,,13.09854,-3.06034,,,,,,
7.315,0.5000,0.5000,0.5000,0.5000,-2.21,26.84,0.660,,1,0,,,,,,13.04484,-3.03316,,,,,,
7.348,0.5000,0.5000,0.5000,0.5000,-2.36,26.43,0.662,,1,0,,,,,,13.02927,-3.03434,,,,,,
7.411,0.5000,0.5000,0.5000,0.5000,-2.18,28.00,0.673,,1,0,,,,,,13.14923,-3.01790,,,,,,
7.447,0.5000,0.5000,0.5000,0.5000,-2.33,28.04,0.670,,1,0,,,,,,13.17530,-3.02161,,,,,,
7.479,0.5000,0.5000,0.5000,0.5000,-1.25,-1.37,0.658,,1,0,,,,,,13.20488,-3.02889,,,,,,
7.516,0.5000,0.5000,0.5000,0.5000,14.97,-28.10,0.568,,1,0,,,,,,13.28582,-3.05931,,,,,,
7.552,0.5000,0.5000,0.5000,0.5000,31.37,-7.98,0.394,,1,0,,,,,,13.62825,-3.06453,,,,,,
7.584,0.5000,0.5000,0.5000,0.5000,1.58,-66.74,0.354,,1,0,,,,,,13.65967,-3.05777,,,,,,
7.622,0.5000,0.5000,0.5000,0.5000,-6.77,-40.80,0.334,,1,0,,,,,,13.72537,-3.11621,,,,,,
7.660,0.5000,0.5000,0.5000,0.5000,-1.76,29.87,0.361,,1,0,,,,,,13.69248,-3.12790,,,,,,
7.692,0.5000,0.5000,0.5000,0.5000,3.65,-73.10,0.376,,1,0,,,,,,13.84414,-3.15646,,,,,,
7.726,0.5000,0.5000,0.5000,0.5000,-1.09,3.39,0.425,,1,0,,,,,,13.86984,-3.12411,,,,,,
7.761,0.5000,0.5000,0.5000,0.5000,2.23,-24.31,0.486,,1,0,,,,,,13.55971,-3.05386,,,,,,
7.793,0.5000,0.5000,0.5000,0.5000,-16.28,-29.92,0.532,,1,0,,,,,,13.48394,-3.03080,,,,,,
7.829,0.5000,0.5000,0.5000,0.5000,66.95,-43.52,0.552,,1,0,,,,,,13.54135,-3.02842,,,,,,
7.865,0.5000,0.5000,0.5000,0.5000,0.64,-34.49,0.591,,1,0,,,,,,13.55888,-3.02752,,,,,,
7.903,0.5000,0.5000,0.5000,0.5000,0.87,-66.02,0.588,,1,0,,,,,,13.47341,-3.01344,,,,,,
7.935,0.5000,0.5000,0.5000,0.5000,0.99,-66.00,0.589,,1,0,,,,,,13.42917,-3.01141,,,,,,
7.969,0.5000,0.5000,0.5000,0.5000,-1.76,29.29,0.587,,1,0,,,,,,13.46534,-3.03478,,,,,,
8.003,0.5000,0.5000,0.5000,0.5000,6.05,-35.61,0.601,,1,0,,,,,,13.38593,-3.01200,,,,,,
8.036,0.5000,0.5000,0.5000,0.5000,-5.66,-24.21,0.614,,1,0,,,,,,13.33068,-3.02609,,,,,,
