time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse
1.444,0.5000,0.5000,0.5000,0.5000,-1.10,14.77,0.392,,1,0,,
1.487,0.5000,0.5000,0.5000,0.5000,-1.01,14.54,0.392,,1,0,,
1.529,0.5000,0.5000,0.5000,0.5000,-0.61,16.55,0.384,,1,0,,
1.560,0.5000,0.5000,0.5000,0.5000,0.04,16.84,0.373,,1,0,,
1.596,0.5000,0.5000,0.5000,0.5000,-0.13,16.53,0.376,,1,0,,
1.631,0.5000,0.5000,0.5000,0.5000,-0.07,17.16,0.379,,1,0,,
1.656,0.5000,0.5000,0.5000,0.5000,-0.39,16.77,0.374,,1,0,,
1.685,0.5000,0.5000,0.5000,0.5000,-0.22,17.12,0.371,,1,0,,
1.715,0.5000,0.5000,0.5000,0.5000,-0.18,17.09,0.368,,1,0,,
1.740,0.5000,0.5000,0.5000,0.5000,-0.21,15.70,0.372,,1,0,,
1.770,0.5000,0.5000,0.5000,0.5000,-0.37,15.82,0.374,,1,0,,
1.803,0.5000,0.5000,0.5000,0.5000,-0.69,16.24,0.380,,1,0,,
1.844,0.5000,0.5000,0.5000,0.5000,-0.96,16.53,0.378,,1,0,,
1.878,0.5000,0.5000,0.5000,0.5000,-0.77,16.10,0.378,,1,0,,
1.902,0.5000,0.5000,0.5000,0.5000,-0.68,16.15,0.375,,1,0,,
1.936,0.5000,0.5000,0.5000,0.5000,-0.54,15.54,0.366,,1,0,,
1.967,0.5000,0.5000,0.5000,0.5000,-0.68,15.44,0.369,,1,0,,
1.999,0.5000,0.5000,0.5000,0.5000,-0.26,14.62,0.366,,1,0,,
2.033,0.5000,0.5000,0.5000,0.5000,-0.55,13.66,0.362,,1,0,,
2.078,0.5000,0.5000,0.5000,0.5000,-0.61,15.30,0.352,,1,0,,
2.111,0.5000,0.5000,0.5000,0.5000,-0.06,15.03,0.359,,1,0,,
2.139,0.5000,0.5000,0.5000,0.5000,0.18,15.01,0.362,,1,0,,
2.169,0.5000,0.5000,0.5000,0.5000,0.29,16.94,0.365,,1,0,,
2.208,0.5000,0.5000,0.5000,0.5000,-0.25,16.05,0.363,,1,0,,
2.241,0.5000,0.5000,0.5000,0.5000,-0.42,16.37,0.363,,1,0,,
2.272,0.5000,0.5000,0.5000,0.5000,-0.20,15.70,0.360,,1,0,,
2.304,0.5000,0.5000,0.5000,0.5000,-0.05,15.14,0.351,,1,0,,
2.334,0.5000,0.5000,0.5000,0.5000,-0.24,16.78,0.353,,1,0,,
2.365,0.5000,0.5000,0.5000,0.5000,0.08,17.09,0.354,,1,0,,
2.398,0.5000,0.5000,0.5000,0.5000,-0.10,17.60,0.352,,1,0,,
2.430,0.5000,0.5000,0.5000,0.5000,0.04,16.95,0.350,,1,0,,
2.466,0.5000,0.5000,0.5000,0.5000,0.06,16.75,0.346,,1,0,,
2.496,0.5000,0.5000,0.5000,0.5000,0.10,16.45,0.345,,1,0,,
2.526,0.5000,0.5000,0.5000,0.5000,-0.07,16.52,0.338,,1,0,,
2.560,0.5000,0.5000,0.5000,0.5000,-0.11,15.93,0.337,,1,0,,
2.594,0.5000,0.5000,0.5000,0.5000,-0.13,15.66,0.337,,1,0,,
2.624,0.5000,0.5000,0.5000,0.5000,-0.11,14.26,0.333,,1,0,,
2.670,0.5000,0.5000,0.5000,0.5000,0.13,14.32,0.332,,1,0,,
2.703,0.5000,0.5000,0.5000,0.5000,0.05,14.39,0.330,,1,0,,
2.733,0.5000,0.5000,0.5000,0.5000,-0.06,15.13,0.330,,1,0,,
2.769,0.5000,0.5000,0.5000,0.5000,-0.01,14.00,0.325,,1,0,,
2.803,0.5000,0.5000,0.5000,0.5000,-0.13,14.44,0.326,,1,0,,
2.832,0.5000,0.5000,0.5000,0.5000,-0.17,13.96,0.327,,1,0,,
2.865,0.5000,0.5000,0.5000,0.5000,0.02,15.48,0.315,,1,0,,
2.898,0.5000,0.5000,0.5000,0.5000,0.21,15.65,0.320,,1,0,,
2.926,0.5000,0.5000,0.5000,0.5000,0.07,15.69,0.322,,1,0,,
2.961,0.5000,0.5000,0.5000,0.5000,0.22,15.15,0.322,,1,0,,
2.989,0.5000,0.5000,0.5000,0.5000,0.27,14.69,0.322,,1,0,,
3.021,0.5000,0.5000,0.5000,0.5000,0.12,14.68,0.324,,1,0,,
3.054,0.5000,0.5000,0.5000,0.5000,0.15,14.25,0.324,,1,0,,
3.087,0.5000,0.5000,0.5000,0.5000,0.10,13.31,0.318,,1,0,,
3.119,0.5000,0.5000,0.5000,0.5000,0.16,14.09,0.316,,1,0,,
3.151,0.5000,0.5000,0.5000,0.5000,0.28,13.07,0.308,,1,0,,
3.181,0.5000,0.5000,0.5000,0.5000,-0.04,12.50,0.306,,1,0,,
3.229,0.5000,0.5000,0.5000,0.5000,0.18,12.25,0.301,,1,0,,
3.265,0.5000,0.5000,0.5000,0.5000,0.19,12.71,0.309,,1,0,,
3.294,0.5000,0.5000,0.5000,0.5000,0.24,14.11,0.322,,1,0,,
3.326,0.5000,0.5000,0.5000,0.5000,0.29,13.96,0.317,,1,0,,
3.358,0.5000,0.5000,0.5000,0.5000,0.49,15.00,0.325,,1,0,,
3.392,0.5000,0.5000,0.5000,0.5000,0.66,14.34,0.327,,1,0,,
3.420,0.5000,0.5000,0.5000,0.5000,0.64,14.48,0.324,,1,0,,
3.457,0.5000,0.5000,0.5000,0.5000,0.68,15.19,0.322,,1,0,,
3.484,0.5000,0.5000,0.5000,0.5000,0.60,15.06,0.320,,1,0,,
3.514,0.5000,0.5000,0.5000,0.5000,0.64,15.03,0.318,,1,0,,
3.552,0.5000,0.5000,0.5000,0.5000,0.71,15.41,0.321,,1,0,,
3.582,0.5000,0.5000,0.5000,0.5000,0.73,15.57,0.320,,1,0,,
3.615,0.5000,0.5000,0.5000,0.5000,0.65,15.65,0.320,,1,0,,
3.653,0.5000,0.5000,0.5000,0.5000,0.38,15.66,0.320,,1,0,,
3.681,0.5000,0.5000,0.5000,0.5000,0.46,15.26,0.322,,1,0,,
3.713,0.5000,0.5000,0.5000,0.5000,0.49,15.05,0.317,,1,0,,
3.744,0.5000,0.5000,0.5000,0.5000,0.45,15.21,0.315,,1,0,,
3.826,0.5000,0.5000,0.5000,0.5000,0.54,14.75,0.314,,1,0,,
3.856,0.5000,0.5000,0.5000,0.5000,0.55,14.44,0.313,,1,0,,
3.883,0.5000,0.5000,0.5000,0.5000,0.62,14.59,0.313,,1,0,,
3.912,0.5000,0.5000,0.5000,0.5000,0.40,14.93,0.314,,1,0,,
3.941,0.5000,0.5000,0.5000,0.5000,0.37,14.97,0.313,,1,0,,
3.966,0.5000,0.5000,0.5000,0.5000,0.24,14.80,0.313,,1,0,,
3.994,0.5000,0.5000,0.5000,0.5000,0.12,15.18,0.309,,1,0,,
4.019,0.5000,0.5000,0.5000,0.5000,0.13,14.87,0.316,,1,0,,
4.048,0.5000,0.5000,0.5000,0.5000,0.14,15.06,0.315,,1,0,,
4.080,0.5000,0.5000,0.5000,0.5000,-0.19,15.60,0.315,,1,0,,
4.111,0.5000,0.5000,0.5000,0.5000,-0.12,15.75,0.316,,1,0,,
4.145,0.5000,0.5000,0.5000,0.5000,-0.01,15.85,0.317,,1,0,,
4.220,0.5000,0.5000,0.5000,0.5000,0.36,15.66,0.320,,1,0,,
4.253,0.5000,0.5000,0.5000,0.5000,0.02,14.43,0.307,,1,0,,
4.287,0.5000,0.5000,0.5000,0.5000,0.08,14.95,0.309,,1,0,,
4.313,0.5000,0.5000,0.5000,0.5000,0.01,14.70,0.310,,1,0,,
4.336,0.5000,0.5000,0.5000,0.5000,-0.07,14.94,0.312,,1,0,,
4.389,0.5000,0.5000,0.5000,0.5000,-0.03,16.46,0.317,,1,0,,
4.418,0.5000,0.5000,0.5000,0.5000,-0.04,16.54,0.322,,1,0,,
4.446,0.5000,0.5000,0.5000,0.5000,0.03,16.03,0.316,,1,0,,
4.474,0.5000,0.5000,0.5000,0.5000,-0.03,16.02,0.311,,1,0,,
4.504,0.5000,0.5000,0.5000,0.5000,-0.13,15.74,0.313,,1,0,,
4.532,0.5000,0.5000,0.5000,0.5000,-0.13,15.61,0.312,,1,0,,
4.558,0.5000,0.5000,0.5000,0.5000,-0.14,15.26,0.315,,1,0,,
4.608,0.5000,0.5000,0.5000,0.5000,-0.03,15.20,0.321,,1,0,,
4.643,0.5000,0.5000,0.5000,0.5000,-0.03,15.15,0.321,,1,0,,
4.668,0.5000,0.5000,0.5000,0.5000,-0.08,14.86,0.322,,1,0,,
4.700,0.5000,0.5000,0.5000,0.5000,0.20,14.48,0.322,,1,0,,
4.737,0.5000,0.5000,0.5000,0.5000,0.24,14.56,0.318,,1,0,,
4.764,0.5000,0.5000,0.5000,0.5000,0.33,14.95,0.320,,1,0,,
4.798,0.5000,0.5000,0.5000,0.5000,0.25,15.11,0.325,,1,0,,
4.831,0.5000,0.5000,0.5000,0.5000,0.17,15.01,0.322,,1,0,,
4.862,0.5000,0.5000,0.5000,0.5000,0.37,14.69,0.310,,1,0,,
4.896,0.5000,0.5000,0.5000,0.5000,0.08,14.75,0.299,,1,0,,
4.945,0.5000,0.5000,0.5000,0.5000,0.18,14.59,0.301,,1,0,,
4.973,0.5000,0.5000,0.5000,0.5000,0.23,15.29,0.300,,1,0,,
5.003,0.5000,0.5000,0.5000,0.5000,0.40,14.69,0.289,,1,0,,
5.039,0.5000,0.5000,0.5000,0.5000,0.35,13.98,0.266,,1,0,,
5.070,0.5000,0.5000,0.5000,0.5000,0.38,13.00,0.187,,1,0,,
5.104,0.5000,0.5000,0.5000,0.5000,0.50,9.63,0.125,,1,0,,
5.133,0.5000,0.5000,0.5000,0.5000,0.74,9.48,0.168,,1,0,,
5.170,0.5000,0.5000,0.5000,0.5000,-0.14,14.03,0.342,,1,0,,
5.201,0.5000,0.5000,0.5000,0.5000,-0.14,16.99,0.446,,1,0,,
5.231,0.5000,0.5000,0.5000,0.5000,0.16,17.77,0.484,,1,0,,
5.261,0.5000,0.5000,0.5000,0.5000,-0.27,18.02,0.505,,1,0,,
5.293,0.5000,0.5000,0.5000,0.5000,-0.39,18.01,0.513,,1,0,,
5.327,0.5000,0.5000,0.5000,0.5000,0.15,18.06,0.508,,1,0,,
5.358,0.5000,0.5000,0.5000,0.5000,-0.17,17.87,0.506,,1,0,,
5.390,0.5000,0.5000,0.5000,0.5000,0.25,19.15,0.526,,1,0,,
5.422,0.5000,0.5000,0.5000,0.5000,0.08,18.44,0.523,,1,0,,
5.453,0.5000,0.5000,0.5000,0.5000,0.92,17.70,0.521,,1,0,,
5.505,0.5000,0.5000,0.5000,0.5000,0.47,17.97,0.530,,1,0,,
5.534,0.5000,0.5000,0.5000,0.5000,0.64,17.76,0.522,,1,0,,
5.567,0.5000,0.5000,0.5000,0.5000,1.39,17.47,0.526,,1,0,,
5.599,0.5000,0.5000,0.5000,0.5000,1.47,17.43,0.535,,1,0,,
5.631,0.5000,0.5000,0.5000,0.5000,1.12,18.73,0.523,,1,0,,
5.661,0.5000,0.5000,0.5000,0.5000,1.22,17.97,0.526,,1,0,,
5.693,0.5000,0.5000,0.5000,0.5000,1.32,17.48,0.525,,1,0,,
5.726,0.5000,0.5000,0.5000,0.5000,1.20,17.30,0.521,,1,0,,
5.759,0.5000,0.5000,0.5000,0.5000,1.52,16.85,0.523,,1,0,,
5.793,0.5000,0.5000,0.5000,0.5000,1.27,17.08,0.536,,1,0,,
5.825,0.5000,0.5000,0.5000,0.5000,1.21,17.36,0.522,,1,0,,
5.853,0.5000,0.5000,0.5000,0.5000,1.20,16.96,0.524,,1,0,,
5.885,0.5000,0.5000,0.5000,0.5000,1.43,16.92,0.526,,1,0,,
5.918,0.5000,0.5000,0.5000,0.5000,1.49,17.07,0.526,,1,0,,
6.703,0.5000,0.5000,0.5000,0.5000,1.58,18.55,0.418,,1,0,,
6.726,0.5000,0.5000,0.5000,0.5000,0.91,18.12,0.419,,1,0,,
6.753,0.5000,0.5000,0.5000,0.5000,1.21,17.51,0.443,,1,0,,
6.778,0.5000,0.5000,0.5000,0.5000,1.11,16.34,0.442,,1,0,,
6.802,0.5000,0.5000,0.5000,0.5000,0.93,16.76,0.446,,1,0,,
6.828,0.5000,0.5000,0.5000,0.5000,0.75,16.39,0.448,,1,0,,
6.854,0.5000,0.5000,0.5000,0.5000,0.85,16.40,0.450,,1,0,,
6.878,0.5000,0.5000,0.5000,0.5000,0.57,15.67,0.453,,1,0,,
6.909,0.5000,0.5000,0.5000,0.5000,0.78,15.74,0.463,,1,0,,
6.942,0.5000,0.5000,0.5000,0.5000,0.66,14.97,0.462,,1,0,,
7.004,0.5000,0.5000,0.5000,0.5000,0.77,13.80,0.463,,1,0,,
7.038,0.5000,0.5000,0.5000,0.5000,0.72,14.43,0.463,,1,0,,
7.069,0.5000,0.5000,0.5000,0.5000,0.66,14.06,0.463,,1,0,,
7.102,0.5000,0.5000,0.5000,0.5000,0.66,14.83,0.465,,1,0,,
7.133,0.5000,0.5000,0.5000,0.5000,0.55,14.66,0.469,,1,0,,
7.165,0.5000,0.5000,0.5000,0.5000,0.57,14.21,0.468,,1,0,,
7.213,0.5000,0.5000,0.5000,0.5000,0.37,15.29,0.462,,1,0,,
7.246,0.5000,0.5000,0.5000,0.5000,0.41,15.37,0.458,,1,0,,
7.268,0.5000,0.5000,0.5000,0.5000,0.46,15.24,0.456,,1,0,,
7.292,0.5000,0.5000,0.5000,0.5000,0.51,15.11,0.464,,1,0,,
7.316,0.5000,0.5000,0.5000,0.5000,0.39,14.69,0.466,,1,0,,
7.341,0.5000,0.5000,0.5000,0.5000,0.58,13.60,0.465,,1,0,,
7.405,0.5000,0.5000,0.5000,0.5000,0.61,13.62,0.463,,1,0,,
7.437,0.5000,0.5000,0.5000,0.5000,0.61,14.21,0.459,,1,0,,
7.473,0.5000,0.5000,0.5000,0.5000,0.71,14.33,0.459,,1,0,,
7.504,0.5000,0.5000,0.5000,0.5000,0.53,14.52,0.462,,1,0,,
7.539,0.5000,0.5000,0.5000,0.5000,0.69,13.99,0.461,,1,0,,
7.564,0.5000,0.5000,0.5000,0.5000,0.74,14.16,0.460,,1,0,,
7.598,0.5000,0.5000,0.5000,0.5000,0.54,14.84,0.461,,1,0,,
7.631,0.5000,0.5000,0.5000,0.5000,0.44,14.62,0.462,,1,0,,
7.662,0.5000,0.5000,0.5000,0.5000,0.48,15.06,0.459,,1,0,,
7.694,0.5000,0.5000,0.5000,0.5000,0.49,15.08,0.461,,1,0,,
7.727,0.5000,0.5000,0.5000,0.5000,0.55,15.84,0.465,,1,0,,
7.774,0.5000,0.5000,0.5000,0.5000,0.70,13.31,0.456,,1,0,,
7.906,0.5000,0.5000,0.5000,0.5000,0.54,13.44,0.461,,1,0,,
7.935,0.5000,0.5000,0.5000,0.5000,0.45,13.11,0.459,,1,0,,
7.966,0.5000,0.5000,0.5000,0.5000,0.39,15.18,0.463,,1,0,,
7.998,0.5000,0.5000,0.5000,0.5000,0.45,15.04,0.456,,1,0,,
8.030,0.5000,0.5000,0.5000,0.5000,0.36,15.25,0.457,,1,0,,
8.061,0.5000,0.5000,0.5000,0.5000,0.35,16.01,0.455,,1,0,,
8.094,0.5000,0.5000,0.5000,0.5000,0.44,16.27,0.452,,1,0,,
8.125,0.5000,0.5000,0.5000,0.5000,0.46,16.13,0.452,,1,0,,
8.157,0.5000,0.5000,0.5000,0.5000,0.45,16.16,0.449,,1,0,,
8.190,0.5000,0.5000,0.5000,0.5000,0.49,15.49,0.445,,1,0,,
8.224,0.5000,0.5000,0.5000,0.5000,-0.14,15.48,0.445,,1,0,,
8.253,0.5000,0.5000,0.5000,0.5000,0.00,16.29,0.433,,1,0,,
8.285,0.5000,0.5000,0.5000,0.5000,0.25,16.66,0.426,,1,0,,
8.333,0.5000,0.5000,0.5000,0.5000,-0.07,14.95,0.417,,1,0,,
8.364,0.5000,0.5000,0.5000,0.5000,0.14,15.39,0.414,,1,0,,
8.400,0.5000,0.5000,0.5000,0.5000,-0.11,15.10,0.430,,1,0,,
8.436,0.5000,0.5000,0.5000,0.5000,-0.53,14.61,0.423,,1,0,,
8.471,0.5000,0.5000,0.5000,0.5000,-0.09,14.49,0.418,,1,0,,
8.504,0.5000,0.5000,0.5000,0.5000,-0.20,15.70,0.420,,1,0,,
8.529,0.5000,0.5000,0.5000,0.5000,-0.49,14.94,0.419,,1,0,,
8.558,0.5000,0.5000,0.5000,0.5000,-0.43,14.56,0.415,,1,0,,
8.589,0.5000,0.5000,0.5000,0.5000,-0.41,14.22,0.421,,1,0,,
8.620,0.5000,0.5000,0.5000,0.5000,-0.16,13.75,0.411,,1,0,,
8.653,0.5000,0.5000,0.5000,0.5000,-0.35,13.04,0.383,,1,0,,
8.686,0.5000,0.5000,0.5000,0.5000,0.13,12.12,0.359,,1,0,,
8.719,0.5000,0.5000,0.5000,0.5000,-0.37,11.47,0.358,,1,0,,
8.748,0.5000,0.5000,0.5000,0.5000,-0.82,11.49,0.360,,1,0,,
8.780,0.5000,0.5000,0.5000,0.5000,-0.71,11.67,0.358,,1,0,,
8.814,0.5000,0.5000,0.5000,0.5000,-0.36,11.15,0.353,,1,0,,
8.846,0.5000,0.5000,0.5000,0.5000,-0.52,11.30,0.345,,1,0,,
8.878,0.5000,0.5000,0.5000,0.5000,-0.37,11.31,0.348,,1,0,,
8.926,0.5000,0.5000,0.5000,0.5000,-0.69,10.82,0.347,,1,0,,
8.959,0.5000,0.5000,0.5000,0.5000,-0.98,11.60,0.341,,1,0,,
8.989,0.5000,0.5000,0.5000,0.5000,-0.87,12.36,0.340,,1,0,,
9.021,0.5000,0.5000,0.5000,0.5000,-0.95,12.89,0.339,,1,0,,
9.051,0.5000,0.5000,0.5000,0.5000,-1.01,13.25,0.340,,1,0,,
9.084,0.5000,0.5000,0.5000,0.5000,-0.90,11.93,0.335,,1,0,,
9.117,0.5000,0.5000,0.5000,0.5000,-0.81,9.93,0.340,,1,0,,
9.149,0.5000,0.5000,0.5000,0.5000,-0.79,11.12,0.342,,1,0,,
9.180,0.5000,0.5000,0.5000,0.5000,-0.80,11.27,0.353,,1,0,,
9.213,0.5000,0.5000,0.5000,0.5000,-0.80,11.34,0.360,,1,0,,
9.246,0.5000,0.5000,0.5000,0.5000,-0.63,11.76,0.357,,1,0,,
9.278,0.5000,0.5000,0.5000,0.5000,-0.64,12.49,0.347,,1,0,,
9.308,0.5000,0.5000,0.5000,0.5000,-0.61,8.40,0.162,,1,0,,
9.340,0.5000,0.5000,0.5000,0.5000,-1.01,5.67,0.067,,1,0,,
9.406,0.5000,0.5000,0.5000,0.5000,-1.72,6.18,0.046,,1,0,,
9.438,0.5000,0.5000,0.5000,0.5000,-2.23,3.82,0.056,,1,0,,
9.485,0.5000,0.5000,0.5000,0.5000,-3.04,3.75,0.061,,1,0,,
9.518,0.5000,0.5000,0.5000,0.5000,-2.60,4.23,0.076,,1,0,,
9.545,0.5000,0.5000,0.5000,0.5000,-2.76,3.80,0.093,,1,0,,
9.571,0.5000,0.5000,0.5000,0.5000,-3.11,2.17,0.095,,1,0,,
9.597,0.5000,0.5000,0.5000,0.5000,-3.17,1.00,0.114,,1,0,,
9.626,0.5000,0.5000,0.5000,0.5000,-2.87,2.38,0.117,,1,0,,
9.650,0.5000,0.5000,0.5000,0.5000,-1.91,1.62,0.118,,1,0,,
9.677,0.5000,0.5000,0.5000,0.5000,-1.96,2.19,0.120,,1,0,,
9.711,0.5000,0.5000,0.5000,0.5000,-1.86,2.23,0.191,,1,0,,
9.741,0.5000,0.5000,0.5000,0.5000,-1.73,5.36,0.301,,1,0,,
9.804,0.5000,0.5000,0.5000,0.5000,-2.09,6.07,0.401,,1,0,,
9.837,0.5000,0.5000,0.5000,0.5000,-1.85,6.88,0.401,,1,0,,
9.868,0.5000,0.5000,0.5000,0.5000,-1.38,5.72,0.394,,1,0,,
9.900,0.5000,0.5000,0.5000,0.5000,-1.12,5.56,0.398,,1,0,,
9.932,0.5000,0.5000,0.5000,0.5000,-1.28,7.75,0.414,,1,0,,
9.964,0.5000,0.5000,0.5000,0.5000,-1.80,8.63,0.440,,1,0,,
9.998,0.5000,0.5000,0.5000,0.5000,-1.57,9.60,0.442,,1,0,,
10.044,0.5000,0.5000,0.5000,0.5000,-1.28,10.29,0.438,,1,0,,
10.077,0.5000,0.5000,0.5000,0.5000,-1.01,12.52,0.440,,1,0,,
10.095,0.5000,0.5000,0.5000,0.5000,-0.96,13.45,0.441,,1,0,,
10.123,0.5000,0.5000,0.5000,0.5000,-1.02,13.73,0.436,,1,0,,
10.148,0.5000,0.5000,0.5000,0.5000,-1.18,13.98,0.430,,1,0,,
10.205,0.5000,0.5000,0.5000,0.5000,-1.13,12.43,0.446,,1,0,,
10.237,0.5000,0.5000,0.5000,0.5000,-1.19,12.02,0.444,,1,0,,
10.270,0.5000,0.5000,0.5000,0.5000,-1.09,12.64,0.439,,1,0,,
10.301,0.5000,0.5000,0.5000,0.5000,-1.40,13.66,0.444,,1,0,,
10.331,0.5000,0.5000,0.5000,0.5000,-1.35,13.79,0.438,,1,0,,
10.365,0.5000,0.5000,0.5000,0.5000,-1.19,11.22,0.440,,1,0,,
10.398,0.5000,0.5000,0.5000,0.5000,-1.52,10.93,0.448,,1,0,,
10.429,0.5000,0.5000,0.5000,0.5000,-0.82,11.55,0.442,,1,0,,
10.461,0.5000,0.5000,0.5000,0.5000,-0.80,10.85,0.434,,1,0,,
10.493,0.5000,0.5000,0.5000,0.5000,-1.08,10.94,0.422,,1,0,,
10.526,0.5000,0.5000,0.5000,0.5000,-0.93,9.80,0.420,,1,0,,
10.557,0.5000,0.5000,0.5000,0.5000,-1.06,9.28,0.444,,1,0,,
10.605,0.5000,0.5000,0.5000,0.5000,-1.62,9.01,0.443,,1,0,,
10.636,0.5000,0.5000,0.5000,0.5000,-1.35,8.62,0.437,,1,0,,
10.669,0.5000,0.5000,0.5000,0.5000,-1.23,11.24,0.431,,1,0,,
10.700,0.5000,0.5000,0.5000,0.5000,-0.90,10.64,0.431,,1,0,,
10.733,0.5000,0.5000,0.5000,0.5000,-1.27,10.29,0.430,,1,0,,
10.765,0.5000,0.5000,0.5000,0.5000,-1.81,9.23,0.421,,1,0,,
10.796,0.5000,0.5000,0.5000,0.5000,-1.67,9.70,0.420,,1,0,,
10.830,0.5000,0.5000,0.5000,0.5000,-1.48,11.13,0.413,,1,0,,
10.861,0.5000,0.5000,0.5000,0.5000,-1.18,12.02,0.412,,1,0,,
10.893,0.5000,0.5000,0.5000,0.5000,-1.20,11.92,0.420,,1,0,,
10.927,0.5000,0.5000,0.5000,0.5000,-0.99,11.63,0.410,,1,0,,
10.959,0.5000,0.5000,0.5000,0.5000,-1.08,10.92,0.418,,1,0,,
10.988,0.5000,0.5000,0.5000,0.5000,-0.92,10.65,0.412,,1,0,,
11.019,0.5000,0.5000,0.5000,0.5000,-0.94,7.34,0.414,,1,0,,
11.053,0.5000,0.5000,0.5000,0.5000,-0.86,8.61,0.395,,1,0,,
11.086,0.5000,0.5000,0.5000,0.5000,-0.83,5.79,0.397,,1,0,,
11.118,0.5000,0.5000,0.5000,0.5000,-0.99,1.27,0.408,,1,0,,
11.149,0.5000,0.5000,0.5000,0.5000,-1.01,4.02,0.412,,1,0,,
11.196,0.5000,0.5000,0.5000,0.5000,-1.11,2.47,0.414,,1,0,,
11.229,0.5000,0.5000,0.5000,0.5000,-0.94,7.09,0.420,,1,0,,
11.260,0.5000,0.5000,0.5000,0.5000,-0.93,6.88,0.416,,1,0,,
11.294,0.5000,0.5000,0.5000,0.5000,-0.89,6.04,0.424,,1,0,,
11.325,0.5000,0.5000,0.5000,0.5000,-0.81,6.53,0.409,,1,0,,
11.357,0.5000,0.5000,0.5000,0.5000,-0.83,11.26,0.407,,1,0,,
11.389,0.5000,0.5000,0.5000,0.5000,-0.98,11.33,0.404,,1,0,,
11.420,0.5000,0.5000,0.5000,0.5000,-0.48,12.09,0.414,,1,0,,
11.453,0.5000,0.5000,0.5000,0.5000,-0.49,11.15,0.409,,1,0,,
11.484,0.5000,0.5000,0.5000,0.5000,-0.49,11.54,0.408,,1,0,,
11.517,0.5000,0.5000,0.5000,0.5000,-0.35,11.26,0.407,,1,0,,
11.547,0.5000,0.5000,0.5000,0.5000,-0.45,10.09,0.413,,1,0,,
11.581,0.5000,0.5000,0.5000,0.5000,-0.51,11.57,0.410,,1,0,,
11.613,0.5000,0.5000,0.5000,0.5000,-0.82,10.96,0.412,,1,0,,
11.646,0.5000,0.5000,0.5000,0.5000,-0.91,9.57,0.409,,1,0,,
11.676,0.5000,0.5000,0.5000,0.5000,-0.77,9.66,0.413,,1,0,,
11.712,0.5000,0.5000,0.5000,0.5000,-0.75,10.24,0.415,,1,0,,
11.757,0.5000,0.5000,0.5000,0.5000,-0.54,10.84,0.413,,1,0,,
11.789,0.5000,0.5000,0.5000,0.5000,-0.42,10.76,0.415,,1,0,,
11.821,0.5000,0.5000,0.5000,0.5000,-0.57,10.84,0.418,,1,0,,
11.851,0.5000,0.5000,0.5000,0.5000,-0.63,11.31,0.411,,1,0,,
11.884,0.5000,0.5000,0.5000,0.5000,-0.77,11.54,0.403,,1,0,,
11.917,0.5000,0.5000,0.5000,0.5000,-0.80,12.15,0.407,,1,0,,
11.950,0.5000,0.5000,0.5000,0.5000,-0.77,11.77,0.403,,1,0,,
11.981,0.5000,0.5000,0.5000,0.5000,-0.10,12.80,0.400,,1,0,,
