time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y,X_feat,Y_feat,loo_mgae_deg,loo_euc_cm,loo_euc_x_cm,loo_euc_y_cm
3.686,0.5000,0.5000,0.5000,0.5000,-0.99,18.11,0.082,,1,0,,,,,,-5.66346,5.90418,,,,
3.717,0.5000,0.5000,0.5000,0.5000,-1.02,17.90,0.095,,1,0,,,,,,-5.78076,6.06510,,,,
3.747,0.5000,0.5000,0.5000,0.5000,-1.05,17.73,0.088,,1,0,,,,,,-5.76695,6.07207,,,,
3.780,0.5000,0.5000,0.5000,0.5000,-1.09,17.54,0.093,,1,0,,,,,,-5.77883,6.08042,,,,
3.832,0.5000,0.5000,0.5000,0.5000,-1.15,17.27,0.099,,1,0,,,,,,-5.76083,6.04855,,,,
3.859,0.5000,0.5000,0.5000,0.5000,-1.18,17.11,0.096,,1,0,,,,,,-5.74701,6.04123,,,,
3.893,0.5000,0.5000,0.5000,0.5000,-1.19,17.00,0.078,,1,0,,,,,,-5.80585,6.11201,,,,
3.925,0.5000,0.5000,0.5000,0.5000,-1.19,16.88,0.070,,1,0,,,,,,-5.68949,6.05790,,,,
3.961,0.5000,0.5000,0.5000,0.5000,-1.20,16.77,0.079,,1,0,,,,,,-5.69299,6.05466,,,,
3.988,0.5000,0.5000,0.5000,0.5000,-1.20,16.74,0.085,,1,0,,,,,,-5.76892,6.09123,,,,
4.020,0.5000,0.5000,0.5000,0.5000,-1.20,16.69,0.075,,1,0,,,,,,-5.79217,6.12259,,,,
4.051,0.5000,0.5000,0.5000,0.5000,-1.20,16.59,0.084,,1,0,,,,,,-5.75642,6.10393,,,,
4.083,0.5000,0.5000,0.5000,0.5000,-1.20,16.45,0.096,,1,0,,,,,,-5.75249,6.14429,,,,
4.117,0.5000,0.5000,0.5000,0.5000,-1.20,16.35,0.115,,1,0,,,,,,-5.75603,6.12480,,,,
4.147,0.5000,0.5000,0.5000,0.5000,-1.24,16.29,0.111,,1,0,,,,,,-5.77222,6.10845,,,,
4.217,0.5000,0.5000,0.5000,0.5000,-1.27,16.22,0.112,,1,0,,,,,,-5.80764,6.14062,,,,
4.244,0.5000,0.5000,0.5000,0.5000,-1.31,16.15,0.108,,1,0,,,,,,-5.80969,6.14650,,,,
4.277,0.5000,0.5000,0.5000,0.5000,-1.37,16.09,0.109,,1,0,,,,,,-5.81400,6.14593,,,,
4.308,0.5000,0.5000,0.5000,0.5000,-1.42,16.04,0.113,,1,0,,,,,,-5.74164,6.11631,,,,
4.341,0.5000,0.5000,0.5000,0.5000,-1.42,16.00,0.099,,1,0,,,,,,-5.88465,6.27028,,,,
4.388,0.5000,0.5000,0.5000,0.5000,-1.42,15.92,0.084,,1,0,,,,,,-5.86796,6.30380,,,,
4.420,0.5000,0.5000,0.5000,0.5000,-1.44,15.85,0.081,,1,0,,,,,,-5.88140,6.29822,,,,
4.442,0.5000,0.5000,0.5000,0.5000,-1.47,15.79,0.075,,1,0,,,,,,-5.89469,6.29791,,,,
4.464,0.5000,0.5000,0.5000,0.5000,-1.48,15.76,0.092,,1,0,,,,,,-5.86025,6.26932,,,,
4.489,0.5000,0.5000,0.5000,0.5000,-1.51,15.77,0.108,,1,0,,,,,,-5.82059,6.24866,,,,
4.517,0.5000,0.5000,0.5000,0.5000,-1.52,15.83,0.136,,1,0,,,,,,-5.74943,6.14044,,,,
4.547,0.5000,0.5000,0.5000,0.5000,-1.50,15.90,0.149,,1,0,,,,,,-5.77820,6.16690,,,,
4.612,0.5000,0.5000,0.5000,0.5000,-1.54,16.13,0.174,,1,0,,,,,,-5.79251,6.13497,,,,
4.645,0.5000,0.5000,0.5000,0.5000,-1.57,16.21,0.202,,1,0,,,,,,-5.83717,6.15902,,,,
4.675,0.5000,0.5000,0.5000,0.5000,-1.61,16.22,0.189,,1,0,,,,,,-5.89685,6.24033,,,,
4.708,0.5000,0.5000,0.5000,0.5000,-1.65,16.23,0.179,,1,0,,,,,,-5.62321,6.04732,,,,
4.740,0.5000,0.5000,0.5000,0.5000,-1.66,16.30,0.203,,1,0,,,,,,-5.58985,5.96466,,,,
4.774,0.5000,0.5000,0.5000,0.5000,-1.66,16.36,0.203,,1,0,,,,,,-5.66347,6.03308,,,,
4.807,0.5000,0.5000,0.5000,0.5000,-1.66,16.38,0.194,,1,0,,,,,,-5.64230,5.99483,,,,
4.836,0.5000,0.5000,0.5000,0.5000,-1.67,16.37,0.176,,1,0,,,,,,-5.64217,6.03542,,,,
4.871,0.5000,0.5000,0.5000,0.5000,-1.65,16.44,0.199,,1,0,,,,,,-5.69587,6.07333,,,,
4.901,0.5000,0.5000,0.5000,0.5000,-1.63,16.53,0.201,,1,0,,,,,,-5.77334,6.15599,,,,
4.952,0.5000,0.5000,0.5000,0.5000,-1.62,16.60,0.191,,1,0,,,,,,-5.85899,6.25278,,,,
4.978,0.5000,0.5000,0.5000,0.5000,-1.61,16.67,0.196,,1,0,,,,,,-5.89329,6.26410,,,,
5.013,0.5000,0.5000,0.5000,0.5000,-1.62,16.69,0.190,,1,0,,,,,,-5.88030,6.25479,,,,
5.043,0.5000,0.5000,0.5000,0.5000,-1.62,16.76,0.215,,1,0,,,,,,-5.65807,6.10607,,,,
5.075,0.5000,0.5000,0.5000,0.5000,-1.63,16.79,0.205,,1,0,,,,,,-5.55348,6.02686,,,,
5.109,0.5000,0.5000,0.5000,0.5000,-1.60,16.82,0.222,,1,0,,,,,,-5.53440,6.02715,,,,
5.140,0.5000,0.5000,0.5000,0.5000,-1.58,16.81,0.182,,1,0,,,,,,-5.56623,6.06283,,,,
5.172,0.5000,0.5000,0.5000,0.5000,-1.56,16.79,0.185,,1,0,,,,,,-5.56940,6.07294,,,,
5.205,0.5000,0.5000,0.5000,0.5000,-1.52,16.70,0.097,,1,0,,,,,,-5.62486,6.23648,,,,
5.237,0.5000,0.5000,0.5000,0.5000,-1.49,16.54,0.043,,1,0,,,,,,-5.71959,6.55944,,,,
5.269,0.5000,0.5000,0.5000,0.5000,-1.51,16.41,0.041,,1,0,,,,,,-5.79576,6.74582,,,,
5.299,0.5000,0.5000,0.5000,0.5000,-1.55,16.20,0.044,,1,0,,,,,,-5.68804,6.66266,,,,
5.331,0.5000,0.5000,0.5000,0.5000,-1.58,15.97,0.050,,1,0,,,,,,-5.67286,6.59699,,,,
5.367,0.5000,0.5000,0.5000,0.5000,-1.58,15.73,0.045,,1,0,,,,,,-5.80272,6.67065,,,,
5.399,0.5000,0.5000,0.5000,0.5000,-1.59,15.53,0.052,,1,0,,,,,,-5.70833,6.50918,,,,
5.432,0.5000,0.5000,0.5000,0.5000,-1.63,15.31,0.077,,1,0,,,,,,-5.52606,6.28902,,,,
5.461,0.5000,0.5000,0.5000,0.5000,-1.65,15.16,0.089,,1,0,,,,,,-5.48071,6.22426,,,,
5.513,0.5000,0.5000,0.5000,0.5000,-1.68,14.96,0.079,,1,0,,,,,,-5.55279,6.24373,,,,
5.539,0.5000,0.5000,0.5000,0.5000,-1.69,14.90,0.083,,1,0,,,,,,-5.55855,6.19295,,,,
5.572,0.5000,0.5000,0.5000,0.5000,-1.73,14.84,0.080,,1,0,,,,,,-5.55715,6.18067,,,,
5.604,0.5000,0.5000,0.5000,0.5000,-1.77,14.81,0.088,,1,0,,,,,,-5.52853,6.12344,,,,
5.637,0.5000,0.5000,0.5000,0.5000,-1.79,14.79,0.084,,1,0,,,,,,-5.54728,6.14832,,,,
5.668,0.5000,0.5000,0.5000,0.5000,-1.82,14.81,0.088,,1,0,,,,,,-5.62171,6.23547,,,,
5.700,0.5000,0.5000,0.5000,0.5000,-1.83,14.84,0.093,,1,0,,,,,,-5.61041,6.19297,,,,
5.732,0.5000,0.5000,0.5000,0.5000,-1.83,14.85,0.097,,1,0,,,,,,-5.59601,6.17812,,,,
5.765,0.5000,0.5000,0.5000,0.5000,-1.86,14.81,0.100,,1,0,,,,,,-5.55786,6.13928,,,,
5.798,0.5000,0.5000,0.5000,0.5000,-1.89,14.74,0.105,,1,0,,,,,,-5.57512,6.10399,,,,
5.829,0.5000,0.5000,0.5000,0.5000,-1.92,14.70,0.108,,1,0,,,,,,-5.58725,6.13647,,,,
5.861,0.5000,0.5000,0.5000,0.5000,-1.96,14.70,0.103,,1,0,,,,,,-5.44390,6.04084,,,,
5.894,0.5000,0.5000,0.5000,0.5000,-1.98,14.73,0.122,,1,0,,,,,,-5.45566,6.03960,,,,
5.923,0.5000,0.5000,0.5000,0.5000,-1.99,14.75,0.106,,1,0,,,,,,-5.53659,6.13554,,,,
5.956,0.5000,0.5000,0.5000,0.5000,-1.97,14.76,0.116,,1,0,,,,,,-5.34064,6.02195,,,,
5.988,0.5000,0.5000,0.5000,0.5000,-1.96,14.77,0.119,,1,0,,,,,,-5.53105,6.22990,,,,
6.020,0.5000,0.5000,0.5000,0.5000,-1.95,14.79,0.124,,1,0,,,,,,-5.53671,6.23129,,,,
6.053,0.5000,0.5000,0.5000,0.5000,-1.94,14.81,0.121,,1,0,,,,,,-5.46962,6.16787,,,,
6.100,0.5000,0.5000,0.5000,0.5000,-1.93,14.85,0.129,,1,0,,,,,,-5.46669,6.18900,,,,
6.131,0.5000,0.5000,0.5000,0.5000,-1.94,14.91,0.119,,1,0,,,,,,-5.47561,6.20861,,,,
6.162,0.5000,0.5000,0.5000,0.5000,-1.94,14.93,0.112,,1,0,,,,,,-5.52986,6.23911,,,,
6.196,0.5000,0.5000,0.5000,0.5000,-1.95,14.92,0.103,,1,0,,,,,,-5.56747,6.27137,,,,
6.228,0.5000,0.5000,0.5000,0.5000,-1.95,14.90,0.106,,1,0,,,,,,-5.67561,6.34833,,,,
6.262,0.5000,0.5000,0.5000,0.5000,-1.92,14.89,0.100,,1,0,,,,,,-5.79485,6.45936,,,,
6.293,0.5000,0.5000,0.5000,0.5000,-1.90,14.89,0.107,,1,0,,,,,,-5.77978,6.41121,,,,
6.324,0.5000,0.5000,0.5000,0.5000,-1.88,14.92,0.119,,1,0,,,,,,-5.77236,6.40213,,,,
6.358,0.5000,0.5000,0.5000,0.5000,-1.85,14.92,0.146,,1,0,,,,,,-5.74137,6.38199,,,,
6.389,0.5000,0.5000,0.5000,0.5000,-1.83,14.92,0.153,,1,0,,,,,,-5.67985,6.30760,,,,
6.420,0.5000,0.5000,0.5000,0.5000,-1.76,14.95,0.169,,1,0,,,,,,-5.65376,6.30864,,,,
6.453,0.5000,0.5000,0.5000,0.5000,-1.69,15.01,0.160,,1,0,,,,,,-5.79238,6.44354,,,,
6.484,0.5000,0.5000,0.5000,0.5000,-1.65,15.09,0.165,,1,0,,,,,,-5.75643,6.40747,,,,
6.516,0.5000,0.5000,0.5000,0.5000,-1.63,15.10,0.161,,1,0,,,,,,-5.80129,6.40686,,,,
6.548,0.5000,0.5000,0.5000,0.5000,-1.62,15.10,0.143,,1,0,,,,,,-5.79379,6.38547,,,,
6.615,0.5000,0.5000,0.5000,0.5000,-1.72,14.97,0.130,,1,0,,,,,,-5.57456,6.21196,,,,
6.659,0.5000,0.5000,0.5000,0.5000,-1.80,14.91,0.135,,1,0,,,,,,-5.64104,6.25337,,,,
6.692,0.5000,0.5000,0.5000,0.5000,-1.84,14.88,0.118,,1,0,,,,,,-5.68288,6.31828,,,,
6.714,0.5000,0.5000,0.5000,0.5000,-1.85,14.87,0.112,,1,0,,,,,,-5.71175,6.36985,,,,
6.737,0.5000,0.5000,0.5000,0.5000,-1.86,14.85,0.108,,1,0,,,,,,-5.70049,6.37229,,,,
6.759,0.5000,0.5000,0.5000,0.5000,-1.88,14.82,0.109,,1,0,,,,,,-5.66615,6.34775,,,,
6.790,0.5000,0.5000,0.5000,0.5000,-1.93,14.82,0.112,,1,0,,,,,,-5.66326,6.33774,,,,
6.820,0.5000,0.5000,0.5000,0.5000,-1.97,14.81,0.114,,1,0,,,,,,-5.68321,6.34427,,,,
6.850,0.5000,0.5000,0.5000,0.5000,-2.01,14.80,0.121,,1,0,,,,,,-5.50838,6.19624,,,,
6.884,0.5000,0.5000,0.5000,0.5000,-2.01,14.82,0.110,,1,0,,,,,,-5.60395,6.30816,,,,
6.915,0.5000,0.5000,0.5000,0.5000,-2.00,14.85,0.119,,1,0,,,,,,-5.71030,6.36730,,,,
6.948,0.5000,0.5000,0.5000,0.5000,-2.00,14.92,0.119,,1,0,,,,,,-5.72546,6.37141,,,,
7.014,0.5000,0.5000,0.5000,0.5000,-2.02,14.94,0.132,,1,0,,,,,,-5.54574,6.22000,,,,
7.045,0.5000,0.5000,0.5000,0.5000,-2.02,14.94,0.126,,1,0,,,,,,-5.61184,6.25318,,,,
7.074,0.5000,0.5000,0.5000,0.5000,-2.04,14.95,0.114,,1,0,,,,,,-5.65507,6.30989,,,,
7.108,0.5000,0.5000,0.5000,0.5000,-2.04,14.99,0.114,,1,0,,,,,,-5.71234,6.36912,,,,
7.142,0.5000,0.5000,0.5000,0.5000,-2.07,15.09,0.124,,1,0,,,,,,-5.73043,6.36915,,,,
7.172,0.5000,0.5000,0.5000,0.5000,-2.12,15.17,0.108,,1,0,,,,,,-5.83616,6.48924,,,,
7.221,0.5000,0.5000,0.5000,0.5000,-2.14,15.21,0.113,,1,0,,,,,,-5.75095,6.41092,,,,
7.252,0.5000,0.5000,0.5000,0.5000,-2.16,15.16,0.110,,1,0,,,,,,-5.70224,6.38475,,,,
7.275,0.5000,0.5000,0.5000,0.5000,-2.17,15.10,0.106,,1,0,,,,,,-5.70221,6.39508,,,,
7.297,0.5000,0.5000,0.5000,0.5000,-2.17,15.05,0.100,,1,0,,,,,,-5.76611,6.45464,,,,
7.319,0.5000,0.5000,0.5000,0.5000,-2.17,15.01,0.101,,1,0,,,,,,-5.85162,6.50556,,,,
7.349,0.5000,0.5000,0.5000,0.5000,-2.17,15.01,0.106,,1,0,,,,,,-5.90909,6.54794,,,,
7.417,0.5000,0.5000,0.5000,0.5000,-2.22,14.93,0.102,,1,0,,,,,,-5.89932,6.54642,,,,
7.442,0.5000,0.5000,0.5000,0.5000,-2.26,14.88,0.101,,1,0,,,,,,-5.93408,6.55604,,,,
7.475,0.5000,0.5000,0.5000,0.5000,-2.34,14.86,0.101,,1,0,,,,,,-5.88483,6.53870,,,,
7.508,0.5000,0.5000,0.5000,0.5000,-2.44,14.80,0.097,,1,0,,,,,,-5.93217,6.57005,,,,
7.539,0.5000,0.5000,0.5000,0.5000,-2.50,14.81,0.100,,1,0,,,,,,-5.87968,6.52163,,,,
7.570,0.5000,0.5000,0.5000,0.5000,-2.56,14.84,0.103,,1,0,,,,,,-5.89741,6.51822,,,,
7.604,0.5000,0.5000,0.5000,0.5000,-2.58,14.89,0.114,,1,0,,,,,,-5.86283,6.45385,,,,
7.635,0.5000,0.5000,0.5000,0.5000,-2.59,14.96,0.126,,1,0,,,,,,-5.81971,6.38847,,,,
7.668,0.5000,0.5000,0.5000,0.5000,-2.58,15.08,0.124,,1,0,,,,,,-5.82381,6.38544,,,,
7.700,0.5000,0.5000,0.5000,0.5000,-2.58,15.17,0.124,,1,0,,,,,,-5.78483,6.34866,,,,
7.733,0.5000,0.5000,0.5000,0.5000,-2.57,15.25,0.121,,1,0,,,,,,-6.00152,6.50115,,,,
7.763,0.5000,0.5000,0.5000,0.5000,-2.56,15.32,0.131,,1,0,,,,,,-5.98036,6.48452,,,,
7.815,0.5000,0.5000,0.5000,0.5000,-2.56,15.45,0.127,,1,0,,,,,,-6.06552,6.58430,,,,
7.843,0.5000,0.5000,0.5000,0.5000,-2.55,15.56,0.137,,1,0,,,,,,-5.91164,6.47778,,,,
7.876,0.5000,0.5000,0.5000,0.5000,-2.53,15.63,0.150,,1,0,,,,,,-5.98492,6.53473,,,,
7.908,0.5000,0.5000,0.5000,0.5000,-2.50,15.71,0.158,,1,0,,,,,,-5.96232,6.51610,,,,
7.939,0.5000,0.5000,0.5000,0.5000,-2.48,15.75,0.146,,1,0,,,,,,-5.97356,6.53634,,,,
