time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y,X_feat,Y_feat,loo_mgae_deg,loo_euc_cm,loo_euc_x_cm,loo_euc_y_cm
6.622,,,,,,,,,0,0,,,,,,,,,,,
6.654,,,,,,,,,0,0,,,,,,,,,,,
6.686,,,,,,,,,0,0,,,,,,,,,,,
6.722,,,,,,,,,0,0,,,,,,,,,,,
6.757,,,,,,,,,0,0,,,,,,,,,,,
6.795,,,,,,,,,0,0,,,,,,,,,,,
6.840,,,,,,,,,0,0,,,,,,,,,,,
6.891,,,,,,,,,0,0,,,,,,,,,,,
6.942,,,,,,,,,0,0,,,,,,,,,,,
6.988,,,,,,,,,0,0,,,,,,,,,,,
7.021,,,,,,,,,0,0,,,,,,,,,,,
7.053,,,,,,,,,0,0,,,,,,,,,,,
7.091,,,,,,,,,0,0,,,,,,,,,,,
7.139,,,,,,,,,0,0,,,,,,,,,,,
7.172,,,,,,,,,0,0,,,,,,,,,,,
7.212,,,,,,,,,0,0,,,,,,,,,,,
7.255,,,,,,,,,0,0,,,,,,,,,,,
7.289,,,,,,,,,0,0,,,,,,,,,,,
7.338,,,,,,,,,0,0,,,,,,,,,,,
7.376,,,,,,,,,0,0,,,,,,,,,,,
7.422,,,,,,,,,0,0,,,,,,,,,,,
7.468,,,,,,,,,0,0,,,,,,,,,,,
7.509,,,,,,,,,0,0,,,,,,,,,,,
7.557,,,,,,,,,0,0,,,,,,,,,,,
7.588,,,,,,,,,0,0,,,,,,,,,,,
7.624,,,,,,,,,0,0,,,,,,,,,,,
7.656,,,,,,,,,0,0,,,,,,,,,,,
7.690,,,,,,,,,0,0,,,,,,,,,,,
7.735,,,,,,,,,0,0,,,,,,,,,,,
7.787,,,,,,,,,0,0,,,,,,,,,,,
7.841,,,,,,,,,0,0,,,,,,,,,,,
7.888,,,,,,,,,0,0,,,,,,,,,,,
7.924,,,,,,,,,0,0,,,,,,,,,,,
7.976,,,,,,,,,0,0,,,,,,,,,,,
8.038,,,,,,,,,0,0,,,,,,,,,,,
8.071,,,,,,,,,0,0,,,,,,,,,,,
8.114,,,,,,,,,0,0,,,,,,,,,,,
8.153,,,,,,,,,0,0,,,,,,,,,,,
8.188,,,,,,,,,0,0,,,,,,,,,,,
8.256,,,,,,,,,0,0,,,,,,,,,,,
8.306,,,,,,,,,0,0,,,,,,,,,,,
8.340,,,,,,,,,0,0,,,,,,,,,,,
8.372,,,,,,,,,0,0,,,,,,,,,,,
8.405,,,,,,,,,0,0,,,,,,,,,,,
8.438,,,,,,,,,0,0,,,,,,,,,,,
8.495,,,,,,,,,0,0,,,,,,,,,,,
8.540,,,,,,,,,0,0,,,,,,,,,,,
8.574,,,,,,,,,0,0,,,,,,,,,,,
8.609,,,,,,,,,0,0,,,,,,,,,,,
8.640,,,,,,,,,0,0,,,,,,,,,,,
8.688,,,,,,,,,0,0,,,,,,,,,,,
8.723,,,,,,,,,0,0,,,,,,,,,,,
8.769,,,,,,,,,0,0,,,,,,,,,,,
8.824,,,,,,,,,0,0,,,,,,,,,,,
8.871,,,,,,,,,0,0,,,,,,,,,,,
8.924,,,,,,,,,0,0,,,,,,,,,,,
8.974,,,,,,,,,0,0,,,,,,,,,,,
9.015,,,,,,,,,0,0,,,,,,,,,,,
9.062,,,,,,,,,0,0,,,,,,,,,,,
9.146,,,,,,,,,0,0,,,,,,,,,,,
9.231,,,,,,,,,0,0,,,,,,,,,,,
9.291,,,,,,,,,0,0,,,,,,,,,,,
9.335,,,,,,,,,0,0,,,,,,,,,,,
9.386,,,,,,,,,0,0,,,,,,,,,,,
9.439,,,,,,,,,0,0,,,,,,,,,,,
9.491,,,,,,,,,0,0,,,,,,,,,,,
9.563,,,,,,,,,0,0,,,,,,,,,,,
9.608,,,,,,,,,0,0,,,,,,,,,,,
9.659,,,,,,,,,0,0,,,,,,,,,,,
9.729,,,,,,,,,0,0,,,,,,,,,,,
9.794,,,,,,,,,0,0,,,,,,,,,,,
9.857,,,,,,,,,0,0,,,,,,,,,,,
9.912,,,,,,,,,0,0,,,,,,,,,,,
9.973,,,,,,,,,0,0,,,,,,,,,,,
10.024,,,,,,,,,0,0,,,,,,,,,,,
10.074,,,,,,,,,0,0,,,,,,,,,,,
10.128,,,,,,,,,0,0,,,,,,,,,,,
10.198,,,,,,,,,0,0,,,,,,,,,,,
10.259,,,,,,,,,0,0,,,,,,,,,,,
10.324,,,,,,,,,0,0,,,,,,,,,,,
10.395,,,,,,,,,0,0,,,,,,,,,,,
10.477,,,,,,,,,0,0,,,,,,,,,,,
10.542,,,,,,,,,0,0,,,,,,,,,,,
10.627,,,,,,,,,0,0,,,,,,,,,,,
10.673,,,,,,,,,0,0,,,,,,,,,,,
10.722,,,,,,,,,0,0,,,,,,,,,,,
10.765,,,,,,,,,0,0,,,,,,,,,,,
10.821,,,,,,,,,0,0,,,,,,,,,,,
10.872,,,,,,,,,0,0,,,,,,,,,,,
10.927,,,,,,,,,0,0,,,,,,,,,,,
10.980,,,,,,,,,0,0,,,,,,,,,,,
11.041,,,,,,,,,0,0,,,,,,,,,,,
11.092,,,,,,,,,0,0,,,,,,,,,,,
11.154,,,,,,,,,0,0,,,,,,,,,,,
11.206,,,,,,,,,0,0,,,,,,,,,,,
11.262,,,,,,,,,0,0,,,,,,,,,,,
11.313,,,,,,,,,0,0,,,,,,,,,,,
11.377,,,,,,,,,0,0,,,,,,,,,,,
11.446,,,,,,,,,0,0,,,,,,,,,,,
11.509,,,,,,,,,0,0,,,,,,,,,,,
11.573,,,,,,,,,0,0,,,,,,,,,,,
11.623,,,,,,,,,0,0,,,,,,,,,,,
11.679,,,,,,,,,0,0,,,,,,,,,,,
11.744,,,,,,,,,0,0,,,,,,,,,,,
11.806,,,,,,,,,0,0,,,,,,,,,,,
11.875,,,,,,,,,0,0,,,,,,,,,,,
11.941,,,,,,,,,0,0,,,,,,,,,,,
11.988,,,,,,,,,0,0,,,,,,,,,,,
12.040,,,,,,,,,0,0,,,,,,,,,,,
12.088,,,,,,,,,0,0,,,,,,,,,,,
12.140,,,,,,,,,0,0,,,,,,,,,,,
12.211,,,,,,,,,0,0,,,,,,,,,,,
12.276,,,,,,,,,0,0,,,,,,,,,,,
12.340,,,,,,,,,0,0,,,,,,,,,,,
12.413,,,,,,,,,0,0,,,,,,,,,,,
12.479,,,,,,,,,0,0,,,,,,,,,,,
12.547,,,,,,,,,0,0,,,,,,,,,,,
12.611,,,,,,,,,0,0,,,,,,,,,,,
12.674,,,,,,,,,0,0,,,,,,,,,,,
12.741,,,,,,,,,0,0,,,,,,,,,,,
12.802,,,,,,,,,0,0,,,,,,,,,,,
12.869,,,,,,,,,0,0,,,,,,,,,,,
12.906,,,,,,,,,0,0,,,,,,,,,,,
12.950,,,,,,,,,0,0,,,,,,,,,,,
13.009,,,,,,,,,0,0,,,,,,,,,,,
13.053,,,,,,,,,0,0,,,,,,,,,,,
13.092,,,,,,,,,0,0,,,,,,,,,,,
13.142,,,,,,,,,0,0,,,,,,,,,,,
13.189,,,,,,,,,0,0,,,,,,,,,,,
13.223,,,,,,,,,0,0,,,,,,,,,,,
13.262,,,,,,,,,0,0,,,,,,,,,,,
13.303,,,,,,,,,0,0,,,,,,,,,,,
13.340,,,,,,,,,0,0,,,,,,,,,,,
13.390,,,,,,,,,0,0,,,,,,,,,,,
13.474,,,,,,,,,0,0,,,,,,,,,,,
13.536,,,,,,,,,0,0,,,,,,,,,,,
13.589,,,,,,,,,0,0,,,,,,,,,,,
13.641,,,,,,,,,0,0,,,,,,,,,,,
13.690,,,,,,,,,0,0,,,,,,,,,,,
13.739,,,,,,,,,0,0,,,,,,,,,,,
13.773,,,,,,,,,0,0,,,,,,,,,,,
13.812,,,,,,,,,0,0,,,,,,,,,,,
13.847,,,,,,,,,0,0,,,,,,,,,,,
13.891,,,,,,,,,0,0,,,,,,,,,,,
13.935,,,,,,,,,0,0,,,,,,,,,,,
13.986,,,,,,,,,0,0,,,,,,,,,,,
14.030,,,,,,,,,0,0,,,,,,,,,,,
14.069,,,,,,,,,0,0,,,,,,,,,,,
14.119,,,,,,,,,0,0,,,,,,,,,,,
14.154,,,,,,,,,0,0,,,,,,,,,,,
14.208,,,,,,,,,0,0,,,,,,,,,,,
14.256,,,,,,,,,0,0,,,,,,,,,,,
14.295,,,,,,,,,0,0,,,,,,,,,,,
14.334,,,,,,,,,0,0,,,,,,,,,,,
14.385,,,,,,,,,0,0,,,,,,,,,,,
14.452,,,,,,,,,0,0,,,,,,,,,,,
14.508,,,,,,,,,0,0,,,,,,,,,,,
14.548,,,,,,,,,0,0,,,,,,,,,,,
14.619,,,,,,,,,0,0,,,,,,,,,,,
14.669,,,,,,,,,0,0,,,,,,,,,,,
14.720,,,,,,,,,0,0,,,,,,,,,,,
14.755,,,,,,,,,0,0,,,,,,,,,,,
14.806,,,,,,,,,0,0,,,,,,,,,,,
14.856,,,,,,,,,0,0,,,,,,,,,,,
14.906,,,,,,,,,0,0,,,,,,,,,,,
14.956,,,,,,,,,0,0,,,,,,,,,,,
15.004,,,,,,,,,0,0,,,,,,,,,,,
15.063,,,,,,,,,0,0,,,,,,,,,,,
15.179,,,,,,,,,0,0,,,,,,,,,,,
15.239,,,,,,,,,0,0,,,,,,,,,,,
15.291,,,,,,,,,0,0,,,,,,,,,,,
15.340,,,,,,,,,0,0,,,,,,,,,,,
15.404,,,,,,,,,0,0,,,,,,,,,,,
15.455,,,,,,,,,0,0,,,,,,,,,,,
15.505,,,,,,,,,0,0,,,,,,,,,,,
15.572,,,,,,,,,0,0,,,,,,,,,,,
15.646,,,,,,,,,0,0,,,,,,,,,,,
15.725,,,,,,,,,0,0,,,,,,,,,,,
15.824,,,,,,,,,0,0,,,,,,,,,,,
15.942,,,,,,,,,0,0,,,,,,,,,,,
16.043,,,,,,,,,0,0,,,,,,,,,,,
16.117,,,,,,,,,0,0,,,,,,,,,,,
16.191,,,,,,,,,0,0,,,,,,,,,,,
16.266,,,,,,,,,0,0,,,,,,,,,,,
16.339,,,,,,,,,0,0,,,,,,,,,,,
16.404,,,,,,,,,0,0,,,,,,,,,,,
16.456,,,,,,,,,0,0,,,,,,,,,,,
16.520,,,,,,,,,0,0,,,,,,,,,,,
16.594,,,,,,,,,0,0,,,,,,,,,,,
16.692,,,,,,,,,0,0,,,,,,,,,,,
16.760,,,,,,,,,0,0,,,,,,,,,,,
16.818,,,,,,,,,0,0,,,,,,,,,,,
16.863,,,,,,,,,0,0,,,,,,,,,,,
16.921,,,,,,,,,0,0,,,,,,,,,,,
16.965,,,,,,,,,0,0,,,,,,,,,,,
17.017,,,,,,,,,0,0,,,,,,,,,,,
17.070,,,,,,,,,0,0,,,,,,,,,,,
17.128,,,,,,,,,0,0,,,,,,,,,,,
17.187,,,,,,,,,0,0,,,,,,,,,,,
17.221,,,,,,,,,0,0,,,,,,,,,,,
17.267,,,,,,,,,0,0,,,,,,,,,,,
17.305,,,,,,,,,0,0,,,,,,,,,,,
17.360,,,,,,,,,0,0,,,,,,,,,,,
17.460,,,,,,,,,0,0,,,,,,,,,,,
17.520,,,,,,,,,0,0,,,,,,,,,,,
17.585,,,,,,,,,0,0,,,,,,,,,,,
17.646,,,,,,,,,0,0,,,,,,,,,,,
17.724,,,,,,,,,0,0,,,,,,,,,,,
17.828,,,,,,,,,0,0,,,,,,,,,,,
17.912,,,,,,,,,0,0,,,,,,,,,,,
17.979,,,,,,,,,0,0,,,,,,,,,,,
18.056,,,,,,,,,0,0,,,,,,,,,,,
18.185,,,,,,,,,0,0,,,,,,,,,,,
18.258,,,,,,,,,0,0,,,,,,,,,,,
18.323,,,,,,,,,0,0,,,,,,,,,,,
18.370,,,,,,,,,0,0,,,,,,,,,,,
18.434,,,,,,,,,0,0,,,,,,,,,,,
18.490,,,,,,,,,0,0,,,,,,,,,,,
18.558,,,,,,,,,0,0,,,,,,,,,,,
18.642,,,,,,,,,0,0,,,,,,,,,,,
18.722,,,,,,,,,0,0,,,,,,,,,,,
18.809,,,,,,,,,0,0,,,,,,,,,,,
18.869,,,,,,,,,0,0,,,,,,,,,,,
18.919,,,,,,,,,0,0,,,,,,,,,,,
18.979,,,,,,,,,0,0,,,,,,,,,,,
19.058,,,,,,,,,0,0,,,,,,,,,,,
19.140,,,,,,,,,0,0,,,,,,,,,,,
19.266,,,,,,,,,0,0,,,,,,,,,,,
19.339,,,,,,,,,0,0,,,,,,,,,,,
19.420,,,,,,,,,0,0,,,,,,,,,,,
19.493,,,,,,,,,0,0,,,,,,,,,,,
19.571,,,,,,,,,0,0,,,,,,,,,,,
19.641,,,,,,,,,0,0,,,,,,,,,,,
19.709,,,,,,,,,0,0,,,,,,,,,,,
19.776,,,,,,,,,0,0,,,,,,,,,,,
19.839,,,,,,,,,0,0,,,,,,,,,,,
19.922,,,,,,,,,0,0,,,,,,,,,,,
19.990,,,,,,,,,0,0,,,,,,,,,,,
20.093,,,,,,,,,0,0,,,,,,,,,,,
20.175,,,,,,,,,0,0,,,,,,,,,,,
20.245,,,,,,,,,0,0,,,,,,,,,,,
20.321,,,,,,,,,0,0,,,,,,,,,,,
20.376,,,,,,,,,0,0,,,,,,,,,,,
20.443,,,,,,,,,0,0,,,,,,,,,,,
20.522,,,,,,,,,0,0,,,,,,,,,,,
20.634,,,,,,,,,0,0,,,,,,,,,,,
20.689,,,,,,,,,0,0,,,,,,,,,,,
20.760,,,,,,,,,0,0,,,,,,,,,,,
20.817,,,,,,,,,0,0,,,,,,,,,,,
20.893,,,,,,,,,0,0,,,,,,,,,,,
20.958,,,,,,,,,0,0,,,,,,,,,,,
21.016,,,,,,,,,0,0,,,,,,,,,,,
21.062,,,,,,,,,0,0,,,,,,,,,,,
21.124,,,,,,,,,0,0,,,,,,,,,,,
21.194,,,,,,,,,0,0,,,,,,,,,,,
21.277,,,,,,,,,0,0,,,,,,,,,,,
21.345,,,,,,,,,0,0,,,,,,,,,,,
21.413,,,,,,,,,0,0,,,,,,,,,,,
21.496,,,,,,,,,0,0,,,,,,,,,,,
21.577,,,,,,,,,0,0,,,,,,,,,,,
21.644,,,,,,,,,0,0,,,,,,,,,,,
21.719,,,,,,,,,0,0,,,,,,,,,,,
21.773,,,,,,,,,0,0,,,,,,,,,,,
21.821,,,,,,,,,0,0,,,,,,,,,,,
21.889,,,,,,,,,0,0,,,,,,,,,,,
21.970,,,,,,,,,0,0,,,,,,,,,,,
22.043,,,,,,,,,0,0,,,,,,,,,,,
22.117,,,,,,,,,0,0,,,,,,,,,,,
22.198,,,,,,,,,0,0,,,,,,,,,,,
22.254,,,,,,,,,0,0,,,,,,,,,,,
22.309,,,,,,,,,0,0,,,,,,,,,,,
22.374,,,,,,,,,0,0,,,,,,,,,,,
22.457,,,,,,,,,0,0,,,,,,,,,,,
22.545,,,,,,,,,0,0,,,,,,,,,,,
22.627,,,,,,,,,0,0,,,,,,,,,,,
22.708,,,,,,,,,0,0,,,,,,,,,,,
22.796,,,,,,,,,0,0,,,,,,,,,,,
22.890,,,,,,,,,0,0,,,,,,,,,,,
22.971,,,,,,,,,0,0,,,,,,,,,,,
23.027,,,,,,,,,0,0,,,,,,,,,,,
23.086,,,,,,,,,0,0,,,,,,,,,,,
23.143,,,,,,,,,0,0,,,,,,,,,,,
23.202,,,,,,,,,0,0,,,,,,,,,,,
23.267,,,,,,,,,0,0,,,,,,,,,,,
23.337,,,,,,,,,0,0,,,,,,,,,,,
23.408,,,,,,,,,0,0,,,,,,,,,,,
23.509,,,,,,,,,0,0,,,,,,,,,,,
23.601,,,,,,,,,0,0,,,,,,,,,,,
23.693,,,,,,,,,0,0,,,,,,,,,,,
23.754,,,,,,,,,0,0,,,,,,,,,,,
23.816,,,,,,,,,0,0,,,,,,,,,,,
23.867,,,,,,,,,0,0,,,,,,,,,,,
23.917,,,,,,,,,0,0,,,,,,,,,,,
23.965,,,,,,,,,0,0,,,,,,,,,,,
24.017,,,,,,,,,0,0,,,,,,,,,,,
24.062,,,,,,,,,0,0,,,,,,,,,,,
24.093,,,,,,,,,0,0,,,,,,,,,,,
24.125,,,,,,,,,0,0,,,,,,,,,,,
24.166,,,,,,,,,0,0,,,,,,,,,,,
24.201,,,,,,,,,0,0,,,,,,,,,,,
24.234,,,,,,,,,0,0,,,,,,,,,,,
24.292,,,,,,,,,0,0,,,,,,,,,,,
24.333,,,,,,,,,0,0,,,,,,,,,,,
24.368,,,,,,,,,0,0,,,,,,,,,,,
24.397,,,,,,,,,0,0,,,,,,,,,,,
24.450,,,,,,,,,0,0,,,,,,,,,,,
24.484,,,,,,,,,0,0,,,,,,,,,,,
24.553,,,,,,,,,0,0,,,,,,,,,,,
24.600,,,,,,,,,0,0,,,,,,,,,,,
24.651,,,,,,,,,0,0,,,,,,,,,,,
24.685,,,,,,,,,0,0,,,,,,,,,,,
24.732,,,,,,,,,0,0,,,,,,,,,,,
24.770,,,,,,,,,0,0,,,,,,,,,,,
24.801,,,,,,,,,0,0,,,,,,,,,,,
24.836,,,,,,,,,0,0,,,,,,,,,,,
24.884,,,,,,,,,0,0,,,,,,,,,,,
24.917,,,,,,,,,0,0,,,,,,,,,,,
24.955,,,,,,,,,0,0,,,,,,,,,,,
25.004,,,,,,,,,0,0,,,,,,,,,,,
25.056,,,,,,,,,0,0,,,,,,,,,,,
25.099,,,,,,,,,0,0,,,,,,,,,,,
25.134,,,,,,,,,0,0,,,,,,,,,,,
25.165,,,,,,,,,0,0,,,,,,,,,,,
25.198,,,,,,,,,0,0,,,,,,,,,,,
25.234,,,,,,,,,0,0,,,,,,,,,,,
25.268,,,,,,,,,0,0,,,,,,,,,,,
25.300,,,,,,,,,0,0,,,,,,,,,,,
25.335,,,,,,,,,0,0,,,,,,,,,,,
25.382,,,,,,,,,0,0,,,,,,,,,,,
25.419,,,,,,,,,0,0,,,,,,,,,,,
25.450,,,,,,,,,0,0,,,,,,,,,,,
25.488,,,,,,,,,0,0,,,,,,,,,,,
25.534,,,,,,,,,0,0,,,,,,,,,,,
25.573,,,,,,,,,0,0,,,,,,,,,,,
25.620,,,,,,,,,0,0,,,,,,,,,,,
25.668,,,,,,,,,0,0,,,,,,,,,,,
25.721,,,,,,,,,0,0,,,,,,,,,,,
25.778,,,,,,,,,0,0,,,,,,,,,,,
25.856,,,,,,,,,0,0,,,,,,,,,,,
25.905,,,,,,,,,0,0,,,,,,,,,,,
25.956,,,,,,,,,0,0,,,,,,,,,,,
26.003,,,,,,,,,0,0,,,,,,,,,,,
26.078,,,,,,,,,0,0,,,,,,,,,,,
26.139,,,,,,,,,0,0,,,,,,,,,,,
26.189,,,,,,,,,0,0,,,,,,,,,,,
26.231,,,,,,,,,0,0,,,,,,,,,,,
26.284,,,,,,,,,0,0,,,,,,,,,,,
26.343,,,,,,,,,0,0,,,,,,,,,,,
26.411,,,,,,,,,0,0,,,,,,,,,,,
26.472,,,,,,,,,0,0,,,,,,,,,,,
26.518,,,,,,,,,0,0,,,,,,,,,,,
26.559,,,,,,,,,0,0,,,,,,,,,,,
26.617,,,,,,,,,0,0,,,,,,,,,,,
26.673,,,,,,,,,0,0,,,,,,,,,,,
26.711,,,,,,,,,0,0,,,,,,,,,,,
26.760,,,,,,,,,0,0,,,,,,,,,,,
26.824,,,,,,,,,0,0,,,,,,,,,,,
26.881,,,,,,,,,0,0,,,,,,,,,,,
26.927,,,,,,,,,0,0,,,,,,,,,,,
26.975,,,,,,,,,0,0,,,,,,,,,,,
27.060,,,,,,,,,0,0,,,,,,,,,,,
27.122,,,,,,,,,0,0,,,,,,,,,,,
27.192,,,,,,,,,0,0,,,,,,,,,,,
27.262,,,,,,,,,0,0,,,,,,,,,,,
27.319,,,,,,,,,0,0,,,,,,,,,,,
27.368,,,,,,,,,0,0,,,,,,,,,,,
27.437,,,,,,,,,0,0,,,,,,,,,,,
27.488,,,,,,,,,0,0,,,,,,,,,,,
27.548,,,,,,,,,0,0,,,,,,,,,,,
27.628,,,,,,,,,0,0,,,,,,,,,,,
27.710,,,,,,,,,0,0,,,,,,,,,,,
27.770,,,,,,,,,0,0,,,,,,,,,,,
27.831,,,,,,,,,0,0,,,,,,,,,,,
27.889,,,,,,,,,0,0,,,,,,,,,,,
27.967,,,,,,,,,0,0,,,,,,,,,,,
28.071,,,,,,,,,0,0,,,,,,,,,,,
28.140,,,,,,,,,0,0,,,,,,,,,,,
28.215,,,,,,,,,0,0,,,,,,,,,,,
28.269,,,,,,,,,0,0,,,,,,,,,,,
28.414,,,,,,,,,0,0,,,,,,,,,,,
28.497,,,,,,,,,0,0,,,,,,,,,,,
28.581,,,,,,,,,0,0,,,,,,,,,,,
