time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y,X_feat,Y_feat,loo_mgae_deg,loo_euc_cm,loo_euc_x_cm,loo_euc_y_cm,tap_target_x,tap_target_y
0.651,,,,,,,,,0,0,,,,,,,,,,,,,
0.707,,,,,,,,,0,0,,,,,,,,,,,,,
0.736,,,,,,,,,0,0,,,,,,,,,,,,,
0.765,,,,,,,,,0,0,,,,,,,,,,,,,
0.794,,,,,,,,,0,0,,,,,,,,,,,,,
0.818,,,,,,,,,0,0,,,,,,,,,,,,,
0.846,,,,,,,,,0,0,,,,,,,,,,,,,
0.878,,,,,,,,,0,0,,,,,,,,,,,,,
0.910,,,,,,,,,0,0,,,,,,,,,,,,,
0.956,,,,,,,,,0,0,,,,,,,,,,,,,
0.990,,,,,,,,,0,0,,,,,,,,,,,,,
1.022,,,,,,,,,0,0,,,,,,,,,,,,,
1.051,,,,,,,,,0,0,,,,,,,,,,,,,
1.087,,,,,,,,,0,0,,,,,,,,,,,,,
1.119,,,,,,,,,0,0,,,,,,,,,,,,,
1.150,,,,,,,,,0,0,,,,,,,,,,,,,
1.179,,,,,,,,,0,0,,,,,,,,,,,,,
1.217,,,,,,,,,0,0,,,,,,,,,,,,,
1.247,,,,,,,,,0,0,,,,,,,,,,,,,
1.279,,,,,,,,,0,0,,,,,,,,,,,,,
1.308,,,,,,,,,0,0,,,,,,,,,,,,,
1.374,,,,,,,,,0,0,,,,,,,,,,,,,
1.439,,,,,,,,,0,0,,,,,,,,,,,,,
1.487,,,,,,,,,0,0,,,,,,,,,,,,,
1.511,,,,,,,,,0,0,,,,,,,,,,,,,
1.549,,,,,,,,,0,0,,,,,,,,,,,,,
1.570,,,,,,,,,0,0,,,,,,,,,,,,,
1.612,,,,,,,,,0,0,,,,,,,,,,,,,
1.634,,,,,,,,,0,0,,,,,,,,,,,,,
1.676,,,,,,,,,0,0,,,,,,,,,,,,,
1.701,,,,,,,,,0,0,,,,,,,,,,,,,
1.724,,,,,,,,,0,0,,,,,,,,,,,,,
1.749,,,,,,,,,0,0,,,,,,,,,,,,,
1.788,,,,,,,,,0,0,,,,,,,,,,,,,
1.852,,,,,,,,,0,0,,,,,,,,,,,,,
1.876,,,,,,,,,0,0,,,,,,,,,,,,,
1.920,,,,,,,,,0,0,,,,,,,,,,,,,
1.940,,,,,,,,,0,0,,,,,,,,,,,,,
1.983,,,,,,,,,0,0,,,,,,,,,,,,,
2.001,,,,,,,,,0,0,,,,,,,,,,,,,
2.029,,,,,,,,,0,0,,,,,,,,,,,,,
2.049,,,,,,,,,0,0,,,,,,,,,,,,,
2.094,,,,,,,,,0,0,,,,,,,,,,,,,
2.158,,,,,,,,,0,0,,,,,,,,,,,,,
2.174,,,,,,,,,0,0,,,,,,,,,,,,,
2.219,,,,,,,,,0,0,,,,,,,,,,,,,
2.242,,,,,,,,,0,0,,,,,,,,,,,,,
2.271,,,,,,,,,0,0,,,,,,,,,,,,,
2.290,,,,,,,,,0,0,,,,,,,,,,,,,
2.332,,,,,,,,,0,0,,,,,,,,,,,,,
2.395,,,,,,,,,0,0,,,,,,,,,,,,,
2.416,,,,,,,,,0,0,,,,,,,,,,,,,
2.461,,,,,,,,,0,0,,,,,,,,,,,,,
2.480,,,,,,,,,0,0,,,,,,,,,,,,,
2.507,,,,,,,,,0,0,,,,,,,,,,,,,
2.530,,,,,,,,,0,0,,,,,,,,,,,,,
2.573,,,,,,,,,0,0,,,,,,,,,,,,,
2.597,,,,,,,,,0,0,,,,,,,,,,,,,
2.636,,,,,,,,,0,0,,,,,,,,,,,,,
2.702,,,,,,,,,0,0,,,,,,,,,,,,,
2.724,,,,,,,,,0,0,,,,,,,,,,,,,
2.752,,,,,,,,,0,0,,,,,,,,,,,,,
2.770,,,,,,,,,0,0,,,,,,,,,,,,,
2.814,,,,,,,,,0,0,,,,,,,,,,,,,
2.832,,,,,,,,,0,0,,,,,,,,,,,,,
2.879,,,,,,,,,0,0,,,,,,,,,,,,,
2.899,,,,,,,,,0,0,,,,,,,,,,,,,
2.941,,,,,,,,,0,0,,,,,,,,,,,,,
2.961,,,,,,,,,0,0,,,,,,,,,,,,,
