time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y,X_feat,Y_feat,loo_mgae_deg,loo_euc_cm,loo_euc_x_cm,loo_euc_y_cm,tap_target_x,tap_target_y
0.726,0.5000,0.5000,0.5000,0.5000,-6.83,19.52,0.368,,1,0,,,,,,0.13987,-2.49511,,,,,,
0.774,0.5000,0.5000,0.5000,0.5000,-6.80,19.56,0.366,,1,0,,,,,,0.13921,-2.49231,,,,,,
0.806,0.5000,0.5000,0.5000,0.5000,-6.67,19.83,0.391,,1,0,,,,,,0.13453,-2.55285,,,,,,
0.832,0.5000,0.5000,0.5000,0.5000,-6.58,20.10,0.398,,1,0,,,,,,0.13717,-2.57868,,,,,,
0.883,0.5000,0.5000,0.5000,0.5000,-6.48,20.66,0.440,,1,0,,,,,,0.13564,-2.62461,,,,,,
0.907,0.5000,0.5000,0.5000,0.5000,-6.40,21.13,0.451,,1,0,,,,,,0.13243,-2.63420,,,,,,
0.931,0.5000,0.5000,0.5000,0.5000,-6.33,21.60,0.463,,1,0,,,,,,0.14141,-2.65689,,,,,,
0.970,0.5000,0.5000,0.5000,0.5000,-6.26,21.96,0.465,,1,0,,,,,,0.14598,-2.65683,,,,,,
0.998,0.5000,0.5000,0.5000,0.5000,-6.20,22.24,0.454,,1,0,,,,,,0.16079,-2.66886,,,,,,
1.018,0.5000,0.5000,0.5000,0.5000,-6.16,22.49,0.447,,1,0,,,,,,0.16919,-2.68074,,,,,,
1.052,0.5000,0.5000,0.5000,0.5000,-6.20,22.34,0.451,,1,0,,,,,,0.22330,-2.72559,,,,,,
1.085,0.5000,0.5000,0.5000,0.5000,-6.28,22.08,0.448,,1,0,,,,,,0.22669,-2.73074,,,,,,
1.116,0.5000,0.5000,0.5000,0.5000,-6.36,21.81,0.431,,1,0,,,,,,0.23966,-2.78959,,,,,,
1.131,0.5000,0.5000,0.5000,0.5000,-6.39,21.53,0.429,,1,0,,,,,,0.23429,-2.79116,,,,,,
1.156,0.5000,0.5000,0.5000,0.5000,-6.40,21.32,0.432,,1,0,,,,,,0.29995,-2.81328,,,,,,
1.195,0.5000,0.5000,0.5000,0.5000,-6.39,21.14,0.435,,1,0,,,,,,0.37716,-2.78489,,,,,,
1.221,0.5000,0.5000,0.5000,0.5000,-6.38,20.82,0.437,,1,0,,,,,,0.47139,-2.75862,,,,,,
1.239,0.5000,0.5000,0.5000,0.5000,-6.38,20.43,0.437,,1,0,,,,,,0.53249,-2.72938,,,,,,
1.273,0.5000,0.5000,0.5000,0.5000,-6.34,20.13,0.445,,1,0,,,,,,0.62447,-2.74328,,,,,,
1.300,0.5000,0.5000,0.5000,0.5000,-6.31,20.07,0.453,,1,0,,,,,,0.79336,-2.84442,,,,,,
1.339,0.5000,0.5000,0.5000,0.5000,-6.27,20.17,0.474,,1,0,,,,,,0.94636,-2.95297,,,,,,
1.390,0.5000,0.5000,0.5000,0.5000,-6.19,20.17,0.508,,1,0,,,,,,1.01613,-3.06080,,,,,,
1.419,0.5000,0.5000,0.5000,0.5000,-6.16,20.39,0.506,,1,0,,,,,,1.04179,-3.06434,,,,,,
1.450,0.5000,0.5000,0.5000,0.5000,-6.13,20.61,0.508,,1,0,,,,,,1.06004,-3.09893,,,,,,
1.475,0.5000,0.5000,0.5000,0.5000,-6.08,20.73,0.508,,1,0,,,,,,1.05501,-3.09045,,,,,,
1.518,0.5000,0.5000,0.5000,0.5000,-6.21,19.29,0.493,,1,0,,,,,,1.08786,-3.15957,,,,,,
1.552,0.5000,0.5000,0.5000,0.5000,-6.78,16.91,0.486,,1,0,,,,,,1.05486,-3.13550,,,,,,
1.573,0.5000,0.5000,0.5000,0.5000,-7.15,15.01,0.480,,1,0,,,,,,1.03645,-3.11892,,,,,,
1.613,0.5000,0.5000,0.5000,0.5000,-7.51,12.84,0.484,,1,0,,,,,,1.05299,-3.11013,,,,,,
1.647,0.5000,0.5000,0.5000,0.5000,-7.79,10.74,0.478,,1,0,,,,,,1.07513,-3.11044,,,,,,
1.673,0.5000,0.5000,0.5000,0.5000,-8.04,8.52,0.478,,1,0,,,,,,1.11123,-3.11805,,,,,,
1.701,0.5000,0.5000,0.5000,0.5000,-8.22,6.35,0.477,,1,0,,,,,,1.12358,-3.11678,,,,,,
1.738,0.5000,0.5000,0.5000,0.5000,-8.32,4.37,0.475,,1,0,,,,,,1.13998,-3.11256,,,,,,
1.777,0.5000,0.5000,0.5000,0.5000,-8.35,2.57,0.479,,1,0,,,,,,1.13291,-3.08928,,,,,,
1.803,0.5000,0.5000,0.5000,0.5000,-8.35,0.78,0.478,,1,0,,,,,,1.15713,-3.10070,,,,,,
1.835,0.5000,0.5000,0.5000,0.5000,-8.32,-0.90,0.480,,1,0,,,,,,1.19225,-3.08254,,,,,,
1.873,0.5000,0.5000,0.5000,0.5000,-8.24,-2.65,0.486,,1,0,,,,,,1.29001,-3.15890,,,,,,
1.903,0.5000,0.5000,0.5000,0.5000,-8.14,-4.33,0.492,,1,0,,,,,,1.32343,-3.19120,,,,,,
1.924,0.5000,0.5000,0.5000,0.5000,-8.03,-5.98,0.501,,1,0,,,,,,1.33459,-3.22602,,,,,,
1.984,0.5000,0.5000,0.5000,0.5000,-7.78,-7.85,0.495,,1,0,,,,,,1.34900,-3.25392,,,,,,
2.005,0.5000,0.5000,0.5000,0.5000,-7.59,-8.76,0.493,,1,0,,,,,,1.36815,-3.26777,,,,,,
2.035,0.5000,0.5000,0.5000,0.5000,-7.40,-9.32,0.488,,1,0,,,,,,1.38369,-3.25115,,,,,,
2.068,0.5000,0.5000,0.5000,0.5000,-7.27,-9.76,0.489,,1,0,,,,,,1.44816,-3.26079,,,,,,
2.099,0.5000,0.5000,0.5000,0.5000,-7.20,-10.20,0.487,,1,0,,,,,,1.50934,-3.27787,,,,,,
2.132,0.5000,0.5000,0.5000,0.5000,-7.14,-10.61,0.474,,1,0,,,,,,1.57629,-3.33262,,,,,,
2.164,0.5000,0.5000,0.5000,0.5000,-7.09,-11.00,0.471,,1,0,,,,,,1.57701,-3.32869,,,,,,
2.198,0.5000,0.5000,0.5000,0.5000,-7.04,-11.30,0.461,,1,0,,,,,,1.60034,-3.36042,,,,,,
2.240,0.5000,0.5000,0.5000,0.5000,-6.99,-11.63,0.460,,1,0,,,,,,1.58942,-3.34317,,,,,,
2.266,0.5000,0.5000,0.5000,0.5000,-6.96,-11.93,0.461,,1,0,,,,,,1.61906,-3.37600,,,,,,
2.292,0.5000,0.5000,0.5000,0.5000,-6.93,-12.27,0.463,,1,0,,,,,,1.62221,-3.37496,,,,,,
2.330,0.5000,0.5000,0.5000,0.5000,-6.85,-12.79,0.464,,1,0,,,,,,1.65535,-3.39714,,,,,,
2.356,0.5000,0.5000,0.5000,0.5000,-6.76,-13.32,0.464,,1,0,,,,,,1.64816,-3.39123,,,,,,
2.389,0.5000,0.5000,0.5000,0.5000,-6.71,-13.83,0.467,,1,0,,,,,,1.62978,-3.37733,,,,,,
2.427,0.5000,0.5000,0.5000,0.5000,-6.66,-14.26,0.466,,1,0,,,,,,1.62460,-3.35707,,,,,,
2.464,0.5000,0.5000,0.5000,0.5000,-6.64,-14.45,0.461,,1,0,,,,,,1.58285,-3.33507,,,,,,
2.484,0.5000,0.5000,0.5000,0.5000,-6.67,-14.51,0.456,,1,0,,,,,,1.49831,-3.24109,,,,,,
2.544,0.5000,0.5000,0.5000,0.5000,-6.73,-14.44,0.453,,1,0,,,,,,1.48460,-3.24339,,,,,,
2.564,0.5000,0.5000,0.5000,0.5000,-6.76,-14.39,0.445,,1,0,,,,,,1.47939,-3.26857,,,,,,
2.601,0.5000,0.5000,0.5000,0.5000,-6.81,-14.38,0.442,,1,0,,,,,,1.47579,-3.30565,,,,,,
2.627,0.5000,0.5000,0.5000,0.5000,-6.84,-14.42,0.443,,1,0,,,,,,1.46704,-3.32634,,,,,,
2.672,0.5000,0.5000,0.5000,0.5000,-6.87,-14.45,0.446,,1,0,,,,,,1.44275,-3.32989,,,,,,
2.699,0.5000,0.5000,0.5000,0.5000,-6.87,-14.43,0.448,,1,0,,,,,,1.40781,-3.33467,,,,,,
2.723,0.5000,0.5000,0.5000,0.5000,-6.86,-14.28,0.463,,1,0,,,,,,1.34334,-3.34567,,,,,,
