time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y,X_feat,Y_feat,loo_mgae_deg,loo_euc_cm,loo_euc_x_cm,loo_euc_y_cm
0.701,0.5000,0.5000,0.5000,0.5000,-15.11,-29.31,0.573,,1,0,,,,,,-16.28003,4.09848,,,,
0.773,0.5000,0.5000,0.5000,0.5000,0.11,0.65,0.297,,1,0,,,,,,-17.15100,4.57786,,,,
0.800,0.5000,0.5000,0.5000,0.5000,16.78,51.71,0.325,,1,0,,,,,,-17.38802,4.60969,,,,
0.830,0.5000,0.5000,0.5000,0.5000,56.39,65.26,0.365,,1,0,,,,,,-17.58132,4.61327,,,,
0.861,0.5000,0.5000,0.5000,0.5000,29.25,30.33,0.442,,1,0,,,,,,-17.75271,4.61470,,,,
0.889,0.5000,0.5000,0.5000,0.5000,24.34,0.52,0.501,,1,0,,,,,,-17.60721,4.57862,,,,
0.915,0.5000,0.5000,0.5000,0.5000,21.72,-22.64,0.543,,1,0,,,,,,-17.68268,4.58149,,,,
0.942,0.5000,0.5000,0.5000,0.5000,16.88,-43.33,0.559,,1,0,,,,,,-17.69325,4.56979,,,,
0.971,0.5000,0.5000,0.5000,0.5000,10.23,-55.94,0.591,,1,0,,,,,,-17.30682,4.44751,,,,
1.005,0.5000,0.5000,0.5000,0.5000,-79.10,-12.56,0.583,,1,0,,,,,,-17.15905,4.40562,,,,
1.032,0.5000,0.5000,0.5000,0.5000,-83.99,28.77,0.591,,1,0,,,,,,-17.04838,4.39071,,,,
1.062,0.5000,0.5000,0.5000,0.5000,-8.63,-37.23,0.612,,1,0,,,,,,-16.92164,4.34458,,,,
1.089,0.5000,0.5000,0.5000,0.5000,-54.19,-52.19,0.619,,1,0,,,,,,-16.89669,4.33976,,,,
1.118,0.5000,0.5000,0.5000,0.5000,-83.06,17.53,0.610,,1,0,,,,,,-16.93976,4.35386,,,,
1.146,0.5000,0.5000,0.5000,0.5000,-0.39,1.57,0.632,,1,0,,,,,,-17.02822,4.39221,,,,
1.173,0.5000,0.5000,0.5000,0.5000,-66.41,-46.10,0.632,,1,0,,,,,,-16.99168,4.38670,,,,
1.202,0.5000,0.5000,0.5000,0.5000,-65.62,12.42,0.631,,1,0,,,,,,-16.96954,4.38437,,,,
1.231,0.5000,0.5000,0.5000,0.5000,-16.92,15.86,0.628,,1,0,,,,,,-17.02159,4.39048,,,,
1.253,0.5000,0.5000,0.5000,0.5000,6.69,-11.66,0.621,,1,0,,,,,,-16.98241,4.38412,,,,
1.283,0.5000,0.5000,0.5000,0.5000,14.14,-33.74,0.622,,1,0,,,,,,-16.76873,4.32400,,,,
1.322,0.5000,0.5000,0.5000,0.5000,16.75,-47.61,0.611,,1,0,,,,,,-16.61421,4.30068,,,,
1.342,0.5000,0.5000,0.5000,0.5000,18.32,-57.37,0.613,,1,0,,,,,,-16.51604,4.29424,,,,
1.400,0.5000,0.5000,0.5000,0.5000,22.53,-68.86,0.516,,1,0,,,,,,-14.92135,3.88924,,,,
1.431,0.5000,0.5000,0.5000,0.5000,34.20,37.13,0.493,,1,0,,,,,,-13.36481,3.48329,,,,
1.463,0.5000,0.5000,0.5000,0.5000,-5.31,-16.80,0.517,,1,0,,,,,,-12.92455,3.37098,,,,
1.511,0.5000,0.5000,0.5000,0.5000,-33.17,-73.49,0.527,,1,0,,,,,,-12.10644,3.20666,,,,
1.549,0.5000,0.5000,0.5000,0.5000,-17.96,-69.28,0.501,,1,0,,,,,,-11.24906,3.01641,,,,
1.570,0.5000,0.5000,0.5000,0.5000,-41.59,-75.30,0.511,,1,0,,,,,,-11.22306,2.99100,,,,
1.607,0.5000,0.5000,0.5000,0.5000,-11.32,-45.29,0.493,,1,0,,,,,,-11.28124,3.05539,,,,
1.638,0.5000,0.5000,0.5000,0.5000,2.77,11.37,0.485,,1,0,,,,,,-10.76301,2.99838,,,,
1.654,0.5000,0.5000,0.5000,0.5000,83.10,70.58,0.482,,1,0,,,,,,-10.31488,2.97405,,,,
1.697,0.5000,0.5000,0.5000,0.5000,16.26,11.88,0.254,,1,0,,,,,,-10.73999,3.34335,,,,
1.715,0.5000,0.5000,0.5000,0.5000,-9.78,-50.95,0.084,,1,0,,,,,,-10.96331,3.68984,,,,
1.746,0.5000,0.5000,0.5000,0.5000,-43.84,-57.04,0.055,,1,0,,,,,,-10.59307,3.68546,,,,
1.802,0.5000,0.5000,0.5000,0.5000,-78.24,-40.51,0.351,,1,0,,,,,,-8.81228,3.01363,,,,
1.840,0.5000,0.5000,0.5000,0.5000,-82.02,-29.16,0.432,,1,0,,,,,,-8.49426,2.91878,,,,
1.871,0.5000,0.5000,0.5000,0.5000,-80.34,-19.17,0.462,,1,0,,,,,,-8.37593,2.90210,,,,
1.903,0.5000,0.5000,0.5000,0.5000,-75.96,-10.65,0.456,,1,0,,,,,,-8.19006,2.84309,,,,
1.937,0.5000,0.5000,0.5000,0.5000,-70.52,-3.90,0.464,,1,0,,,,,,-8.06968,2.83162,,,,
1.966,0.5000,0.5000,0.5000,0.5000,-64.77,1.63,0.469,,1,0,,,,,,-7.82727,2.77573,,,,
2.000,0.5000,0.5000,0.5000,0.5000,-59.02,6.13,0.456,,1,0,,,,,,-7.57895,2.71599,,,,
2.025,0.5000,0.5000,0.5000,0.5000,-53.08,9.81,0.454,,1,0,,,,,,-7.46623,2.70022,,,,
2.065,0.5000,0.5000,0.5000,0.5000,-47.98,12.57,0.464,,1,0,,,,,,-7.39192,2.70474,,,,
2.109,0.5000,0.5000,0.5000,0.5000,-41.29,15.60,0.464,,1,0,,,,,,-7.24143,2.68199,,,,
2.142,0.5000,0.5000,0.5000,0.5000,-37.64,16.96,0.467,,1,0,,,,,,-7.21323,2.67176,,,,
2.166,0.5000,0.5000,0.5000,0.5000,-34.14,18.24,0.472,,1,0,,,,,,-7.04084,2.63871,,,,
2.207,0.5000,0.5000,0.5000,0.5000,-30.00,19.48,0.464,,1,0,,,,,,-6.61381,2.49386,,,,
2.240,0.5000,0.5000,0.5000,0.5000,-26.82,20.22,0.471,,1,0,,,,,,-6.52872,2.45118,,,,
2.263,0.5000,0.5000,0.5000,0.5000,-24.02,20.76,0.474,,1,0,,,,,,-6.42080,2.37208,,,,
2.301,0.5000,0.5000,0.5000,0.5000,-21.48,21.13,0.454,,1,0,,,,,,-6.19435,2.25008,,,,
2.333,0.5000,0.5000,0.5000,0.5000,-19.11,21.41,0.454,,1,0,,,,,,-5.98632,2.18088,,,,
2.367,0.5000,0.5000,0.5000,0.5000,-17.09,21.61,0.444,,1,0,,,,,,-5.31334,2.05252,,,,
2.401,0.5000,0.5000,0.5000,0.5000,-15.24,21.77,0.434,,1,0,,,,,,-4.88629,1.94131,,,,
2.423,0.5000,0.5000,0.5000,0.5000,-13.40,21.70,0.425,,1,0,,,,,,-4.48045,1.87222,,,,
2.467,0.5000,0.5000,0.5000,0.5000,-11.75,21.57,0.423,,1,0,,,,,,-4.07528,1.79196,,,,
2.496,0.5000,0.5000,0.5000,0.5000,-10.38,21.49,0.420,,1,0,,,,,,-3.78408,1.76545,,,,
2.528,0.5000,0.5000,0.5000,0.5000,-9.10,21.31,0.415,,1,0,,,,,,-3.41215,1.71825,,,,
2.558,0.5000,0.5000,0.5000,0.5000,-7.98,21.12,0.432,,1,0,,,,,,-2.96189,1.59126,,,,
2.594,0.5000,0.5000,0.5000,0.5000,-6.91,20.75,0.448,,1,0,,,,,,-2.67766,1.54269,,,,
2.625,0.5000,0.5000,0.5000,0.5000,-5.95,20.37,0.456,,1,0,,,,,,-2.33380,1.46337,,,,
2.670,0.5000,0.5000,0.5000,0.5000,-4.66,19.48,0.470,,1,0,,,,,,-2.04945,1.41031,,,,
2.705,0.5000,0.5000,0.5000,0.5000,-3.89,19.05,0.467,,1,0,,,,,,-1.81618,1.35741,,,,
2.737,0.5000,0.5000,0.5000,0.5000,-3.18,18.63,0.474,,1,0,,,,,,-1.57471,1.33411,,,,
2.758,0.5000,0.5000,0.5000,0.5000,-2.54,18.20,0.472,,1,0,,,,,,-1.35805,1.30732,,,,
2.802,0.5000,0.5000,0.5000,0.5000,-1.94,17.79,0.472,,1,0,,,,,,-1.21562,1.27983,,,,
2.831,0.5000,0.5000,0.5000,0.5000,-1.43,17.49,0.466,,1,0,,,,,,-1.09161,1.26987,,,,
2.866,0.5000,0.5000,0.5000,0.5000,-0.87,16.98,0.462,,1,0,,,,,,-0.94592,1.23709,,,,
2.899,0.5000,0.5000,0.5000,0.5000,-0.25,16.49,0.454,,1,0,,,,,,-0.87005,1.24037,,,,
2.929,0.5000,0.5000,0.5000,0.5000,0.05,15.21,0.443,,1,0,,,,,,-0.82010,1.24775,,,,
2.965,0.5000,0.5000,0.5000,0.5000,0.24,13.50,0.442,,1,0,,,,,,-0.95153,1.25433,,,,
2.996,0.5000,0.5000,0.5000,0.5000,0.45,12.07,0.432,,1,0,,,,,,-1.03904,1.23400,,,,
3.026,0.5000,0.5000,0.5000,0.5000,0.61,10.46,0.426,,1,0,,,,,,-1.10033,1.21484,,,,
3.060,0.5000,0.5000,0.5000,0.5000,0.79,8.93,0.428,,1,0,,,,,,-1.14055,1.19259,,,,
3.091,0.5000,0.5000,0.5000,0.5000,1.17,8.48,0.434,,1,0,,,,,,-1.18340,1.18297,,,,
3.121,0.5000,0.5000,0.5000,0.5000,1.58,8.50,0.438,,1,0,,,,,,-1.24285,1.17658,,,,
3.153,0.5000,0.5000,0.5000,0.5000,1.85,8.66,0.446,,1,0,,,,,,-1.36971,1.15977,,,,
3.187,0.5000,0.5000,0.5000,0.5000,2.08,8.71,0.447,,1,0,,,,,,-1.51450,1.14864,,,,
3.233,0.5000,0.5000,0.5000,0.5000,2.35,8.94,0.443,,1,0,,,,,,-1.67203,1.14468,,,,
3.265,0.5000,0.5000,0.5000,0.5000,2.50,9.15,0.443,,1,0,,,,,,-1.79903,1.14281,,,,
3.298,0.5000,0.5000,0.5000,0.5000,2.64,9.29,0.449,,1,0,,,,,,-1.94461,1.14327,,,,
3.328,0.5000,0.5000,0.5000,0.5000,2.77,9.52,0.446,,1,0,,,,,,-2.06364,1.12484,,,,
3.358,0.5000,0.5000,0.5000,0.5000,2.89,9.73,0.447,,1,0,,,,,,-2.13055,1.09625,,,,
3.383,0.5000,0.5000,0.5000,0.5000,3.04,9.84,0.442,,1,0,,,,,,-2.25727,1.10183,,,,
3.424,0.5000,0.5000,0.5000,0.5000,3.16,10.01,0.443,,1,0,,,,,,-2.32803,1.09748,,,,
3.456,0.5000,0.5000,0.5000,0.5000,3.27,10.22,0.447,,1,0,,,,,,-2.39943,1.07067,,,,
3.487,0.5000,0.5000,0.5000,0.5000,3.39,10.40,0.442,,1,0,,,,,,-2.45251,1.03941,,,,
3.518,0.5000,0.5000,0.5000,0.5000,3.50,10.40,0.447,,1,0,,,,,,-2.48249,1.00168,,,,
3.551,0.5000,0.5000,0.5000,0.5000,3.63,10.30,0.441,,1,0,,,,,,-2.49525,0.96682,,,,
3.580,0.5000,0.5000,0.5000,0.5000,3.73,10.32,0.432,,1,0,,,,,,-2.56911,0.94199,,,,
3.617,0.5000,0.5000,0.5000,0.5000,3.81,10.34,0.436,,1,0,,,,,,-2.53711,0.92209,,,,
3.649,0.5000,0.5000,0.5000,0.5000,3.91,10.28,0.434,,1,0,,,,,,-2.51358,0.89757,,,,
3.682,0.5000,0.5000,0.5000,0.5000,4.01,10.21,0.435,,1,0,,,,,,-2.48619,0.88852,,,,
3.714,0.5000,0.5000,0.5000,0.5000,4.10,10.17,0.431,,1,0,,,,,,-2.46866,0.88649,,,,
3.747,0.5000,0.5000,0.5000,0.5000,4.18,10.16,0.430,,1,0,,,,,,-2.44794,0.88793,,,,
3.825,0.5000,0.5000,0.5000,0.5000,4.34,10.23,0.434,,1,0,,,,,,-2.43893,0.88403,,,,
3.854,0.5000,0.5000,0.5000,0.5000,4.40,10.25,0.435,,1,0,,,,,,-2.42901,0.88092,,,,
3.882,0.5000,0.5000,0.5000,0.5000,4.50,10.16,0.436,,1,0,,,,,,-2.41840,0.88109,,,,
3.909,0.5000,0.5000,0.5000,0.5000,4.64,9.95,0.437,,1,0,,,,,,-2.41695,0.88151,,,,
3.935,0.5000,0.5000,0.5000,0.5000,4.78,9.77,0.437,,1,0,,,,,,-2.41047,0.88263,,,,
3.965,0.5000,0.5000,0.5000,0.5000,4.88,9.55,0.437,,1,0,,,,,,-2.41744,0.88804,,,,
3.982,0.5000,0.5000,0.5000,0.5000,4.93,9.47,0.434,,1,0,,,,,,-2.42633,0.89952,,,,
4.020,0.5000,0.5000,0.5000,0.5000,4.94,9.46,0.433,,1,0,,,,,,-2.43285,0.91123,,,,
4.047,0.5000,0.5000,0.5000,0.5000,4.91,9.53,0.429,,1,0,,,,,,-2.45214,0.93232,,,,
4.082,0.5000,0.5000,0.5000,0.5000,4.90,9.55,0.222,,1,0,,,,,,-2.53535,1.11095,,,,
4.120,0.5000,0.5000,0.5000,0.5000,4.92,9.36,0.076,,1,0,,,,,,-2.53272,1.35171,,,,
4.144,0.5000,0.5000,0.5000,0.5000,4.93,9.19,0.146,,1,0,,,,,,-2.28435,1.28869,,,,
4.210,0.5000,0.5000,0.5000,0.5000,4.93,8.73,0.260,,1,0,,,,,,-2.15413,1.21883,,,,
4.237,0.5000,0.5000,0.5000,0.5000,4.93,8.52,0.315,,1,0,,,,,,-2.15530,1.18837,,,,
4.272,0.5000,0.5000,0.5000,0.5000,4.92,8.17,0.359,,1,0,,,,,,-2.15385,1.16042,,,,
4.303,0.5000,0.5000,0.5000,0.5000,4.91,7.85,0.374,,1,0,,,,,,-2.15436,1.12710,,,,
4.331,0.5000,0.5000,0.5000,0.5000,4.90,7.56,0.384,,1,0,,,,,,-2.12664,1.11036,,,,
4.382,0.5000,0.5000,0.5000,0.5000,4.88,6.97,0.392,,1,0,,,,,,-2.14215,1.08875,,,,
4.419,0.5000,0.5000,0.5000,0.5000,4.84,6.38,0.407,,1,0,,,,,,-2.16959,1.05603,,,,
4.449,0.5000,0.5000,0.5000,0.5000,4.79,5.82,0.417,,1,0,,,,,,-2.19554,1.03627,,,,
4.477,0.5000,0.5000,0.5000,0.5000,4.69,5.14,0.423,,1,0,,,,,,-2.21767,1.02718,,,,
4.503,0.5000,0.5000,0.5000,0.5000,4.57,4.43,0.429,,1,0,,,,,,-2.25132,1.02456,,,,
4.529,0.5000,0.5000,0.5000,0.5000,4.44,3.74,0.438,,1,0,,,,,,-2.27140,1.02438,,,,
4.560,0.5000,0.5000,0.5000,0.5000,4.30,3.04,0.437,,1,0,,,,,,-2.29472,1.03070,,,,
4.609,0.5000,0.5000,0.5000,0.5000,4.05,1.98,0.435,,1,0,,,,,,-2.29543,1.06003,,,,
4.647,0.5000,0.5000,0.5000,0.5000,3.89,1.15,0.429,,1,0,,,,,,-2.25357,1.08594,,,,
4.674,0.5000,0.5000,0.5000,0.5000,3.79,0.55,0.430,,1,0,,,,,,-2.19192,1.10009,,,,
4.708,0.5000,0.5000,0.5000,0.5000,3.69,0.02,0.424,,1,0,,,,,,-2.10833,1.08786,,,,
4.729,0.5000,0.5000,0.5000,0.5000,3.59,-0.46,0.426,,1,0,,,,,,-2.04235,1.07386,,,,
4.761,0.5000,0.5000,0.5000,0.5000,3.49,-0.98,0.424,,1,0,,,,,,-1.96997,1.03575,,,,
4.799,0.5000,0.5000,0.5000,0.5000,3.36,-1.55,0.416,,1,0,,,,,,-1.98347,0.96684,,,,
4.832,0.5000,0.5000,0.5000,0.5000,3.22,-2.22,0.417,,1,0,,,,,,-2.01326,0.93598,,,,
4.863,0.5000,0.5000,0.5000,0.5000,3.09,-2.76,0.422,,1,0,,,,,,-2.00704,0.91583,,,,
4.891,0.5000,0.5000,0.5000,0.5000,2.96,-3.09,0.433,,1,0,,,,,,-1.98997,0.84111,,,,
4.945,0.5000,0.5000,0.5000,0.5000,2.82,-3.20,0.437,,1,0,,,,,,-1.97982,0.68434,,,,
4.978,0.5000,0.5000,0.5000,0.5000,2.76,-3.15,0.442,,1,0,,,,,,-1.97749,0.54649,,,,
5.006,0.5000,0.5000,0.5000,0.5000,2.68,-3.02,0.443,,1,0,,,,,,-1.97810,0.41020,,,,
5.030,0.5000,0.5000,0.5000,0.5000,2.65,-2.96,0.442,,1,0,,,,,,-1.97914,0.37366,,,,
5.061,0.5000,0.5000,0.5000,0.5000,2.62,-2.86,0.444,,1,0,,,,,,-1.95994,0.32842,,,,
5.107,0.5000,0.5000,0.5000,0.5000,2.59,-2.63,0.440,,1,0,,,,,,-1.95366,0.25664,,,,
5.126,0.5000,0.5000,0.5000,0.5000,2.56,-2.31,0.441,,1,0,,,,,,-1.94203,0.17043,,,,
5.159,0.5000,0.5000,0.5000,0.5000,2.52,-1.93,0.446,,1,0,,,,,,-1.89829,0.12247,,,,
5.199,0.5000,0.5000,0.5000,0.5000,2.49,-1.55,0.437,,1,0,,,,,,-1.86803,0.14721,,,,
5.223,0.5000,0.5000,0.5000,0.5000,2.47,-1.09,0.431,,1,0,,,,,,-1.87770,0.18680,,,,
5.254,0.5000,0.5000,0.5000,0.5000,2.43,-0.58,0.436,,1,0,,,,,,-1.88055,0.20107,,,,
5.291,0.5000,0.5000,0.5000,0.5000,2.41,0.01,0.440,,1,0,,,,,,-1.89537,0.19931,,,,
5.328,0.5000,0.5000,0.5000,0.5000,2.37,0.66,0.438,,1,0,,,,,,-1.90171,0.21322,,,,
5.357,0.5000,0.5000,0.5000,0.5000,2.34,1.33,0.434,,1,0,,,,,,-1.90828,0.23459,,,,
5.391,0.5000,0.5000,0.5000,0.5000,2.33,2.01,0.429,,1,0,,,,,,-1.94303,0.31203,,,,
5.415,0.5000,0.5000,0.5000,0.5000,2.33,2.74,0.422,,1,0,,,,,,-1.97563,0.39776,,,,
5.454,0.5000,0.5000,0.5000,0.5000,2.33,3.47,0.417,,1,0,,,,,,-1.95845,0.46573,,,,
5.500,0.5000,0.5000,0.5000,0.5000,2.34,4.50,0.430,,1,0,,,,,,-1.93846,0.58153,,,,
5.535,0.5000,0.5000,0.5000,0.5000,2.36,5.15,0.426,,1,0,,,,,,-1.93883,0.65771,,,,
5.565,0.5000,0.5000,0.5000,0.5000,2.38,5.74,0.421,,1,0,,,,,,-1.92018,0.66122,,,,
5.603,0.5000,0.5000,0.5000,0.5000,2.40,6.23,0.425,,1,0,,,,,,-1.90659,0.64321,,,,
5.634,0.5000,0.5000,0.5000,0.5000,2.44,6.58,0.425,,1,0,,,,,,-1.90500,0.64758,,,,
5.658,0.5000,0.5000,0.5000,0.5000,2.48,6.82,0.422,,1,0,,,,,,-1.90575,0.68610,,,,
5.697,0.5000,0.5000,0.5000,0.5000,2.56,7.09,0.408,,1,0,,,,,,-1.89028,0.71467,,,,
5.728,0.5000,0.5000,0.5000,0.5000,2.61,7.29,0.409,,1,0,,,,,,-1.88075,0.71672,,,,
5.760,0.5000,0.5000,0.5000,0.5000,2.69,7.30,0.415,,1,0,,,,,,-1.83805,0.70463,,,,
5.790,0.5000,0.5000,0.5000,0.5000,2.76,7.28,0.413,,1,0,,,,,,-1.79739,0.71988,,,,
5.825,0.5000,0.5000,0.5000,0.5000,2.81,7.23,0.413,,1,0,,,,,,-1.76344,0.78901,,,,
5.855,0.5000,0.5000,0.5000,0.5000,2.88,6.90,0.396,,1,0,,,,,,-1.64266,0.84406,,,,
5.878,0.5000,0.5000,0.5000,0.5000,2.95,6.67,0.388,,1,0,,,,,,-1.36806,0.89222,,,,
5.909,0.5000,0.5000,0.5000,0.5000,3.00,6.44,0.381,,1,0,,,,,,-1.27145,0.92890,,,,
5.953,0.5000,0.5000,0.5000,0.5000,3.01,6.10,0.374,,1,0,,,,,,-1.19679,0.97047,,,,
5.988,0.5000,0.5000,0.5000,0.5000,3.03,5.57,0.371,,1,0,,,,,,-1.18134,0.99165,,,,
6.006,0.5000,0.5000,0.5000,0.5000,3.04,5.00,0.378,,1,0,,,,,,-1.17246,1.00105,,,,
6.070,0.5000,0.5000,0.5000,0.5000,3.06,4.09,0.383,,1,0,,,,,,-1.12849,0.97767,,,,
6.101,0.5000,0.5000,0.5000,0.5000,3.08,3.46,0.386,,1,0,,,,,,-1.11758,0.96779,,,,
6.120,0.5000,0.5000,0.5000,0.5000,3.10,3.16,0.379,,1,0,,,,,,-1.07097,0.97235,,,,
6.151,0.5000,0.5000,0.5000,0.5000,3.08,2.83,0.374,,1,0,,,,,,-1.00743,1.01925,,,,
6.190,0.5000,0.5000,0.5000,0.5000,3.03,2.39,0.375,,1,0,,,,,,-0.93689,1.06238,,,,
6.223,0.5000,0.5000,0.5000,0.5000,2.99,1.93,0.372,,1,0,,,,,,-0.87639,1.07557,,,,
6.257,0.5000,0.5000,0.5000,0.5000,2.97,1.50,0.373,,1,0,,,,,,-0.85304,1.06848,,,,
6.285,0.5000,0.5000,0.5000,0.5000,2.97,1.22,0.373,,1,0,,,,,,-0.82972,1.06484,,,,
6.311,0.5000,0.5000,0.5000,0.5000,2.99,1.08,0.379,,1,0,,,,,,-0.82507,1.08547,,,,
6.351,0.5000,0.5000,0.5000,0.5000,3.01,1.01,0.382,,1,0,,,,,,-0.85620,1.08338,,,,
6.381,0.5000,0.5000,0.5000,0.5000,3.03,1.13,0.382,,1,0,,,,,,-0.87234,1.07983,,,,
6.417,0.5000,0.5000,0.5000,0.5000,3.05,1.28,0.380,,1,0,,,,,,-0.88920,1.07928,,,,
6.438,0.5000,0.5000,0.5000,0.5000,3.04,1.63,0.378,,1,0,,,,,,-0.90695,1.08605,,,,
6.480,0.5000,0.5000,0.5000,0.5000,3.02,2.06,0.386,,1,0,,,,,,-0.95236,1.10715,,,,
6.513,0.5000,0.5000,0.5000,0.5000,2.96,2.55,0.379,,1,0,,,,,,-0.99755,1.12323,,,,
6.541,0.5000,0.5000,0.5000,0.5000,2.92,2.98,0.381,,1,0,,,,,,-1.04436,1.12250,,,,
6.606,0.5000,0.5000,0.5000,0.5000,2.86,3.57,0.377,,1,0,,,,,,-1.09881,1.13365,,,,
6.652,0.5000,0.5000,0.5000,0.5000,2.81,4.00,0.366,,1,0,,,,,,-1.19430,1.14405,,,,
6.679,0.5000,0.5000,0.5000,0.5000,2.78,4.30,0.367,,1,0,,,,,,-1.25294,1.16150,,,,
6.716,0.5000,0.5000,0.5000,0.5000,2.75,4.55,0.368,,1,0,,,,,,-1.27590,1.16715,,,,
6.745,0.5000,0.5000,0.5000,0.5000,2.72,4.82,0.369,,1,0,,,,,,-1.29947,1.16627,,,,
6.774,0.5000,0.5000,0.5000,0.5000,2.69,5.09,0.370,,1,0,,,,,,-1.33350,1.16291,,,,
6.793,0.5000,0.5000,0.5000,0.5000,2.66,5.35,0.371,,1,0,,,,,,-1.37117,1.16570,,,,
6.826,0.5000,0.5000,0.5000,0.5000,2.62,5.55,0.370,,1,0,,,,,,-1.43015,1.17309,,,,
6.854,0.5000,0.5000,0.5000,0.5000,2.59,5.71,0.369,,1,0,,,,,,-1.45447,1.17450,,,,
6.871,0.5000,0.5000,0.5000,0.5000,2.56,5.87,0.371,,1,0,,,,,,-1.48497,1.16838,,,,
6.907,0.5000,0.5000,0.5000,0.5000,2.53,6.09,0.374,,1,0,,,,,,-1.53313,1.16915,,,,
6.943,0.5000,0.5000,0.5000,0.5000,2.50,6.25,0.375,,1,0,,,,,,-1.55215,1.16810,,,,
7.007,0.5000,0.5000,0.5000,0.5000,2.49,6.17,0.298,,1,0,,,,,,-1.63432,1.26028,,,,
7.039,0.5000,0.5000,0.5000,0.5000,2.45,6.01,0.179,,1,0,,,,,,-1.65327,1.37707,,,,
7.062,0.5000,0.5000,0.5000,0.5000,2.39,5.79,0.148,,1,0,,,,,,-1.65251,1.52095,,,,
7.095,0.5000,0.5000,0.5000,0.5000,2.34,5.57,0.152,,1,0,,,,,,-1.66469,1.62565,,,,
7.126,0.5000,0.5000,0.5000,0.5000,2.29,5.37,0.136,,1,0,,,,,,-1.69644,1.69289,,,,
7.166,0.5000,0.5000,0.5000,0.5000,2.24,5.22,0.132,,1,0,,,,,,-1.73037,1.74656,,,,
7.207,0.5000,0.5000,0.5000,0.5000,2.15,5.10,0.133,,1,0,,,,,,-1.74051,1.72070,,,,
7.240,0.5000,0.5000,0.5000,0.5000,2.11,5.03,0.128,,1,0,,,,,,-1.74370,1.72676,,,,
7.274,0.5000,0.5000,0.5000,0.5000,2.08,4.98,0.126,,1,0,,,,,,-1.74365,1.72788,,,,
7.297,0.5000,0.5000,0.5000,0.5000,2.04,4.97,0.133,,1,0,,,,,,-1.76580,1.72590,,,,
7.332,0.5000,0.5000,0.5000,0.5000,2.01,4.96,0.138,,1,0,,,,,,-1.75461,1.70838,,,,
7.356,0.5000,0.5000,0.5000,0.5000,1.99,4.95,0.139,,1,0,,,,,,-1.75583,1.70525,,,,
7.407,0.5000,0.5000,0.5000,0.5000,1.95,5.30,0.349,,1,0,,,,,,-1.69723,1.39292,,,,
7.430,0.5000,0.5000,0.5000,0.5000,1.91,5.60,0.426,,1,0,,,,,,-1.69330,1.26181,,,,
7.463,0.5000,0.5000,0.5000,0.5000,1.88,5.97,0.460,,1,0,,,,,,-1.68438,1.19602,,,,
7.494,0.5000,0.5000,0.5000,0.5000,1.84,6.36,0.466,,1,0,,,,,,-1.67066,1.15199,,,,
7.527,0.5000,0.5000,0.5000,0.5000,1.81,6.73,0.458,,1,0,,,,,,-1.66622,1.13897,,,,
7.567,0.5000,0.5000,0.5000,0.5000,1.79,7.04,0.449,,1,0,,,,,,-1.66296,1.14277,,,,
7.598,0.5000,0.5000,0.5000,0.5000,1.76,7.28,0.439,,1,0,,,,,,-1.66149,1.14029,,,,
7.635,0.5000,0.5000,0.5000,0.5000,1.74,7.53,0.433,,1,0,,,,,,-1.63339,1.14038,,,,
7.653,0.5000,0.5000,0.5000,0.5000,1.73,7.71,0.433,,1,0,,,,,,-1.61330,1.13731,,,,
7.695,0.5000,0.5000,0.5000,0.5000,1.73,7.90,0.437,,1,0,,,,,,-1.58838,1.13429,,,,
7.725,0.5000,0.5000,0.5000,0.5000,1.72,8.10,0.436,,1,0,,,,,,-1.56632,1.13462,,,,
7.771,0.5000,0.5000,0.5000,0.5000,1.73,8.33,0.430,,1,0,,,,,,-1.54606,1.13847,,,,
7.808,0.5000,0.5000,0.5000,0.5000,1.74,8.53,0.428,,1,0,,,,,,-1.50863,1.14360,,,,
7.840,0.5000,0.5000,0.5000,0.5000,1.75,8.71,0.425,,1,0,,,,,,-1.46733,1.14049,,,,
7.862,0.5000,0.5000,0.5000,0.5000,1.75,8.79,0.424,,1,0,,,,,,-1.43093,1.14106,,,,
7.895,0.5000,0.5000,0.5000,0.5000,1.76,8.94,0.426,,1,0,,,,,,-1.35502,1.13051,,,,
7.936,0.5000,0.5000,0.5000,0.5000,1.77,9.00,0.425,,1,0,,,,,,-1.29785,1.11799,,,,
7.968,0.5000,0.5000,0.5000,0.5000,1.80,9.07,0.425,,1,0,,,,,,-1.25089,1.11326,,,,
7.991,0.5000,0.5000,0.5000,0.5000,1.82,9.15,0.425,,1,0,,,,,,-1.20556,1.10097,,,,
8.023,0.5000,0.5000,0.5000,0.5000,1.87,9.18,0.423,,1,0,,,,,,-1.14573,1.08989,,,,
8.068,0.5000,0.5000,0.5000,0.5000,1.92,9.28,0.421,,1,0,,,,,,-1.11198,1.07245,,,,
8.087,0.5000,0.5000,0.5000,0.5000,1.98,9.26,0.420,,1,0,,,,,,-1.06583,1.07973,,,,
8.125,0.5000,0.5000,0.5000,0.5000,2.04,9.35,0.415,,1,0,,,,,,-0.99109,1.07475,,,,
