time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse
4.392,0.5000,0.5000,0.5000,0.5000,1.50,10.47,0.542,,1,0,,
4.419,0.5000,0.5000,0.5000,0.5000,1.52,10.79,0.529,,1,0,,
4.445,0.5000,0.5000,0.5000,0.5000,1.50,11.10,0.540,,1,0,,
4.472,0.5000,0.5000,0.5000,0.5000,1.52,11.32,0.524,,1,0,,
4.499,0.5000,0.5000,0.5000,0.5000,1.53,11.58,0.484,,1,0,,
4.529,0.5000,0.5000,0.5000,0.5000,1.55,11.91,0.490,,1,0,,
4.588,0.5000,0.5000,0.5000,0.5000,1.66,12.38,0.525,,1,0,,
4.614,0.5000,0.5000,0.5000,0.5000,1.72,12.69,0.540,,1,0,,
4.648,0.5000,0.5000,0.5000,0.5000,1.77,13.00,0.515,,1,0,,
4.683,0.5000,0.5000,0.5000,0.5000,1.83,13.26,0.547,,1,0,,
4.711,0.5000,0.5000,0.5000,0.5000,1.87,13.49,0.554,,1,0,,
4.745,0.5000,0.5000,0.5000,0.5000,1.93,13.72,0.545,,1,0,,
4.776,0.5000,0.5000,0.5000,0.5000,1.98,13.94,0.538,,1,0,,
4.810,0.5000,0.5000,0.5000,0.5000,2.03,14.10,0.539,,1,0,,
4.842,0.5000,0.5000,0.5000,0.5000,2.11,14.37,0.525,,1,0,,
4.873,0.5000,0.5000,0.5000,0.5000,2.20,14.65,0.522,,1,0,,
4.905,0.5000,0.5000,0.5000,0.5000,2.30,14.93,0.518,,1,0,,
4.952,0.5000,0.5000,0.5000,0.5000,2.43,15.23,0.516,,1,0,,
4.984,0.5000,0.5000,0.5000,0.5000,2.46,15.47,0.516,,1,0,,
5.018,0.5000,0.5000,0.5000,0.5000,2.49,15.71,0.520,,1,0,,
5.051,0.5000,0.5000,0.5000,0.5000,2.56,15.90,0.515,,1,0,,
5.080,0.5000,0.5000,0.5000,0.5000,2.61,16.06,0.519,,1,0,,
5.112,0.5000,0.5000,0.5000,0.5000,2.67,16.23,0.519,,1,0,,
5.146,0.5000,0.5000,0.5000,0.5000,2.75,16.28,0.498,,1,0,,
5.177,0.5000,0.5000,0.5000,0.5000,2.77,16.40,0.504,,1,0,,
5.208,0.5000,0.5000,0.5000,0.5000,2.79,16.44,0.512,,1,0,,
5.243,0.5000,0.5000,0.5000,0.5000,2.87,16.45,0.519,,1,0,,
5.273,0.5000,0.5000,0.5000,0.5000,2.93,16.46,0.506,,1,0,,
5.306,0.5000,0.5000,0.5000,0.5000,3.00,16.46,0.506,,1,0,,
5.335,0.5000,0.5000,0.5000,0.5000,3.00,16.48,0.509,,1,0,,
5.367,0.5000,0.5000,0.5000,0.5000,3.00,16.57,0.499,,1,0,,
5.400,0.5000,0.5000,0.5000,0.5000,2.99,16.63,0.504,,1,0,,
5.434,0.5000,0.5000,0.5000,0.5000,3.04,16.67,0.494,,1,0,,
5.464,0.5000,0.5000,0.5000,0.5000,3.07,16.72,0.473,,1,0,,
5.512,0.5000,0.5000,0.5000,0.5000,3.11,16.81,0.473,,1,0,,
5.545,0.5000,0.5000,0.5000,0.5000,3.13,16.87,0.490,,1,0,,
5.578,0.5000,0.5000,0.5000,0.5000,3.14,16.93,0.496,,1,0,,
5.609,0.5000,0.5000,0.5000,0.5000,3.15,16.97,0.497,,1,0,,
5.643,0.5000,0.5000,0.5000,0.5000,3.16,16.96,0.499,,1,0,,
5.675,0.5000,0.5000,0.5000,0.5000,3.16,17.01,0.494,,1,0,,
5.705,0.5000,0.5000,0.5000,0.5000,3.15,17.03,0.491,,1,0,,
5.737,0.5000,0.5000,0.5000,0.5000,3.14,17.03,0.509,,1,0,,
5.770,0.5000,0.5000,0.5000,0.5000,3.13,17.06,0.506,,1,0,,
5.800,0.5000,0.5000,0.5000,0.5000,3.13,17.02,0.506,,1,0,,
5.834,0.5000,0.5000,0.5000,0.5000,3.15,17.06,0.495,,1,0,,
5.867,0.5000,0.5000,0.5000,0.5000,3.16,17.09,0.500,,1,0,,
5.898,0.5000,0.5000,0.5000,0.5000,3.17,17.10,0.505,,1,0,,
5.927,0.5000,0.5000,0.5000,0.5000,3.18,17.16,0.496,,1,0,,
5.960,0.5000,0.5000,0.5000,0.5000,3.20,17.20,0.495,,1,0,,
5.991,0.5000,0.5000,0.5000,0.5000,3.23,17.18,0.497,,1,0,,
6.025,0.5000,0.5000,0.5000,0.5000,3.25,17.15,0.495,,1,0,,
6.072,0.5000,0.5000,0.5000,0.5000,3.27,17.07,0.495,,1,0,,
6.104,0.5000,0.5000,0.5000,0.5000,3.30,17.10,0.492,,1,0,,
6.136,0.5000,0.5000,0.5000,0.5000,3.30,17.18,0.490,,1,0,,
6.168,0.5000,0.5000,0.5000,0.5000,3.30,17.21,0.488,,1,0,,
6.200,0.5000,0.5000,0.5000,0.5000,3.30,17.22,0.497,,1,0,,
6.233,0.5000,0.5000,0.5000,0.5000,3.30,17.26,0.489,,1,0,,
6.265,0.5000,0.5000,0.5000,0.5000,3.31,17.26,0.489,,1,0,,
6.296,0.5000,0.5000,0.5000,0.5000,3.32,17.31,0.491,,1,0,,
6.327,0.5000,0.5000,0.5000,0.5000,3.35,17.33,0.490,,1,0,,
6.359,0.5000,0.5000,0.5000,0.5000,3.37,17.35,0.495,,1,0,,
6.391,0.5000,0.5000,0.5000,0.5000,3.35,17.35,0.494,,1,0,,
6.425,0.5000,0.5000,0.5000,0.5000,3.33,17.37,0.489,,1,0,,
6.457,0.5000,0.5000,0.5000,0.5000,3.34,17.37,0.494,,1,0,,
6.489,0.5000,0.5000,0.5000,0.5000,3.35,17.36,0.482,,1,0,,
6.521,0.5000,0.5000,0.5000,0.5000,3.34,17.37,0.487,,1,0,,
6.586,0.5000,0.5000,0.5000,0.5000,3.36,17.35,0.500,,1,0,,
6.630,0.5000,0.5000,0.5000,0.5000,3.39,17.30,0.499,,1,0,,
6.669,0.5000,0.5000,0.5000,0.5000,3.40,17.30,0.500,,1,0,,
6.695,0.5000,0.5000,0.5000,0.5000,3.41,17.30,0.497,,1,0,,
6.721,0.5000,0.5000,0.5000,0.5000,3.42,17.31,0.496,,1,0,,
6.746,0.5000,0.5000,0.5000,0.5000,3.42,17.29,0.496,,1,0,,
6.772,0.5000,0.5000,0.5000,0.5000,3.43,17.27,0.495,,1,0,,
6.799,0.5000,0.5000,0.5000,0.5000,3.41,17.26,0.498,,1,0,,
6.827,0.5000,0.5000,0.5000,0.5000,3.40,17.26,0.495,,1,0,,
6.857,0.5000,0.5000,0.5000,0.5000,3.39,17.28,0.492,,1,0,,
6.888,0.5000,0.5000,0.5000,0.5000,3.36,17.33,0.483,,1,0,,
6.920,0.5000,0.5000,0.5000,0.5000,3.34,17.38,0.487,,1,0,,
6.987,0.5000,0.5000,0.5000,0.5000,3.26,17.48,0.483,,1,0,,
7.016,0.5000,0.5000,0.5000,0.5000,3.25,17.51,0.481,,1,0,,
7.049,0.5000,0.5000,0.5000,0.5000,3.25,17.49,0.482,,1,0,,
7.080,0.5000,0.5000,0.5000,0.5000,3.27,17.45,0.482,,1,0,,
7.112,0.5000,0.5000,0.5000,0.5000,3.27,17.41,0.476,,1,0,,
7.144,0.5000,0.5000,0.5000,0.5000,3.28,17.38,0.479,,1,0,,
7.175,0.5000,0.5000,0.5000,0.5000,3.26,17.39,0.475,,1,0,,
7.227,0.5000,0.5000,0.5000,0.5000,3.24,17.41,0.474,,1,0,,
7.257,0.5000,0.5000,0.5000,0.5000,3.24,17.43,0.474,,1,0,,
7.282,0.5000,0.5000,0.5000,0.5000,3.24,17.44,0.473,,1,0,,
7.309,0.5000,0.5000,0.5000,0.5000,3.24,17.50,0.474,,1,0,,
7.332,0.5000,0.5000,0.5000,0.5000,3.23,17.53,0.473,,1,0,,
7.387,0.5000,0.5000,0.5000,0.5000,3.22,17.59,0.474,,1,0,,
7.417,0.5000,0.5000,0.5000,0.5000,3.20,17.63,0.472,,1,0,,
7.447,0.5000,0.5000,0.5000,0.5000,3.19,17.66,0.472,,1,0,,
7.480,0.5000,0.5000,0.5000,0.5000,3.18,17.70,0.470,,1,0,,
7.511,0.5000,0.5000,0.5000,0.5000,3.15,17.73,0.473,,1,0,,
7.543,0.5000,0.5000,0.5000,0.5000,3.12,17.80,0.473,,1,0,,
7.577,0.5000,0.5000,0.5000,0.5000,3.10,17.89,0.472,,1,0,,
7.609,0.5000,0.5000,0.5000,0.5000,3.09,17.90,0.478,,1,0,,
7.640,0.5000,0.5000,0.5000,0.5000,3.10,17.85,0.479,,1,0,,
7.672,0.5000,0.5000,0.5000,0.5000,3.11,17.77,0.479,,1,0,,
7.706,0.5000,0.5000,0.5000,0.5000,3.12,17.71,0.484,,1,0,,
7.735,0.5000,0.5000,0.5000,0.5000,3.13,17.67,0.481,,1,0,,
7.784,0.5000,0.5000,0.5000,0.5000,3.13,17.62,0.478,,1,0,,
7.818,0.5000,0.5000,0.5000,0.5000,3.13,17.61,0.478,,1,0,,
7.848,0.5000,0.5000,0.5000,0.5000,3.14,17.61,0.476,,1,0,,
7.881,0.5000,0.5000,0.5000,0.5000,3.13,17.62,0.478,,1,0,,
7.912,0.5000,0.5000,0.5000,0.5000,3.12,17.60,0.476,,1,0,,
7.943,0.5000,0.5000,0.5000,0.5000,3.12,17.62,0.472,,1,0,,
7.977,0.5000,0.5000,0.5000,0.5000,3.12,17.64,0.476,,1,0,,
8.010,0.5000,0.5000,0.5000,0.5000,3.12,17.67,0.473,,1,0,,
8.040,0.5000,0.5000,0.5000,0.5000,3.12,17.71,0.473,,1,0,,
8.073,0.5000,0.5000,0.5000,0.5000,3.11,17.75,0.477,,1,0,,
8.103,0.5000,0.5000,0.5000,0.5000,3.10,17.78,0.476,,1,0,,
8.135,0.5000,0.5000,0.5000,0.5000,3.09,17.79,0.481,,1,0,,
8.169,0.5000,0.5000,0.5000,0.5000,3.09,17.80,0.483,,1,0,,
8.201,0.5000,0.5000,0.5000,0.5000,3.08,17.81,0.482,,1,0,,
8.233,0.5000,0.5000,0.5000,0.5000,3.07,17.76,0.484,,1,0,,
8.263,0.5000,0.5000,0.5000,0.5000,3.06,17.73,0.489,,1,0,,
8.296,0.5000,0.5000,0.5000,0.5000,3.06,17.71,0.487,,1,0,,
8.343,0.5000,0.5000,0.5000,0.5000,3.04,17.64,0.485,,1,0,,
8.376,0.5000,0.5000,0.5000,0.5000,3.05,17.58,0.473,,1,0,,
8.408,0.5000,0.5000,0.5000,0.5000,3.07,17.46,0.478,,1,0,,
8.440,0.5000,0.5000,0.5000,0.5000,3.04,17.37,0.493,,1,0,,
8.472,0.5000,0.5000,0.5000,0.5000,3.02,17.30,0.504,,1,0,,
8.503,0.5000,0.5000,0.5000,0.5000,2.98,17.27,0.505,,1,0,,
8.537,0.5000,0.5000,0.5000,0.5000,2.94,17.35,0.512,,1,0,,
8.570,0.5000,0.5000,0.5000,0.5000,2.90,17.49,0.513,,1,0,,
8.600,0.5000,0.5000,0.5000,0.5000,2.86,17.70,0.517,,1,0,,
8.631,0.5000,0.5000,0.5000,0.5000,2.82,17.87,0.513,,1,0,,
8.665,0.5000,0.5000,0.5000,0.5000,2.77,18.07,0.512,,1,0,,
8.696,0.5000,0.5000,0.5000,0.5000,2.73,18.19,0.515,,1,0,,
8.728,0.5000,0.5000,0.5000,0.5000,2.69,18.30,0.513,,1,0,,
8.761,0.5000,0.5000,0.5000,0.5000,2.66,18.37,0.511,,1,0,,
8.792,0.5000,0.5000,0.5000,0.5000,2.61,18.45,0.518,,1,0,,
8.824,0.5000,0.5000,0.5000,0.5000,2.57,18.52,0.518,,1,0,,
8.856,0.5000,0.5000,0.5000,0.5000,2.52,18.59,0.514,,1,0,,
8.905,0.5000,0.5000,0.5000,0.5000,2.47,18.64,0.512,,1,0,,
8.938,0.5000,0.5000,0.5000,0.5000,2.44,18.69,0.513,,1,0,,
8.969,0.5000,0.5000,0.5000,0.5000,2.44,18.66,0.516,,1,0,,
8.999,0.5000,0.5000,0.5000,0.5000,2.44,18.69,0.516,,1,0,,
9.033,0.5000,0.5000,0.5000,0.5000,2.43,18.70,0.518,,1,0,,
9.065,0.5000,0.5000,0.5000,0.5000,2.43,18.68,0.517,,1,0,,
9.096,0.5000,0.5000,0.5000,0.5000,2.42,18.66,0.516,,1,0,,
9.128,0.5000,0.5000,0.5000,0.5000,2.40,18.69,0.516,,1,0,,
9.160,0.5000,0.5000,0.5000,0.5000,2.37,18.73,0.513,,1,0,,
9.193,0.5000,0.5000,0.5000,0.5000,2.33,18.77,0.509,,1,0,,
9.225,0.5000,0.5000,0.5000,0.5000,2.30,18.79,0.511,,1,0,,
9.258,0.5000,0.5000,0.5000,0.5000,2.28,18.80,0.515,,1,0,,
9.289,0.5000,0.5000,0.5000,0.5000,2.27,18.82,0.515,,1,0,,
9.321,0.5000,0.5000,0.5000,0.5000,2.25,18.86,0.511,,1,0,,
9.387,0.5000,0.5000,0.5000,0.5000,2.23,19.06,0.514,,1,0,,
9.415,0.5000,0.5000,0.5000,0.5000,2.23,19.14,0.514,,1,0,,
9.447,0.5000,0.5000,0.5000,0.5000,2.22,19.20,0.514,,1,0,,
9.495,0.5000,0.5000,0.5000,0.5000,2.23,19.32,0.516,,1,0,,
9.527,0.5000,0.5000,0.5000,0.5000,2.24,19.43,0.517,,1,0,,
9.553,0.5000,0.5000,0.5000,0.5000,2.24,19.51,0.515,,1,0,,
9.578,0.5000,0.5000,0.5000,0.5000,2.25,19.54,0.515,,1,0,,
9.606,0.5000,0.5000,0.5000,0.5000,2.26,19.58,0.515,,1,0,,
9.631,0.5000,0.5000,0.5000,0.5000,2.27,19.60,0.512,,1,0,,
9.658,0.5000,0.5000,0.5000,0.5000,2.28,19.60,0.512,,1,0,,
9.689,0.5000,0.5000,0.5000,0.5000,2.28,19.63,0.512,,1,0,,
9.719,0.5000,0.5000,0.5000,0.5000,2.29,19.67,0.513,,1,0,,
9.752,0.5000,0.5000,0.5000,0.5000,2.30,19.69,0.514,,1,0,,
9.816,0.5000,0.5000,0.5000,0.5000,2.31,19.79,0.512,,1,0,,
9.848,0.5000,0.5000,0.5000,0.5000,2.32,19.84,0.511,,1,0,,
9.880,0.5000,0.5000,0.5000,0.5000,2.31,19.91,0.512,,1,0,,
9.910,0.5000,0.5000,0.5000,0.5000,2.30,19.96,0.513,,1,0,,
9.944,0.5000,0.5000,0.5000,0.5000,2.29,20.01,0.513,,1,0,,
9.975,0.5000,0.5000,0.5000,0.5000,2.28,20.09,0.511,,1,0,,
10.007,0.5000,0.5000,0.5000,0.5000,2.26,20.15,0.511,,1,0,,
10.056,0.5000,0.5000,0.5000,0.5000,2.24,20.25,0.510,,1,0,,
10.091,0.5000,0.5000,0.5000,0.5000,2.23,20.30,0.512,,1,0,,
10.116,0.5000,0.5000,0.5000,0.5000,2.22,20.34,0.513,,1,0,,
10.142,0.5000,0.5000,0.5000,0.5000,2.23,20.36,0.513,,1,0,,
10.184,0.5000,0.5000,0.5000,0.5000,2.23,20.39,0.514,,1,0,,
10.216,0.5000,0.5000,0.5000,0.5000,2.25,20.39,0.512,,1,0,,
10.248,0.5000,0.5000,0.5000,0.5000,2.26,20.38,0.515,,1,0,,
10.280,0.5000,0.5000,0.5000,0.5000,2.28,20.38,0.511,,1,0,,
10.312,0.5000,0.5000,0.5000,0.5000,2.29,20.39,0.511,,1,0,,
10.345,0.5000,0.5000,0.5000,0.5000,2.30,20.39,0.509,,1,0,,
10.375,0.5000,0.5000,0.5000,0.5000,2.31,20.38,0.511,,1,0,,
10.407,0.5000,0.5000,0.5000,0.5000,2.32,20.37,0.512,,1,0,,
10.441,0.5000,0.5000,0.5000,0.5000,2.33,20.36,0.512,,1,0,,
10.474,0.5000,0.5000,0.5000,0.5000,2.33,20.36,0.515,,1,0,,
10.506,0.5000,0.5000,0.5000,0.5000,2.32,20.38,0.512,,1,0,,
10.538,0.5000,0.5000,0.5000,0.5000,2.32,20.40,0.511,,1,0,,
10.569,0.5000,0.5000,0.5000,0.5000,2.31,20.44,0.510,,1,0,,
10.615,0.5000,0.5000,0.5000,0.5000,2.31,20.47,0.512,,1,0,,
10.648,0.5000,0.5000,0.5000,0.5000,2.31,20.51,0.512,,1,0,,
10.680,0.5000,0.5000,0.5000,0.5000,2.31,20.54,0.513,,1,0,,
10.712,0.5000,0.5000,0.5000,0.5000,2.33,20.48,0.512,,1,0,,
10.743,0.5000,0.5000,0.5000,0.5000,2.35,20.42,0.513,,1,0,,
10.778,0.5000,0.5000,0.5000,0.5000,2.36,20.36,0.511,,1,0,,
10.808,0.5000,0.5000,0.5000,0.5000,2.38,20.31,0.511,,1,0,,
10.840,0.5000,0.5000,0.5000,0.5000,2.38,20.31,0.511,,1,0,,
10.874,0.5000,0.5000,0.5000,0.5000,2.37,20.33,0.509,,1,0,,
10.907,0.5000,0.5000,0.5000,0.5000,2.37,20.31,0.511,,1,0,,
10.937,0.5000,0.5000,0.5000,0.5000,2.37,20.30,0.511,,1,0,,
10.968,0.5000,0.5000,0.5000,0.5000,2.37,20.29,0.511,,1,0,,
11.000,0.5000,0.5000,0.5000,0.5000,2.39,20.28,0.509,,1,0,,
11.032,0.5000,0.5000,0.5000,0.5000,2.41,20.24,0.510,,1,0,,
11.063,0.5000,0.5000,0.5000,0.5000,2.42,20.21,0.512,,1,0,,
11.096,0.5000,0.5000,0.5000,0.5000,2.43,20.19,0.509,,1,0,,
11.128,0.5000,0.5000,0.5000,0.5000,2.43,20.19,0.506,,1,0,,
11.160,0.5000,0.5000,0.5000,0.5000,2.44,20.16,0.505,,1,0,,
11.208,0.5000,0.5000,0.5000,0.5000,2.46,20.18,0.505,,1,0,,
11.239,0.5000,0.5000,0.5000,0.5000,2.45,20.20,0.508,,1,0,,
11.274,0.5000,0.5000,0.5000,0.5000,2.44,20.22,0.504,,1,0,,
11.305,0.5000,0.5000,0.5000,0.5000,2.44,20.25,0.503,,1,0,,
