time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y,X_feat,Y_feat,loo_mgae_deg,loo_euc_cm,loo_euc_x_cm,loo_euc_y_cm,tap_target_x,tap_target_y
0.583,,,,,,,,,0,0,,,,,,,,,,,,,
0.622,,,,,,,,,0,0,,,,,,,,,,,,,
0.643,,,,,,,,,0,0,,,,,,,,,,,,,
0.666,,,,,,,,,0,0,,,,,,,,,,,,,
0.687,,,,,,,,,0,0,,,,,,,,,,,,,
0.708,,,,,,,,,0,0,,,,,,,,,,,,,
0.737,,,,,,,,,0,0,,,,,,,,,,,,,
0.771,,,,,,,,,0,0,,,,,,,,,,,,,
0.802,,,,,,,,,0,0,,,,,,,,,,,,,
0.833,,,,,,,,,0,0,,,,,,,,,,,,,
0.868,,,,,,,,,0,0,,,,,,,,,,,,,
0.898,,,,,,,,,0,0,,,,,,,,,,,,,
0.946,,,,,,,,,0,0,,,,,,,,,,,,,
0.981,,,,,,,,,0,0,,,,,,,,,,,,,
1.012,,,,,,,,,0,0,,,,,,,,,,,,,
1.042,,,,,,,,,0,0,,,,,,,,,,,,,
1.074,,,,,,,,,0,0,,,,,,,,,,,,,
1.109,,,,,,,,,0,0,,,,,,,,,,,,,
1.139,,,,,,,,,0,0,,,,,,,,,,,,,
1.168,,,,,,,,,0,0,,,,,,,,,,,,,
1.203,,,,,,,,,0,0,,,,,,,,,,,,,
1.235,,,,,,,,,0,0,,,,,,,,,,,,,
1.267,,,,,,,,,0,0,,,,,,,,,,,,,
1.299,,,,,,,,,0,0,,,,,,,,,,,,,
1.330,,,,,,,,,0,0,,,,,,,,,,,,,
1.394,,,,,,,,,0,0,,,,,,,,,,,,,
1.428,,,,,,,,,0,0,,,,,,,,,,,,,
1.459,,,,,,,,,0,0,,,,,,,,,,,,,
1.509,,,,,,,,,0,0,,,,,,,,,,,,,
1.537,,,,,,,,,0,0,,,,,,,,,,,,,
1.559,,,,,,,,,0,0,,,,,,,,,,,,,
1.578,,,,,,,,,0,0,,,,,,,,,,,,,
1.603,,,,,,,,,0,0,,,,,,,,,,,,,
1.635,,,,,,,,,0,0,,,,,,,,,,,,,
1.668,,,,,,,,,0,0,,,,,,,,,,,,,
1.699,,,,,,,,,0,0,,,,,,,,,,,,,
1.729,,,,,,,,,0,0,,,,,,,,,,,,,
1.795,,,,,,,,,0,0,,,,,,,,,,,,,
1.825,,,,,,,,,0,0,,,,,,,,,,,,,
1.859,,,,,,,,,0,0,,,,,,,,,,,,,
1.892,,,,,,,,,0,0,,,,,,,,,,,,,
1.923,,,,,,,,,0,0,,,,,,,,,,,,,
1.955,,,,,,,,,0,0,,,,,,,,,,,,,
1.985,,,,,,,,,0,0,,,,,,,,,,,,,
2.018,,,,,,,,,0,0,,,,,,,,,,,,,
2.063,,,,,,,,,0,0,,,,,,,,,,,,,
2.098,,,,,,,,,0,0,,,,,,,,,,,,,
